45,s-ha-rsu-gc3e8p-r008,AIR,2025-06-02T05:08:56.327757Z
46,s-ha-rsu-7e8s41-r002,AIR,2025-06-02T05:09:12.143441Z
47,s-ha-rsu-gc3e8p-r009,AIR,2025-06-02T05:09:20.690854Z
48,s-ha-rsu-gc3e8p-r010,SCRUB,2025-06-02T05:09:35.565377Z
49,s-no-rsu-zkstgg-r006,AIR,2025-06-02T05:10:03.909598Z
50,s-ha-rsu-7e8s41-r003,SCRUB,2025-06-02T05:10:39.019608Z
51,s-no-rsu-ymy74t-r009,AIR,2025-06-02T05:12:43.211914Z
52,s-ha-rsu-yxbb8y-r002,AIR,2025-06-02T05:12:55.599105Z
53,s-no-rsu-ymy74t-r010,AIR,2025-06-02T05:13:35.439951Z
54,s-no-rsu-ymy74t-r011,AIR,2025-06-02T05:13:45.333185Z
55,s-no-rsu-ymy74t-r012,SCRUB,2025-06-02T05:13:58.523636Z
56,s-ha-rsu-yxbb8y-r003,SCRUB,2025-06-02T05:15:03.108462Z
57,s-ha-rsu-mndytx-r002,AIR,2025-06-02T05:16:25.933932Z
58,s-ha-rsu-mndytx-r003,SCRUB,2025-06-02T05:18:05.272259Z
59,s-no-rsu-v4y7mq-r005,AIR,2025-06-02T05:18:44.357520Z
60,s-ha-rsu-y23k56-r002,AIR,2025-06-02T05:19:26.353519Z
61,s-no-rsu-nej7y5-r010,AIR,2025-06-02T05:20:02.178439Z
62,s-ha-rsu-qfg6w3,ORIG,2025-06-02T05:20:46.369453Z
63,s-ha-rsu-y23k56-r003,SCRUB,2025-06-02T05:21:23.101210Z
64,s-ha-rsu-33e2de-r002,AIR,2025-06-02T05:23:31.567147Z
65,s-ha-rsu-21v5t6b,ORIG,2025-06-02T05:23:52.684804Z
66,s-ha-rsu-33e2de-r003,SCRUB,2025-06-02T05:25:44.433346Z
67,s-ha-rsu-9dg8xp,ORIG,2025-06-02T05:26:45.973108Z
68,s-ha-rsu-w5tgh7,ORIG,2025-06-02T05:27:44.596417Z
69,s-ha-rsu-26hg4tf,ORIG,2025-06-02T05:29:06.010376Z
70,s-ha-rsu-d28ts7-r002,AIR,2025-06-02T05:30:22.614980Z
