,l,n,Cab,Car,Cbrown,Cw,Canth,prot,Cbc
1227,1626,1.3521,0,0,0,6.163,0,5.34148,5.17978
1228,1627,1.352,0,0,0,6.13,0,5.34309,5.17295
1229,1628,1.3518,0,0,0,6.121,0,5.33813,5.16916
1230,1629,1.3517,0,0,0,6.091,0,5.33262,5.16455
1231,1630,1.3515,0,0,0,6.076,0,5.32121,5.16115
1232,1631,1.3513,0,0,0,6.053,0,5.30806,5.15706
1233,1632,1.3512,0,0,0,6.048,0,5.2871,5.15184
1234,1633,1.351,0,0,0,6.016,0,5.26689,5.14389
1235,1634,1.3509,0,0,0,6.005,0,5.24033,5.14029
1236,1635,1.3507,0,0,0,5.982,0,5.21562,5.13561
1237,1636,1.3505,0,0,0,5.973,0,5.18651,5.13261
1238,1637,1.3504,0,0,0,5.947,0,5.1609,5.12791
1239,1638,1.3502,0,0,0,5.94,0,5.13156,5.12361
1240,1639,1.3501,0,0,0,5.919,0,5.10581,5.12022
1241,1640,1.3499,0,0,0,5.911,0,5.08302,5.11967
1242,1641,1.3498,0,0,0,5.887,0,5.06358,5.11971
1243,1642,1.3496,0,0,0,5.875,0,5.04177,5.12193
1244,1643,1.3495,0,0,0,5.846,0,5.02614,5.12135
1245,1644,1.3493,0,0,0,5.826,0,5.01101,5.12287
1246,1645,1.3492,0,0,0,5.798,0,5.00162,5.12448
1247,1646,1.349,0,0,0,5.787,0,4.99239,5.13013
1248,1647,1.3489,0,0,0,5.751,0,4.99077,5.13425
1249,1648,1.3487,0,0,0,5.746,0,4.98846,5.14571
1250,1649,1.3486,0,0,0,5.718,0,4.99546,5.15884
1251,1650,1.3484,0,0,0,5.705,0,5.00233,5.17597
1252,1651,1.3482,0,0,0,5.685,0,5.0162,5.19099
1253,1652,1.3481,0,0,0,5.684,0,5.02959,5.20895
1254,1653,1.3479,0,0,0,5.657,0,5.04969,5.22942
1255,1654,1.3478,0,0,0,5.658,0,5.07078,5.25117
1256,1655,1.3476,0,0,0,5.644,0,5.09724,5.27422
1257,1656,1.3475,0,0,0,5.648,0,5.12541,5.29959
1258,1657,1.3473,0,0,0,5.626,0,5.16117,5.32299
1259,1658,1.3472,0,0,0,5.626,0,5.1981,5.34835
1260,1659,1.347,0,0,0,5.619,0,5.24408,5.37425
1261,1660,1.3469,0,0,0,5.618,0,5.29257,5.40251
1262,1661,1.3467,0,0,0,5.603,0,5.35035,5.42918
1263,1662,1.3466,0,0,0,5.614,0,5.41135,5.46101
1264,1663,1.3464,0,0,0,5.597,0,5.48263,5.49733
1265,1664,1.3463,0,0,0,5.603,0,5.55426,5.54336
1266,1665,1.3461,0,0,0,5.582,0,5.63657,5.57491
1267,1666,1.3459,0,0,0,5.584,0,5.72222,5.60071
1268,1667,1.3458,0,0,0,5.564,0,5.81691,5.61948
1269,1668,1.3456,0,0,0,5.563,0,5.91269,5.63139
1270,1669,1.3455,0,0,0,5.547,0,6.0169,5.63707
1271,1670,1.3453,0,0,0,5.545,0,6.1223,5.64122
1272,1671,1.3452,0,0,0,5.536,0,6.23421,5.64281
1273,1672,1.345,0,0,0,5.542,0,6.34912,5.64415
1274,1673,1.3449,0,0,0,5.529,0,6.47766,5.64571
1275,1674,1.3447,0,0,0,5.532,0,6.60888,5.65342
1276,1675,1.3446,0,0,0,5.525,0,6.74758,5.6661
1277,1676,1.3445,0,0,0,5.533,0,6.8895,5.68829
1278,1677,1.3443,0,0,0,5.528,0,7.04128,5.72296
1279,1678,1.3442,0,0,0,5.529,0,7.19293,5.76468
1280,1679,1.344,0,0,0,5.516,0,7.35206,5.7952
1281,1680,1.3439,0,0,0,5.524,0,7.50841,5.82776
1282,1681,1.3438,0,0,0,5.516,0,7.67632,5.86039
1283,1682,1.3436,0,0,0,5.526,0,7.84865,5.89368
1284,1683,1.3435,0,0,0,5.52,0,8.02726,5.92703
1285,1684,1.3433,0,0,0,5.52,0,8.19964,5.96479
1286,1685,1.3432,0,0,0,5.516,0,8.37428,6.00173
1287,1686,1.3431,0,0,0,5.522,0,8.54745,6.0381
1288,1687,1.3429,0,0,0,5.511,0,8.72049,6.07204
1289,1688,1.3428,0,0,0,5.527,0,8.88458,6.10872
1290,1689,1.3426,0,0,0,5.511,0,9.04686,6.14321
1291,1690,1.3425,0,0,0,5.519,0,9.19828,6.17729
1292,1691,1.3424,0,0,0,5.515,0,9.34777,6.21207
1293,1692,1.3422,0,0,0,5.52,0,9.48432,6.24813
1294,1693,1.3421,0,0,0,5.51,0,9.61348,6.28434
1295,1694,1.3419,0,0,0,5.518,0,9.72944,6.32167
1296,1695,1.3418,0,0,0,5.523,0,9.83987,6.36102
1297,1696,1.3417,0,0,0,5.538,0,9.94215,6.40315
1298,1697,1.3415,0,0,0,5.535,0,10.03,6.44813
1299,1698,1.3414,0,0,0,5.544,0,10.0929,6.49657
1300,1699,1.3412,0,0,0,5.557,0,10.1517,6.54341
1301,1700,1.3411,0,0,0,5.571,0,10.1962,6.58958
1302,1701,1.341,0,0,0,5.583,0,10.2299,6.63221
1303,1702,1.3409,0,0,0,5.606,0,10.2452,6.67774
1304,1703,1.3407,0,0,0,5.607,0,10.2614,6.72062
1305,1704,1.3406,0,0,0,5.629,0,10.2646,6.75924
1306,1705,1.3405,0,0,0,5.636,0,10.2624,6.79852
1307,1706,1.3404,0,0,0,5.664,0,10.2521,6.84146
1308,1707,1.3402,0,0,0,5.67,0,10.2384,6.88154
1309,1708,1.3401,0,0,0,5.693,0,10.2194,6.92359
1310,1709,1.3399,0,0,0,5.702,0,10.2002,6.96582
1311,1710,1.3398,0,0,0,5.733,0,10.1788,7.01088
1312,1711,1.3397,0,0,0,5.752,0,10.1624,7.05278
1313,1712,1.3396,0,0,0,5.766,0,10.1317,7.0929
1314,1713,1.3394,0,0,0,5.776,0,10.1023,7.13101
1315,1714,1.3393,0,0,0,5.797,0,10.0713,7.16782
1316,1715,1.3392,0,0,0,5.811,0,10.0499,7.20174
1317,1716,1.3391,0,0,0,5.829,0,10.0314,7.2364
1318,1717,1.339,0,0,0,5.842,0,10.0192,7.26732
1319,1718,1.3388,0,0,0,5.877,0,10.0094,7.29374
1320,1719,1.3387,0,0,0,5.891,0,10.0107,7.31977
1321,1720,1.3386,0,0,0,5.93,0,10.015,7.34774
1322,1721,1.3385,0,0,0,5.945,0,10.0255,7.37002
1323,1722,1.3383,0,0,0,5.972,0,10.0411,7.3901
1324,1723,1.3382,0,0,0,5.999,0,10.0648,7.40379
1325,1724,1.338,0,0,0,6.025,0,10.0882,7.41423
1326,1725,1.3379,0,0,0,6.051,0,10.1202,7.41583
1327,1726,1.3378,0,0,0,6.087,0,10.1529,7.41303
1328,1727,1.3377,0,0,0,6.096,0,10.1777,7.40469
1329,1728,1.3376,0,0,0,6.136,0,10.2009,7.39082
1330,1729,1.3375,0,0,0,6.166,0,10.2364,7.37307
1331,1730,1.3374,0,0,0,6.198,0,10.2701,7.34997
1332,1731,1.3373,0,0,0,6.219,0,10.2976,7.32107
1333,1732,1.3372,0,0,0,6.256,0,10.3189,7.28796
1334,1733,1.337,0,0,0,6.284,0,10.3434,7.25329
1335,1734,1.3369,0,0,0,6.335,0,10.3551,7.22001
1336,1735,1.3368,0,0,0,6.369,0,10.3609,7.1837
1337,1736,1.3367,0,0,0,6.392,0,10.3702,7.14735
1338,1737,1.3366,0,0,0,6.445,0,10.3756,7.1113
1339,1738,1.3365,0,0,0,6.493,0,10.3726,7.07661
1340,1739,1.3364,0,0,0,6.517,0,10.3584,7.04601
1341,1740,1.3363,0,0,0,6.571,0,10.3367,7.02316
1342,1741,1.3362,0,0,0,6.617,0,10.309,7.00484
1343,1742,1.3361,0,0,0,6.658,0,10.2724,6.99051
1344,1743,1.3359,0,0,0,6.689,0,10.2392,6.98036
1345,1744,1.3358,0,0,0,6.748,0,10.1975,6.96917
1346,1745,1.3357,0,0,0,6.796,0,10.1535,6.96025
1347,1746,1.3356,0,0,0,6.842,0,10.1034,6.95592
1348,1747,1.3355,0,0,0,6.897,0,10.0448,6.95476
1349,1748,1.3354,0,0,0,6.955,0,9.97984,6.95724
1350,1749,1.3353,0,0,0,7.003,0,9.91216,6.95991
1351,1750,1.3352,0,0,0,7.054,0,9.83732,6.96279
1352,1751,1.3351,0,0,0,7.111,0,9.75679,6.96527
1353,1752,1.335,0,0,0,7.179,0,9.67446,6.96817
1354,1753,1.3349,0,0,0,7.235,0,9.58793,6.97433
1355,1754,1.3348,0,0,0,7.274,0,9.49717,6.98206
1356,1755,1.3347,0,0,0,7.339,0,9.40617,6.98753
1357,1756,1.3346,0,0,0,7.414,0,9.30796,6.99022
1358,1757,1.3345,0,0,0,7.481,0,9.2021,6.98826
1359,1758,1.3344,0,0,0,7.536,0,9.09696,6.98262
1360,1759,1.3343,0,0,0,7.594,0,8.9889,6.97735
1361,1760,1.3342,0,0,0,7.669,0,8.87563,6.97201
1362,1761,1.3341,0,0,0,7.734,0,8.75042,6.96318
1363,1762,1.334,0,0,0,7.776,0,8.61983,6.95357
1364,1763,1.3339,0,0,0,7.833,0,8.48835,6.94055
1365,1764,1.3338,0,0,0,7.893,0,8.35916,6.92653
1366,1765,1.3337,0,0,0,7.952,0,8.23239,6.91136
1367,1766,1.3336,0,0,0,8,0,8.11134,6.89125
1368,1767,1.3335,0,0,0,8.045,0,7.98569,6.8688
1369,1768,1.3334,0,0,0,8.103,0,7.85857,6.84446
1370,1769,1.3333,0,0,0,8.155,0,7.73401,6.81875
1371,1770,1.3332,0,0,0,8.205,0,7.61854,6.79278
1372,1771,1.3331,0,0,0,8.241,0,7.50725,6.76423
1373,1772,1.333,0,0,0,8.264,0,7.39955,6.73443
1374,1773,1.3329,0,0,0,8.321,0,7.29452,6.70337
1375,1774,1.3328,0,0,0,8.352,0,7.1959,6.67063
1376,1775,1.3327,0,0,0,8.394,0,7.10542,6.63796
1377,1776,1.3326,0,0,0,8.43,0,7.01506,6.60605
1378,1777,1.3325,0,0,0,8.448,0,6.92784,6.57576
1379,1778,1.3324,0,0,0,8.477,0,6.85378,6.54698
1380,1779,1.3323,0,0,0,8.512,0,6.78955,6.52166
1381,1780,1.3322,0,0,0,8.535,0,6.73116,6.49947
1382,1781,1.3321,0,0,0,8.562,0,6.67928,6.48693
1383,1782,1.332,0,0,0,8.593,0,6.6358,6.47958
1384,1783,1.332,0,0,0,8.618,0,6.59811,6.47565
1385,1784,1.3319,0,0,0,8.64,0,6.56433,6.47637
1386,1785,1.3318,0,0,0,8.67,0,6.53378,6.47459
1387,1786,1.3317,0,0,0,8.689,0,6.50469,6.472
1388,1787,1.3316,0,0,0,8.72,0,6.47758,6.4686
1389,1788,1.3316,0,0,0,8.738,0,6.45478,6.46263
1390,1789,1.3315,0,0,0,8.755,0,6.43122,6.4525
1391,1790,1.3314,0,0,0,8.777,0,6.40963,6.44037
1392,1791,1.3313,0,0,0,8.778,0,6.38975,6.4281
1393,1792,1.3312,0,0,0,8.778,0,6.36996,6.41271
1394,1793,1.3311,0,0,0,8.794,0,6.35665,6.39739
1395,1794,1.331,0,0,0,8.805,0,6.34605,6.38605
1396,1795,1.3309,0,0,0,8.807,0,6.33481,6.37595
1397,1796,1.3308,0,0,0,8.809,0,6.32755,6.36405
1398,1797,1.3307,0,0,0,8.811,0,6.31951,6.35079
1399,1798,1.3307,0,0,0,8.799,0,6.30917,6.33851
1400,1799,1.3306,0,0,0,8.795,0,6.2986,6.32359
1401,1800,1.3305,0,0,0,8.789,0,6.28577,6.31039
1402,1801,1.3304,0,0,0,8.779,0,6.27116,6.29447
1403,1802,1.3303,0,0,0,8.767,0,6.25515,6.27955
1404,1803,1.3303,0,0,0,8.754,0,6.23534,6.26647
1405,1804,1.3302,0,0,0,8.75,0,6.21246,6.25738
1406,1805,1.3301,0,0,0,8.738,0,6.18546,6.24888
1407,1806,1.33,0,0,0,8.739,0,6.15187,6.24129
1408,1807,1.3299,0,0,0,8.735,0,6.117,6.23603
1409,1808,1.3299,0,0,0,8.744,0,6.08071,6.23487
1410,1809,1.3298,0,0,0,8.753,0,6.04076,6.23058
1411,1810,1.3297,0,0,0,8.755,0,5.99424,6.22824
1412,1811,1.3296,0,0,0,8.78,0,5.94611,6.22644
1413,1812,1.3295,0,0,0,8.787,0,5.89702,6.22362
1414,1813,1.3295,0,0,0,8.79,0,5.84771,6.21934
1415,1814,1.3294,0,0,0,8.798,0,5.79868,6.2126
1416,1815,1.3293,0,0,0,8.794,0,5.75044,6.20186
1417,1816,1.3292,0,0,0,8.811,0,5.70087,6.19283
1418,1817,1.3291,0,0,0,8.82,0,5.65802,6.18204
1419,1818,1.3291,0,0,0,8.836,0,5.6161,6.17329
1420,1819,1.329,0,0,0,8.845,0,5.57821,6.16313
1421,1820,1.3289,0,0,0,8.854,0,5.54385,6.15209
1422,1821,1.3288,0,0,0,8.858,0,5.51274,6.13931
1423,1822,1.3287,0,0,0,8.868,0,5.48289,6.12784
1424,1823,1.3287,0,0,0,8.869,0,5.45706,6.11593
1425,1824,1.3286,0,0,0,8.884,0,5.43082,6.10582
1426,1825,1.3285,0,0,0,8.888,0,5.40654,6.09477
1427,1826,1.3284,0,0,0,8.9,0,5.3831,6.08383
1428,1827,1.3283,0,0,0,8.922,0,5.3565,6.0743
1429,1828,1.3283,0,0,0,8.951,0,5.32864,6.06286
1430,1829,1.3282,0,0,0,8.973,0,5.29867,6.0534
1431,1830,1.3281,0,0,0,9.01,0,5.26501,6.04505
1432,1831,1.328,0,0,0,9.034,0,5.22874,6.03409
1433,1832,1.3279,0,0,0,9.11,0,5.1829,6.02462
1434,1833,1.3279,0,0,0,9.146,0,5.13459,6.00957
1435,1834,1.3278,0,0,0,9.195,0,5.08056,5.98696
1436,1835,1.3277,0,0,0,9.259,0,5.02382,5.96246
1437,1836,1.3276,0,0,0,9.315,0,4.9598,5.93713
1438,1837,1.3275,0,0,0,9.38,0,4.90305,5.91156
1439,1838,1.3275,0,0,0,9.457,0,4.84103,5.8857
1440,1839,1.3274,0,0,0,9.535,0,4.77691,5.86082
1441,1840,1.3273,0,0,0,9.633,0,4.70948,5.8377
1442,1841,1.3272,0,0,0,9.723,0,4.64599,5.81487
1443,1842,1.3271,0,0,0,9.824,0,4.58845,5.79336
1444,1843,1.3271,0,0,0,9.935,0,4.53829,5.77702
1445,1844,1.327,0,0,0,10.05,0,4.48954,5.76387
1446,1845,1.3269,0,0,0,10.18,0,4.45037,5.7496
1447,1846,1.3268,0,0,0,10.31,0,4.41275,5.73762
1448,1847,1.3268,0,0,0,10.42,0,4.39967,5.7267
1449,1848,1.3267,0,0,0,10.59,0,4.38469,5.71407
1450,1849,1.3267,0,0,0,10.75,0,4.37336,5.70322
1451,1850,1.3266,0,0,0,10.94,0,4.35812,5.69128
1452,1851,1.3265,0,0,0,11.1,0,4.34299,5.67966
1453,1852,1.3264,0,0,0,11.39,0,4.32436,5.66843
1454,1853,1.3264,0,0,0,11.6,0,4.30717,5.65545
1455,1854,1.3263,0,0,0,11.84,0,4.28102,5.64175
1456,1855,1.3262,0,0,0,12.08,0,4.27333,5.62272
1457,1856,1.3261,0,0,0,12.35,0,4.25741,5.6068
1458,1857,1.3261,0,0,0,12.66,0,4.23467,5.59803
1459,1858,1.326,0,0,0,13.01,0,4.20623,5.59697
1460,1859,1.326,0,0,0,13.34,0,4.16861,5.59846
1461,1860,1.3259,0,0,0,13.75,0,4.12869,5.60891
1462,1861,1.3258,0,0,0,14.12,0,4.08078,5.62344
1463,1862,1.3257,0,0,0,14.78,0,4.04711,5.64492
1464,1863,1.3257,0,0,0,15.29,0,4.01037,5.65528
1465,1864,1.3256,0,0,0,15.86,0,3.9605,5.65705
1466,1865,1.3255,0,0,0,16.41,0,3.90105,5.64921
1467,1866,1.3254,0,0,0,17.09,0,3.83389,5.63298
1468,1867,1.3254,0,0,0,17.74,0,3.76191,5.60525
1469,1868,1.3253,0,0,0,18.53,0,3.69271,5.56746
1470,1869,1.3253,0,0,0,19.25,0,3.61726,5.51898
1471,1870,1.3252,0,0,0,20.51,0,3.53857,5.46723
1472,1871,1.3251,0,0,0,21.48,0,3.46367,5.42173
1473,1872,1.325,0,0,0,22.5,0,3.4007,5.38897
1474,1873,1.325,0,0,0,23.67,0,3.35623,5.36786
1475,1874,1.3249,0,0,0,24.83,0,3.32014,5.36214
1476,1875,1.3248,0,0,0,26.22,0,3.29632,5.36681
1477,1876,1.3247,0,0,0,27.51,0,3.27977,5.37907
1478,1877,1.3247,0,0,0,29.72,0,3.28363,5.38984
1479,1878,1.3246,0,0,0,31.44,0,3.29353,5.40554
1480,1879,1.3246,0,0,0,33.17,0,3.30985,5.42152
1481,1880,1.3245,0,0,0,35.04,0,3.3293,5.43135
1482,1881,1.3244,0,0,0,37.25,0,3.36121,5.43626
1483,1882,1.3243,0,0,0,39.27,0,3.40153,5.43476
1484,1883,1.3243,0,0,0,42.69,0,3.46995,5.42942
1485,1884,1.3242,0,0,0,45.3,0,3.55002,5.42507
1486,1885,1.3241,0,0,0,47.89,0,3.65712,5.42813
1487,1886,1.324,0,0,0,50.6,0,3.76686,5.43839
1488,1887,1.324,0,0,0,53.6,0,3.90165,5.45818
1489,1888,1.3239,0,0,0,57.61,0,4.05638,5.48679
1490,1889,1.3239,0,0,0,60.88,0,4.22986,5.52161
1491,1890,1.3238,0,0,0,64.01,0,4.4267,5.5608
1492,1891,1.3237,0,0,0,67.2,0,4.64443,5.60493
1493,1892,1.3236,0,0,0,70.59,0,4.88562,5.65152
1494,1893,1.3236,0,0,0,74.97,0,5.12367,5.6982
1495,1894,1.3235,0,0,0,78.41,0,5.37238,5.73934
1496,1895,1.3234,0,0,0,81.57,0,5.63482,5.78295
1497,1896,1.3233,0,0,0,84.69,0,5.91277,5.8295
1498,1897,1.3233,0,0,0,87.52,0,6.20553,5.88268
1499,1898,1.3232,0,0,0,91.89,0,6.51767,5.94378
1500,1899,1.3232,0,0,0,94.56,0,6.82637,6.00897
1501,1900,1.3231,0,0,0,97.22,0,7.14743,6.0818
1502,1901,1.323,0,0,0,99.95,0,7.48375,6.16653
1503,1902,1.323,0,0,0,103.3,0,7.83561,6.25739
1504,1903,1.3229,0,0,0,105.7,0,8.19747,6.35662
1505,1904,1.3229,0,0,0,107.8,0,8.55623,6.45977
1506,1905,1.3228,0,0,0,109.7,0,8.91913,6.56362
1507,1906,1.3227,0,0,0,112.3,0,9.28496,6.67301
1508,1907,1.3227,0,0,0,114,0,9.65515,6.78134
1509,1908,1.3226,0,0,0,115.7,0,10.0272,6.88663
1510,1909,1.3226,0,0,0,117.1,0,10.3842,6.99178
1511,1910,1.3225,0,0,0,119,0,10.7344,7.09433
1512,1911,1.3224,0,0,0,120.3,0,11.0836,7.19111
1513,1912,1.3224,0,0,0,121.5,0,11.4299,7.28121
1514,1913,1.3223,0,0,0,122.6,0,11.7759,7.35781
1515,1914,1.3223,0,0,0,124,0,12.1059,7.4267
1516,1915,1.3222,0,0,0,124.8,0,12.4311,7.48877
1517,1916,1.3221,0,0,0,125.7,0,12.7522,7.5415
1518,1917,1.322,0,0,0,126.5,0,13.0668,7.59274
1519,1918,1.322,0,0,0,127.5,0,13.3701,7.64115
1520,1919,1.3219,0,0,0,128.1,0,13.6644,7.68487
1521,1920,1.3218,0,0,0,128.6,0,13.9491,7.72955
1522,1921,1.3217,0,0,0,129.2,0,14.2235,7.77267
1523,1922,1.3217,0,0,0,129.6,0,14.4861,7.81634
1524,1923,1.3216,0,0,0,129.9,0,14.7403,7.86109
1525,1924,1.3216,0,0,0,130.3,0,14.9812,7.90318
1526,1925,1.3215,0,0,0,130.4,0,15.2098,7.93709
1527,1926,1.3214,0,0,0,130.6,0,15.4279,7.96222
1528,1927,1.3213,0,0,0,130.6,0,15.6347,7.97896
1529,1928,1.3213,0,0,0,130.6,0,15.8291,7.99546
1530,1929,1.3212,0,0,0,130.5,0,16.011,8.00994
1531,1930,1.3211,0,0,0,130.4,0,16.1813,8.01725
1532,1931,1.321,0,0,0,130.1,0,16.3426,8.02099
1533,1932,1.321,0,0,0,129.9,0,16.4912,8.02305
1534,1933,1.3209,0,0,0,129.6,0,16.6309,8.02048
1535,1934,1.3209,0,0,0,129.1,0,16.7579,8.0171
1536,1935,1.3208,0,0,0,128.7,0,16.8747,8.01171
1537,1936,1.3207,0,0,0,128.2,0,16.9765,8.00624
1538,1937,1.3206,0,0,0,127.5,0,17.067,8.00195
1539,1938,1.3206,0,0,0,127,0,17.1481,7.99395
1540,1939,1.3205,0,0,0,126.4,0,17.2166,7.98153
1541,1940,1.3204,0,0,0,125.6,0,17.2755,7.97102
1542,1941,1.3203,0,0,0,124.9,0,17.3243,7.95984
1543,1942,1.3203,0,0,0,124.2,0,17.3619,7.95136
1544,1943,1.3202,0,0,0,123.2,0,17.3905,7.94081
1545,1944,1.3202,0,0,0,122.4,0,17.4097,7.92829
1546,1945,1.3201,0,0,0,121.6,0,17.4227,7.91487
1547,1946,1.32,0,0,0,120.6,0,17.431,7.90283
1548,1947,1.32,0,0,0,119.7,0,17.4357,7.89045
1549,1948,1.3199,0,0,0,119,0,17.4339,7.87612
1550,1949,1.3199,0,0,0,117.8,0,17.4258,7.86194
1551,1950,1.3198,0,0,0,117,0,17.4132,7.8485
1552,1951,1.3197,0,0,0,115.7,0,17.3977,7.83644
1553,1952,1.3197,0,0,0,114.9,0,17.3868,7.82318
1554,1953,1.3196,0,0,0,114,0,17.3796,7.80954
1555,1954,1.3196,0,0,0,112.8,0,17.3735,7.79809
1556,1955,1.3195,0,0,0,111.8,0,17.3705,7.78347
1557,1956,1.3194,0,0,0,111,0,17.3744,7.77419
1558,1957,1.3193,0,0,0,109.7,0,17.3849,7.76544
1559,1958,1.3193,0,0,0,108.8,0,17.4019,7.76239
1560,1959,1.3192,0,0,0,107.6,0,17.4235,7.76139
1561,1960,1.3191,0,0,0,106.6,0,17.4546,7.75655
1562,1961,1.319,0,0,0,105.8,0,17.4906,7.74907
1563,1962,1.319,0,0,0,104.4,0,17.5303,7.74076
1564,1963,1.3189,0,0,0,103.6,0,17.5762,7.73547
1565,1964,1.3189,0,0,0,102.3,0,17.6234,7.72684
1566,1965,1.3188,0,0,0,101.4,0,17.6728,7.71594
1567,1966,1.3187,0,0,0,100.5,0,17.7204,7.70398
1568,1967,1.3186,0,0,0,99.28,0,17.768,7.69186
1569,1968,1.3186,0,0,0,98.31,0,17.8157,7.67752
1570,1969,1.3185,0,0,0,97.11,0,17.8604,7.66471
1571,1970,1.3184,0,0,0,96.31,0,17.8985,7.65525
1572,1971,1.3183,0,0,0,94.88,0,17.9319,7.64619
1573,1972,1.3183,0,0,0,94.12,0,17.9609,7.63958
1574,1973,1.3182,0,0,0,93.41,0,17.9834,7.63226
1575,1974,1.3182,0,0,0,92.06,0,17.996,7.62433
1576,1975,1.3181,0,0,0,91.21,0,17.9991,7.61831
1577,1976,1.318,0,0,0,90.09,0,17.9924,7.61338
1578,1977,1.3179,0,0,0,89.29,0,17.9741,7.60997
1579,1978,1.3179,0,0,0,88.04,0,17.9402,7.60626
1580,1979,1.3178,0,0,0,87.25,0,17.8961,7.60253
1581,1980,1.3177,0,0,0,86.11,0,17.8408,7.60046
1582,1981,1.3176,0,0,0,85.32,0,17.7774,7.60016
1583,1982,1.3175,0,0,0,84.6,0,17.7052,7.60134
1584,1983,1.3175,0,0,0,83.36,0,17.6236,7.60739
1585,1984,1.3174,0,0,0,82.62,0,17.5334,7.61447
1586,1985,1.3173,0,0,0,81.51,0,17.4376,7.62585
1587,1986,1.3172,0,0,0,80.76,0,17.3395,7.64509
1588,1987,1.3171,0,0,0,79.73,0,17.2353,7.66954
1589,1988,1.3171,0,0,0,79.04,0,17.1249,7.70102
1590,1989,1.317,0,0,0,78,0,17.0121,7.73481
1591,1990,1.3169,0,0,0,77.23,0,16.8967,7.77365
1592,1991,1.3168,0,0,0,76.28,0,16.7791,7.81695
1593,1992,1.3167,0,0,0,75.57,0,16.6593,7.86106
1594,1993,1.3167,0,0,0,74.63,0,16.537,7.90143
1595,1994,1.3166,0,0,0,73.92,0,16.4086,7.94298
1596,1995,1.3165,0,0,0,72.98,0,16.2781,7.98715
1597,1996,1.3164,0,0,0,72.34,0,16.143,8.03346
1598,1997,1.3163,0,0,0,71.41,0,16.0075,8.07779
1599,1998,1.3163,0,0,0,70.82,0,15.87,8.12218
1600,1999,1.3162,0,0,0,69.86,0,15.7322,8.16927
1601,2000,1.3161,0,0,0,69.24,0,15.5935,8.21959
1602,2001,1.316,0,0,0,68.65,0,15.4608,8.27133
1603,2002,1.3159,0,0,0,67.79,0,15.327,8.32855
1604,2003,1.3159,0,0,0,66.88,0,15.1945,8.38828
1605,2004,1.3158,0,0,0,66.34,0,15.0623,8.45456
1606,2005,1.3157,0,0,0,65.48,0,14.9325,8.52288
1607,2006,1.3156,0,0,0,64.9,0,14.8031,8.59356
1608,2007,1.3155,0,0,0,64.12,0,14.6687,8.66536
1609,2008,1.3154,0,0,0,63.58,0,14.5349,8.73991
1610,2009,1.3153,0,0,0,62.81,0,14.4038,8.81496
1611,2010,1.3152,0,0,0,62.32,0,14.2724,8.89448
1612,2011,1.3151,0,0,0,61.56,0,14.1427,8.976
1613,2012,1.315,0,0,0,61.05,0,14.0161,9.06018
1614,2013,1.315,0,0,0,60.29,0,13.8934,9.14982
1615,2014,1.3149,0,0,0,59.8,0,13.7728,9.24734
1616,2015,1.3148,0,0,0,59.07,0,13.6582,9.35692
1617,2016,1.3147,0,0,0,58.57,0,13.552,9.47408
1618,2017,1.3146,0,0,0,57.88,0,13.4497,9.59759
1619,2018,1.3146,0,0,0,57.46,0,13.3518,9.73307
1620,2019,1.3145,0,0,0,56.8,0,13.2634,9.87422
1621,2020,1.3144,0,0,0,56.32,0,13.1796,10.0208
1622,2021,1.3143,0,0,0,55.66,0,13.103,10.1721
1623,2022,1.3142,0,0,0,55.03,0,13.0359,10.3282
1624,2023,1.3141,0,0,0,54.63,0,12.9728,10.486
1625,2024,1.314,0,0,0,53.98,0,12.9215,10.6452
1626,2025,1.3139,0,0,0,53.56,0,12.8794,10.8087
1627,2026,1.3138,0,0,0,52.94,0,12.8465,10.9758
1628,2027,1.3137,0,0,0,52.56,0,12.8281,11.1488
1629,2028,1.3136,0,0,0,51.97,0,12.8216,11.3263
1630,2029,1.3135,0,0,0,51.38,0,12.8317,11.5091
1631,2030,1.3134,0,0,0,50.98,0,12.8562,11.6895
1632,2031,1.3133,0,0,0,50.47,0,12.8977,11.8758
1633,2032,1.3132,0,0,0,50.06,0,12.9535,12.0623
1634,2033,1.3131,0,0,0,49.51,0,13.0256,12.2505
1635,2034,1.313,0,0,0,49.15,0,13.1144,12.4408
1636,2035,1.3129,0,0,0,48.6,0,13.2186,12.6348
1637,2036,1.3128,0,0,0,48.06,0,13.3353,12.8295
1638,2037,1.3127,0,0,0,47.73,0,13.4704,13.0242
1639,2038,1.3126,0,0,0,47.18,0,13.6194,13.2168
1640,2039,1.3125,0,0,0,46.85,0,13.777,13.4138
1641,2040,1.3124,0,0,0,46.35,0,13.9478,13.6119
1642,2041,1.3123,0,0,0,45.84,0,14.1269,13.81
1643,2042,1.3122,0,0,0,45.53,0,14.3152,14.007
1644,2043,1.3121,0,0,0,45.03,0,14.5,14.1991
1645,2044,1.312,0,0,0,44.73,0,14.6843,14.3894
1646,2045,1.3119,0,0,0,44.26,0,14.8708,14.5768
1647,2046,1.3118,0,0,0,43.79,0,15.0493,14.764
1648,2047,1.3117,0,0,0,43.48,0,15.2133,14.9562
1649,2048,1.3116,0,0,0,43.02,0,15.3629,15.1457
1650,2049,1.3115,0,0,0,42.73,0,15.4955,15.334
1651,2050,1.3114,0,0,0,42.28,0,15.6003,15.5219
