*Hour,Load
1878,12442.45
1879,11289.18
1880,10058.61
1881,10212.95
1882,10725.51
1883,10755.21
1884,10915.03
1885,10883.02
1886,11029.45
1887,12288.16
1888,13433.97
1889,14114.48
1890,14115.53
1891,13326.87
1892,14093.67
1893,13926.28
1894,13932.89
1895,14558.16
1896,14448.8
1897,13952.69
1898,13524.45
1899,13154.98
1900,12792.49
1901,12609.22
1902,12332.3
1903,11024.35
1904,9339.96
1905,8753.54
1906,8561.02
1907,8404.48
1908,8577.45
1909,9229.31
1910,9501.18
1911,10283.01
1912,11132.56
1913,11991.23
1914,12532.48
1915,12871.15
1916,14498.65
1917,13859.3
1918,13848.92
1919,13909.76
1920,13766.86
1921,13139.95
1922,12741.14
1923,12441.02
1924,12171.46
1925,11989.66
1926,11692.23
1927,10335.17
1928,8629.2
1929,7774.45
1930,7378.2
1931,7163.25
1932,7129.55
1933,7345.32
1934,7790.48
1935,8473.25
1936,9370.88
1937,10385.14
1938,11189.76
1939,12139.72
1940,13579.06
1941,13292.53
1942,13310.51
1943,13313.05
1944,13195.35
1945,12937.95
1946,12509.23
1947,12178.38
1948,11891.83
1949,11772.13
1950,11579.83
1951,10582.53
1952,9420.63
1953,9398.95
1954,9675.57
1955,9715.37
1956,9872.35
1957,10084
1958,10304.16
1959,11300.02
1960,12276.46
1961,13124.12
1962,13274.9
1963,12999.74
1964,13732.84
1965,13546.08
1966,13660.84
1967,14180
1968,13929.13
1969,13442.71
1970,12956.36
1971,12596.21
1972,12366.42
1973,12192.11
1974,12006.72
1975,10921.04
1976,9775.22
1977,9975.55
1978,10411.27
1979,10456.91
1980,10571.18
1981,10497.96
1982,10688.29
1983,11762.95
1984,12698.31
1985,13501.75
1986,13688.71
1987,13330.82
1988,13810.89
1989,13671.07
1990,13697.46
1991,14213.1
1992,13847.28
1993,13282.19
1994,12710.29
1995,12313.73
1996,12066.01
1997,11886.07
1998,11734.44
1999,10650.01
2000,9278.02
2001,9230.66
2002,9613.15
2003,9623.14
2004,9623.55
2005,9537.33
2006,9885.53
2007,11102.32
2008,12341.62
2009,13175.35
2010,13445.01
2011,13095.17
2012,13681.64
2013,13420.87
2014,13487.52
2015,13902.98
2016,13553.29
2017,13086.51
2018,12546.26
2019,12192.81
2020,11934.15
2021,11805.96
2022,11666.55
2023,10553.43
2024,9235.19
2025,9256.01
2026,9491.83
2027,9359.2
2028,9559.69
2029,9692.01
2030,9932.31
2031,11133.81
2032,12253.35
2033,13155.73
2034,13403.19
2035,12971.72
2036,13640.28
2037,13434.6
2038,13499.49
2039,13967.12
2040,13669.56
2041,14055.73
2042,13492.27
2043,13088.65
2044,12815.48
2045,12656.26
2046,12426.19
2047,11198.82
2048,9762.75
2049,9996.97
2050,10462.69
2051,10448.39
2052,10615.57
2053,10730.68
2054,10795.6
2055,11740.55
2056,12839.81
2057,13698.12
2058,13785.39
2059,13438.25
2060,13867.69
2061,13335.2
2062,13806.35
2063,14443.36
2064,14233.57
2065,13821.72
2066,13371.68
2067,12980.77
2068,12722.89
2069,12533.32
2070,12311.35
2071,11105.44
2072,9456.78
2073,8970.04
2074,8946.98
2075,8705.24
2076,8708.95
2077,8838.7
2078,9162.19
2079,9854.42
2080,10796.21
2081,11671.32
2082,12112.88
2083,12811.42
2084,14260.88
2085,13949.44
2086,13821.99
2087,13710.03
2088,13479.78
2089,12789.56
2090,12316.08
2091,11963.73
2092,11637.7
2093,11480.86
2094,11290.8
2095,9995.77
2096,8223.49
2097,7395.01
2098,6830.03
2099,6565.96
2100,6577.24
2101,6906.57
2102,7388.78
2103,8103.85
2104,9055.04
2105,10074.51
2106,10839.19
2107,11905.27
2108,13215.09
2109,13043.51
2110,13010.48
2111,13039.34
2112,12909.09
2113,13216.86
2114,12699.18
2115,12282.89
2116,12039.54
2117,11901.54
2118,11740.6
2119,10805.55
2120,9679.37
2121,9873.55
2122,10229.23
2123,10234.96
2124,10315.49
2125,10388.86
2126,10573.96
2127,11644.64
2128,12804.86
2129,13458.23
2130,13459.09
2131,13127.56
2132,13818.87
2133,13729.92
2134,13634.34
2135,14077.91
2136,13764.32
2137,13383.71
2138,12935.39
2139,12604.75
2140,12338.79
2141,12167.42
2142,11948.71
2143,10850.14
2144,9547.36
2145,9375.74
2146,9437.06
2147,9393.21
2148,9386.13
2149,9500.21
2150,9652.89
2151,10184.5
2152,10790.24
2153,11539.77
2154,12075.48
2155,12949.58
2156,14110.85
2157,13789.14
2158,13623.83
2159,13489.06
2160,13190.71
2161,12982.04
2162,12416.97
2163,12005.32
2164,11674.22
2165,11414.34
2166,11137.59
2167,9749.29
2168,7980.74
2169,7466.52
2170,7098.87
2171,6800.9
2172,6866.39
2173,7209.22
2174,7623.36
2175,8345.45
2176,9161.62
2177,9958.44
2178,10529.39
2179,11713.09
2180,13397.06
2181,13110.23
2182,13082.35
2183,13131.28
2184,13030.94
2185,12272.34
2186,11570.36
2187,11124.27
2188,10848.16
2189,10697.53
2190,10524.66
2191,9630.89
2192,8647.35
2193,9217.28
2194,9956.52
2195,10050.26
2196,10173.21
2197,10190.37
2198,10254.35
2199,11357.83
2200,12433.24
2201,13170.67
2202,13242.05
2203,12789.88
2204,13325.77
2205,13175.57
2206,13240.48
2207,13877.58
2208,13432.82
2209,12746.05
2210,12149
2211,11667.34
2212,11303.9
2213,11117.9
2214,10971.53
2215,9899.19
2216,8952.5
2217,9700.26
2218,10568.98
2219,10665.09
2220,10952.97
2221,10918.18
2222,10995.12
2223,12196.64
2224,13263.84
2225,13986.44
2226,13908.26
2227,13188.19
2228,13894.35
2229,13666.02
2230,13785.24
2231,14501.29
2232,14171.06
2233,13578.18
2234,12804.8
2235,12304.99
2236,11980.84
2237,11770.6
2238,11550.36
2239,10337.98
2240,8963.1
2241,9189.69
2242,9966.22
2243,10187.41
2244,10389.3
2245,10446.99
2246,10632.37
2247,12038.73
2248,13299.71
2249,14137.03
2250,14132.28
2251,13410.82
2252,14032.08
2253,13805.5
2254,13870.84
2255,14604.65
2256,14288.66
2257,14132.1
2258,13398.83
2259,12892.38
2260,12470.32
2261,12234.77
2262,12020.98
2263,10796.33
2264,9485.89
2265,9771.75
2266,10137.03
2267,10249.72
2268,10399.51
2269,10538.88
2270,10837.78
2271,12301.06
2272,13615.18
2273,14158.27
2274,14186.19
2275,13935.91
2276,14108.04
2277,13855.18
2278,13910.52
2279,14656.14
2280,14384.71
2281,13710.3
2282,13001.55
2283,12475.76
2284,12153.17
2285,11868.2
2286,11667.5
2287,10472.69
2288,9238.48
2289,9683.19
2290,10342.85
2291,10418.26
2292,10589.99
2293,10609.08
2294,10735.16
2295,11911.67
2296,12995.86
2297,13849.88
2298,13821.62
2299,13421.05
2300,14042.99
2301,13836.74
2302,13849.22
2303,14387.41
2304,14136.83
2305,13652.73
2306,13024.54
2307,12387.52
2308,12152.09
2309,11897.75
2310,11592.94
2311,10122.09
2312,8405.63
2313,8185.59
2314,8393.5
2315,8308.79
2316,8307.68
2317,8318.87
2318,8561.74
2319,9216.2
2320,10077.73
2321,10956.26
2322,11666.88
2323,12804.2
2324,14327.61
2325,13986.01
2326,13798.77
2327,13627.63
2328,13309.22
2329,12901.22
2330,12373.09
2331,11941.68
2332,11595.26
2333,11305.69
2334,11028.96
2335,9566.37
2336,7702.8
2337,7065.51
2338,6710.64
2339,6569.62
2340,6733.99
2341,7102.2
2342,7714.64
2343,8630.35
2344,9418.96
2345,10073.65
2346,10658.51
2347,11949.47
2348,13460.11
2349,13083.26
2350,13086.29
2351,13152.53
2352,13058
2353,12575.35
2354,12042.38
2355,11557.68
2356,11282.18
2357,11062.31
2358,10864.7
2359,9973.63
2360,9020.11
2361,9563.2
2362,10540.02
2363,10692.86
2364,10816.45
2365,10943.25
2366,11136.56
2367,12452.71
2368,13676.98
2369,14162.49
2370,13905.99
2371,13350.95
2372,13903.53
2373,13750.09
2374,13861.71
2375,14568.42
2376,14246.15
2377,13658.22
2378,12921.43
2379,12415.06
2380,12079.97
2381,11802.78
2382,11581.59
2383,10513.9
2384,9463.08
2385,10131.58
2386,10966.77
2387,11075.2
2388,11312.06
2389,11352.5
2390,11626.17
2391,12947.31
2392,13912.74
2393,14480.94
2394,14236.7
2395,13515.2
2396,14179.74
2397,13956.57
2398,14083.29
2399,14918.16
2400,14520.74
2401,13732.94
2402,12885.22
2403,12360.25
2404,11942.67
2405,11705.97
2406,11535.3
2407,10451.78
2408,9260.49
2409,9826.37
2410,10485.57
2411,10639.14
2412,10857.96
2413,11064.85
2414,11269.83
2415,12540.99
2416,13657.22
2417,14220.79
2418,14071.7
2419,13413.08
2420,14121.57
2421,13831.14
2422,13953.97
2423,14637.15
2424,14261.38
2425,14061.59
2426,13359.34
2427,12874.88
2428,12546.78
2429,12279.96
2430,11970.94
2431,10770.51
2432,9717.59
2433,10517.01
2434,11261.75
2435,11435.65
2436,11596.97
2437,11637.96
2438,11876.44
2439,13071.89
2440,14031.69
2441,14694.01
2442,14563.97
2443,14053.48
2444,14552.92
2445,14322.1
2446,14467.45
2447,15186.45
2448,14887.98
2449,13917.03
2450,13130.89
2451,12627.46
2452,12244.52
2453,11962.92
2454,11685.61
2455,10727.77
2456,9653.5
2457,10270.29
2458,10804.78
2459,10740.08
2460,10859.13
2461,10951.61
2462,11107.37
2463,12322.49
2464,13345.02
2465,13798.87
2466,13561.94
2467,13319.67
2468,13919.41
2469,13565.89
2470,13586
2471,14168.15
2472,13963.8
2473,13530.81
2474,12842.52
2475,12465.63
2476,12143.1
2477,11903.02
2478,11622.33
2479,10255.23
2480,8650.63
2481,8566.28
2482,8727.32
2483,8858.12
2484,8899.82
2485,9050.23
2486,9198.21
2487,9972.99
2488,10712.78
2489,11425.38
2490,11841.94
2491,13002.61
2492,14440.27
2493,13930.25
2494,13719.3
2495,13639.66
2496,13296.02
2497,12557.92
2498,12027.97
2499,11578.76
2500,11198.58
2501,10938.96
2502,10641.36
2503,9344.7
2504,7517.55
2505,6765.62
2506,6166.45
2507,6004.62
2508,6015.2
2509,6389.59
2510,6898.07
2511,7809.91
2512,8733.53
2513,9808.41
2514,10611.66
2515,12144.37
2516,13534.92
2517,13234.14
2518,13255.74
2519,13354.37
2520,13226.14
2521,12678.54
2522,12020.19
2523,11597.07
2524,11280.64
2525,11027.03
2526,10887.38
2527,9800.74
2528,8716.6
2529,9149.88
2530,10065.62
2531,10322.22
2532,10535.46
2533,10678.75
2534,10874.18
2535,12235.98
2536,13352.41
2537,14189.93
2538,14188.79
2539,13677.72
2540,14115.03
2541,13923.87
2542,14042.21
2543,14935.94
2544,14508.56
2545,13763.42
2546,13147.55
2547,12625.05
2548,12213.19
2549,11965.54
2550,11720.34
2551,10579.12
2552,9460.31
2553,10108.55
2554,10822.89
2555,10908.31
2556,11078.27
2557,11179.89
2558,11386.9
2559,12619.02
2560,13678.68
2561,14312.92
2562,14318.51
2563,13801.27
2564,14215.52
2565,13918.98
2566,14029.82
2567,14816.91
2568,14581.56
2569,14063.73
2570,13460.69
2571,12965.88
2572,12604.12
2573,12318.03
2574,12163.81
2575,10941.39
2576,9548.43
2577,9950.28
2578,10432.69
2579,10550.83
2580,10752.53
2581,10823.32
2582,11010.14
2583,12232.37
2584,13365.35
2585,14335.48
2586,14630.66
2587,14184.32
2588,14521.44
2589,14290.22
2590,14335.72
2591,14914.95
2592,14767.43
2593,14079.07
2594,13376.7
2595,12826.55
2596,12416.62
2597,12189.44
2598,11939.51
2599,10604.44
2600,9237.37
2601,9610.96
2602,9936.07
2603,10035.28
2604,10085.24
2605,10027.56
2606,10278.72
2607,11428.41
2608,12638.69
2609,13387.25
2610,13409.64
2611,12873.77
2612,13568.56
2613,13523.86
2614,13615.45
2615,14480.37
2616,14372.31
2617,13932.89
2618,13283.75
2619,12717.24
2620,12316.66
2621,11999.78
2622,11618.43
2623,9858.39
2624,7777.15
2625,6749.34
2626,6161.73
2627,5794.74
2628,5759.08
2629,5985.7
2630,6462.35
2631,7301.83
2632,8480.25
2633,9542.93
2634,10318.61
2635,11549.3
2636,12903.79
2637,12806.31
2638,12927.07
2639,13198.87
2640,13110.84
2641,12669.14
2642,12203.02
2643,11834.7
2644,11552.32
2645,11289.12
2646,11052.64
2647,9676.87
2648,8054.48
2649,7729.22
2650,7774.79
2651,7715.71
2652,7830.36
2653,7999.92
2654,8186.73
2655,8775.74
2656,9623.56
2657,10614.63
2658,11350.78
2659,12730.2
2660,13937.9
2661,13485.77
2662,13349.59
2663,13288.97
2664,13041.49
2665,13117.79
2666,12561.42
2667,12162.09
2668,11781.31
2669,11501.13
2670,11177.94
2671,9611.85
2672,7609.51
2673,6960.91
2674,6650.09
2675,6487.94
2676,6581.68
2677,7007.99
2678,7547.87
2679,8243.37
2680,9237.93
2681,10252.93
2682,11093.39
2683,12579.69
2684,13774.11
2685,13391.7
2686,13418.86
2687,13514.87
2688,13464.24
2689,12708.04
2690,12130.49
2691,11695.45
2692,11389.83
2693,11252.15
2694,11107.93
2695,10122.47
2696,9415.01
2697,10321.64
2698,11263.52
2699,11461.35
2700,11788.81
2701,11905.75
2702,12042.12
2703,13127.52
2704,14031.14
2705,14475.04
2706,14285.96
2707,13825.35
2708,14204.59
2709,13957.57
2710,14065.36
2711,14818.33
2712,14489.93
2713,13840.2
2714,13142.99
2715,12599.9
2716,12222.7
2717,11925.83
2718,11699.14
2719,10524.59
2720,9270.92
2721,9858.93
2722,10673.53
2723,10849.29
2724,11031.39
2725,10880.91
2726,11061.1
2727,12374.47
2728,13429.81
2729,14009.75
2730,13999.63
2731,13630.35
2732,13932.63
2733,13726.54
2734,13836.39
2735,14553.32
2736,14221.05
2737,13549.71
2738,12878.1
2739,12383.98
2740,12063.24
2741,11866.6
2742,11675.52
2743,10474.13
2744,9144.57
2745,9522.92
2746,10068.08
2747,10197.17
2748,10453.7
2749,10443.82
2750,10678.48
2751,12095.93
2752,13382.19
2753,14191.66
2754,14231.91
2755,13839.41
2756,14115.96
2757,13877.8
2758,13991.63
2759,14678.34
2760,14385.96
2761,13695.23
2762,12925.25
2763,12448.32
2764,12156.47
2765,11896.44
2766,11729.7
2767,10530.91
2768,9080.15
2769,9343.97
2770,9847.08
2771,9962.99
2772,10039.02
2773,9972.51
2774,10202.62
2775,11395.07
2776,12696.61
2777,13675.62
2778,13934.88
2779,13695.65
2780,13933.63
2781,13597.32
2782,13648.85
2783,14375.74
2784,14081.39
2785,13440.71
2786,12703.38
2787,12198.37
2788,11880.97
2789,11620.84
2790,11416.13
2791,10297.99
2792,9050.71
2793,9477.25
2794,10063.94
2795,10229.95
2796,10406.28
2797,10432.83
2798,10494.95
2799,11719.52
2800,12973.94
2801,13607.59
2802,13661.34
2803,13550.36
2804,13928.35
2805,13539.15
2806,13551.94
2807,14314.4
2808,14106.8
2809,13489.51
2810,12863.46
2811,12371.48
2812,11964.85
2813,11715.9
2814,11484.74
2815,10179.17
2816,8642.62
2817,8553.64
2818,8815.19
2819,8912.05
2820,8917.77
2821,9064.72
2822,9408.91
2823,10140.12
2824,11003.94
2825,11698.81
2826,12117.06
2827,13426.81
2828,14739.25
2829,14146.46
2830,13918.96
2831,13778.22
2832,13528.77
2833,12996.58
2834,12401.09
2835,12008.06
2836,11661.31
2837,11459.67
2838,11333.2
2839,10309.22
2840,9285.09
2841,9973.28
2842,10822.42
2843,10936.57
2844,11157.67
2845,11284.66
2846,11445
2847,12693.47
2848,13847.21
2849,14505.21
2850,14481.09
2851,14174.25
2852,14312.72
2853,14131.18
2854,14255.76
2855,15142.12
2856,14829.33
2857,14117.2
2858,13350.76
2859,12862.66
2860,12542.42
2861,12294.69
2862,12033.1
2863,10878.3
2864,9560.16
2865,10063.84
2866,10746.66
2867,10823.63
2868,10965.93
2869,10884.93
2870,10927
2871,12164.64
2872,13305.31
2873,14087.66
2874,14243.97
2875,13835.56
2876,14246.46
2877,13987.84
2878,14095.11
2879,14776.52
2880,14479.1
2881,12954.3
2882,12429.78
2883,12014.87
2884,11690.25
2885,11413.26
2886,11103.98
2887,9705.38
2888,7895.64
2889,7109.27
2890,6653.38
2891,6317.51
2892,6278.52
2893,6613.58
2894,7163.89
2895,7915.76
2896,8960.74
2897,9954.78
2898,10753.12
2899,12127.56
2900,13550.78
2901,13209.36
2902,13176.49
2903,13260.24
2904,13180.85
2905,13425.96
2906,12809.07
2907,12339.13
2908,12062.33
2909,11899.88
2910,11784.19
2911,10789.12
2912,9319.35
2913,9556.37
2914,10122.03
2915,10250.31
2916,10390.36
2917,10355.38
2918,10555.51
2919,11882.38
2920,13088.04
2921,13946.81
2922,14120.98
2923,13923.55
2924,14089.58
2925,13992.5
2926,14226.54
2927,14898.38
2928,14669.2
2929,13413.25
2930,12766.16
2931,12277.14
2932,11835.19
2933,11588.96
2934,11373.86
2935,10193.09
2936,8773.69
2937,9227.13
2938,9785.14
2939,9829.93
2940,10028.24
2941,10115.75
2942,10318.49
2943,11602.78
2944,12972.83
2945,13700.24
2946,13822.33
2947,13631.77
2948,13727.64
2949,13480.2
2950,13570.58
2951,14410.98
2952,14133.57
2953,13831.56
2954,13234.24
2955,12757.85
2956,12397.87
2957,12107.95
2958,11746.42
2959,10159.67
2960,7884.37
2961,7046.83
2962,6531
2963,6271.7
2964,6359.12
2965,6652.14
2966,7077.16
2967,7885.39
2968,8856.82
2969,9914.43
2970,10639.43
2971,12032.12
2972,13322.29
2973,13254.28
2974,13235.47
2975,13380.33
2976,13297.44
2977,12673.69
2978,12059.64
2979,11619.16
2980,11315.78
2981,11097.65
2982,10900.48
2983,9801.55
2984,8593.07
2985,9167.12
2986,9935.89
2987,10225.09
2988,10342.4
2989,10477.13
2990,10743.93
2991,12062.35
2992,13291.7
2993,14018.98
2994,14075.34
2995,13650.15
2996,13826.33
2997,13559.24
2998,13640.2
2999,14320.32
3000,14015.81
3001,13549.04
3002,12809.46
3003,12347.57
3004,11979.38
3005,11799.24
3006,11555.01
3007,10385.93
3008,9111.8
3009,9488.26
3010,10196.98
3011,10252.56
3012,10502.12
3013,10502.72
3014,10659.35
3015,11939.3
3016,13217.15
3017,14019
3018,13972.2
3019,13717.59
3020,14079.98
3021,13709.96
3022,13678.77
3023,14336.46
3024,14120.5
3025,13626.27
3026,13025.72
3027,12535.31
3028,12167.58
3029,11901.9
3030,11647.09
3031,10259.64
3032,8590.51
3033,8424.43
3034,8555.27
3035,8631.84
3036,8643.65
3037,8751.46
3038,8968.72
3039,9733.02
3040,10643.99
3041,11460.14
3042,11898.64
3043,13089.87
3044,14384.21
3045,13933.46
3046,13717.2
3047,13628.18
3048,13353.97
3049,12978.43
3050,12471.01
3051,11991.29
3052,11630.16
3053,11397.23
3054,11119.47
3055,9768.31
3056,7779.14
3057,7132.95
3058,6777.01
3059,6547.28
3060,6467.28
3061,6711.99
3062,6895.06
3063,7442.6
3064,8525.56
3065,9638.1
3066,10508.61
3067,12142.9
3068,13342.26
3069,13072.48
3070,13069.01
3071,13162.36
3072,13153.03
3073,12621.17
3074,11990.67
3075,11564.17
3076,11224.68
3077,11031.33
3078,10823.32
3079,9730.02
3080,8658.55
3081,9210.39
3082,9907.89
3083,10094.4
3084,10325.72
3085,10346.15
3086,10564.53
3087,11813.45
3088,12942.98
3089,13764.56
3090,13756.3
3091,13508.87
3092,13583.5
3093,13382.66
3094,13466.88
3095,14273.55
3096,13980.24
3097,13405.68
3098,12683.56
3099,12207.29
3100,11851.67
3101,11639.15
3102,11417.17
3103,10162.34
3104,8833.41
3105,9188.05
3106,9778.33
3107,9899.38
3108,10212.58
3109,10257.78
3110,10476.4
3111,11858.07
3112,13119.64
3113,13864.96
3114,13823.43
3115,13430.57
3116,13699.08
3117,13478.53
3118,13593.27
3119,14326.98
3120,14060.68
3121,13368.08
3122,12750.28
3123,12528.96
3124,12379.06
3125,12227.8
3126,12037.26
3127,10918.73
3128,9696.91
3129,10036.36
3130,10570.96
3131,10392.72
3132,10222.52
3133,10186.51
3134,10474.69
3135,11540.05
3136,12571.72
3137,13180.78
3138,13270.36
3139,13028.75
3140,13135.11
3141,12812.77
3142,12924.38
3143,13717.33
3144,13412.95
3145,12796.25
3146,12147.43
3147,11756.92
3148,11439.24
3149,11218.09
3150,11026.88
3151,9925.63
3152,8794.85
3153,9313.62
3154,10102.83
3155,10342.08
3156,10706.39
3157,10805.57
3158,10902.45
3159,12195.97
3160,13444.47
3161,14314.72
3162,14227.18
3163,13571.79
3164,14107.02
3165,13824.3
3166,13927.94
3167,14562.28
3168,14326.14
3169,13631.76
3170,12925.36
3171,12432.07
3172,12078.81
3173,11858.02
3174,11650.7
3175,10544.58
3176,9262.06
3177,9543.1
3178,10079.07
3179,10164.63
3180,10341.32
3181,10259.88
3182,10342.26
3183,11580.88
3184,12801.72
3185,13639.9
3186,13664.6
3187,13580.93
3188,13701
3189,13385.94
3190,13419.27
3191,14188.49
3192,14027.19
3193,13486.5
3194,12896.65
3195,12461.09
3196,12097.37
3197,11808.37
3198,11526.96
3199,10265.44
3200,8502.22
3201,8131.98
3202,8123.68
3203,8093.1
3204,8102.92
3205,8121.02
3206,8457.96
3207,9194.7
3208,10276.19
3209,11189.16
3210,11872.29
3211,13304.61
3212,14311.49
3213,13838.32
3214,13599.55
3215,13516.98
3216,13311.97
3217,12701.21
3218,12209.26
3219,11809.17
3220,11457.44
3221,11217.33
3222,10947.86
3223,9550.06
3224,7564.16
3225,6816.87
3226,6252.84
3227,6046.57
3228,5955.94
3229,6172.54
3230,6850.36
3231,7582.13
3232,8547.07
3233,9675.16
3234,10571.23
3235,12259.02
3236,13286.89
3237,12985.93
3238,12870.46
3239,12942.38
3240,12787.22
3241,12285.71
3242,11718.64
3243,11314.5
3244,11008.73
3245,10815.53
3246,10690.07
3247,9665.79
3248,8312.81
3249,8732.46
3250,9310.63
3251,9670.97
3252,9816.95
3253,9840.13
3254,10155.61
3255,11398.02
3256,12554.46
3257,13379.86
3258,13576.6
3259,13413.61
3260,13439.76
3261,13224.05
3262,13351
3263,14083.86
3264,13727.05
3265,13024.22
3266,12453.39
3267,12035.26
3268,11697.12
3269,11501.53
3270,11335.82
3271,10235.53
3272,8763.32
3273,9056.67
3274,9514.67
3275,9584.26
3276,9779.25
3277,9746.61
3278,9885.86
3279,11178.64
3280,12452.03
3281,13390.38
3282,13633.07
3283,13523.06
3284,13591.65
3285,13334.74
3286,13379.64
3287,14073.34
3288,13746.7
3289,13884.17
3290,13270.72
3291,12839.83
3292,12514.41
3293,12318.49
3294,12149.75
3295,11083.26
3296,9843.83
3297,10046.68
3298,10444.79
3299,10394.17
3300,10613.73
3301,10659.55
3302,10731.28
3303,11840.57
3304,13096.53
3305,14123.54
3306,14572.1
3307,14425.95
3308,14786.64
3309,14424.68
3310,14384.43
3311,14751.83
3312,14508.22
3313,13176.27
3314,12407.84
3315,11954.5
3316,11664.15
3317,11423.8
3318,11209.41
3319,9930.33
3320,8557.12
3321,8961.1
3322,9552.85
3323,9620.19
3324,9832.09
3325,9803.01
3326,9969.21
3327,11312.43
3328,12646.28
3329,13352.73
3330,13216.21
3331,13054.6
3332,13416.87
3333,13116.26
3334,13171.37
3335,13620.8
3336,13302.98
3337,13338.18
3338,12725.34
3339,12320.97
3340,11916.85
3341,11780.25
3342,11561.83
3343,10343.76
3344,8772.21
3345,9410.37
3346,9824.56
3347,9879.22
3348,10015.43
3349,9911.69
3350,10061.77
3351,11232.7
3352,12444.88
3353,13200.27
3354,13411.66
3355,13532.76
3356,13542.5
3357,13209.76
3358,13294.05
3359,13949.71
3360,13688.04
3361,13091.07
3362,12423.63
3363,11942.89
3364,11656.93
3365,11438.97
3366,11194.74
3367,9807.49
3368,8079.78
3369,7820.81
3370,7915.45
3371,7937.73
3372,8009.7
3373,8150.04
3374,8505.83
3375,9259.47
3376,10174.91
3377,11168.17
3378,11717.61
3379,13069.64
3380,14130.98
3381,13632.14
3382,13405.9
3383,13342.25
3384,13062.68
3385,13007.91
3386,12408.18
3387,11963.54
3388,11587.63
3389,11271.05
3390,10933.11
3391,9537.97
3392,7613.6
3393,6896.12
3394,6457.31
3395,6376.68
3396,6373.47
3397,6668.66
3398,7154.94
3399,7887.3
3400,8894.96
3401,9899.22
3402,10662.3
3403,12174.22
3404,13463.25
3405,13187.06
3406,13157.17
3407,13232.21
3408,13108.08
3409,12612.25
3410,11980.41
3411,11588.37
3412,11241.94
3413,11029.73
3414,10836.97
3415,9838.51
3416,8474.92
3417,8779.24
3418,9399.01
3419,9517.13
3420,9650.19
3421,9695.76
3422,9783.82
3423,11053.23
3424,12240.39
3425,13143.75
3426,13381.67
3427,13248.01
3428,13307.86
3429,13080.71
3430,13126.24
3431,13840.55
3432,13493.75
3433,12870.72
3434,12191.47
3435,11795.57
3436,11467.88
3437,11251.28
3438,11027.69
3439,9890.65
3440,8581.68
3441,9016.98
3442,9694.8
3443,9669.74
3444,9927.19
3445,9696.98
3446,9791.11
3447,11075.63
3448,12385.64
3449,13302.9
3450,13519.35
3451,13339.62
3452,13536.23
3453,13260.99
3454,13375.2
3455,14214.83
3456,13793.95
3457,13080.3
3458,12432.37
3459,11958.38
3460,11658.13
3461,11460.99
3462,11269.66
3463,10237.54
3464,8835.57
3465,9222.05
3466,9759.6
3467,9920.58
3468,10154.17
3469,10152.72
3470,10392.58
3471,11611.68
3472,12753.38
3473,13530.88
3474,13570.79
3475,13509.69
3476,13683.91
3477,13375.42
3478,13486.08
3479,14192.54
3480,13906.74
3481,13284.42
3482,12517.85
3483,12041.16
3484,11731.26
3485,11512.46
3486,11292.41
3487,10180.87
3488,8944.83
3489,9482.36
3490,10084.58
3491,10231.44
3492,10478.34
3493,10499.66
3494,10591.65
3495,11857.68
3496,12975.23
3497,13772.14
3498,13850.43
3499,13520.23
3500,13721.17
3501,13463.56
3502,13557.69
3503,14372.22
3504,14045.21
3505,13431.62
3506,12720.86
3507,12293.6
3508,11897.5
3509,11722.94
3510,11476.27
3511,10315.79
3512,8954.25
3513,9336.67
3514,9925.93
3515,10025.07
3516,10208.87
3517,10319.95
3518,10437.02
3519,11715.49
3520,12965.4
3521,13771.06
3522,13764.94
3523,13597.19
3524,13777.47
3525,13463.41
3526,13462.14
3527,14222.04
3528,13960.01
3529,13414.74
3530,12869.13
3531,12406.63
3532,11984.23
3533,11750.63
3534,11481.83
3535,10138.8
3536,8394.58
3537,8212.75
3538,8288.35
3539,8327.57
3540,8416.88
3541,8505.46
3542,8808.07
3543,9525.36
3544,10457.26
3545,11395.43
3546,11998.36
3547,13200.75
3548,14317.34
3549,13825.08
3550,13666.94
3551,13616.9
3552,13386.62
3553,13114.45
3554,12417.66
3555,11992.01
3556,11698.73
3557,11450.44
3558,11264.77
3559,10190.27
3560,9013.01
3561,9599.68
3562,10303.61
3563,10217.61
3564,10142.14
3565,10235.96
3566,10408.48
3567,11518.56
3568,12651.36
3569,13372.79
3570,13624.41
3571,13381.82
3572,13572.67
3573,13284.36
3574,13312.03
3575,14042.08
3576,13794.87
3577,13165.51
3578,12446.06
3579,12036.22
3580,11623.92
3581,11517.69
3582,11310.19
3583,10447.96
3584,9342.55
3585,9845.03
3586,10452.78
3587,10452.39
3588,10446.53
3589,10339.22
3590,10441.29
3591,11708.18
3592,12838.22
3593,13454.68
3594,13446.86
3595,13355.78
3596,13417.3
3597,13091.58
3598,13171.63
3599,13847.62
3600,13561.55
3601,12929.12
3602,12287.57
3603,11815.01
3604,11483.54
3605,11308.88
3606,11160.72
3607,10192.73
3608,9051.05
3609,9586.1
3610,10259.17
3611,10312.74
3612,10127.09
3613,10054.58
3614,10195.39
3615,11455.44
3616,12618.4
3617,13379.15
3618,13322.66
3619,13294.93
3620,13466.43
3621,13073.37
3622,12976.07
3623,13703.05
3624,13511.34
3625,13039.06
3626,12534.66
3627,12207.19
3628,11963.08
