Hour,Nordeste
1878,11889.23
1879,12043.52
1880,12128.62
1881,10947.13
1882,9900.18
1883,9020.82
1884,8268.75
1885,7857.23
1886,7955.18
1887,8559.29
1888,9316.53
1889,9838.39
1890,10456.6
1891,11044.87
1892,11080.57
1893,10734.77
1894,10212.9
1895,10920.81
1896,11390.54
1897,11477.17
1898,10966.37
1899,10581.62
1900,10179.09
1901,9797.36
1902,10066.02
1903,10547.39
1904,10137.54
1905,9131.14
1906,7726.56
1907,6703.68
1908,6145.63
1909,6079.79
1910,6307.01
1911,6741.5
1912,7207.01
1913,7775.73
1914,8884.31
1915,10207.78
1916,11351.12
1917,12502.99
1918,12735.2
1919,12929.79
1920,13416.67
1921,13227.54
1922,12806.08
1923,13053.86
1924,12836.57
1925,12833.78
1926,12317.49
1927,12322.79
1928,13239.05
1929,12574.41
1930,11188.03
1931,9723.8
1932,8717.15
1933,8048.15
1934,7471.34
1935,7243.65
1936,7282.61
1937,7422.93
1938,8206.95
1939,9666.88
1940,10509.5
1941,11198.98
1942,11215.93
1943,11736.86
1944,13021.25
1945,14131.55
1946,14764.1
1947,14902.63
1948,14480.7
1949,13528.62
1950,12598.82
1951,12654.47
1952,14350.7
1953,13397.66
1954,11795.01
1955,9931.86
1956,8252.16
1957,6900.73
1958,6029.15
1959,5786.97
1960,6233.37
1961,7170.81
1962,8589.17
1963,10245.69
1964,11549.24
1965,12229.95
1966,13367.08
1967,14281.98
1968,15168.27
1969,15754.24
1970,15446.99
1971,14844.51
1972,14284.26
1973,13441.66
1974,13365.16
1975,14096.73
1976,14499.42
1977,12259.81
1978,9766
1979,7802.86
1980,6651.25
1981,6531.6
1982,7042.21
1983,7633.77
1984,8256.81
1985,8962.8
1986,10036.83
1987,11501.91
1988,11975.65
1989,12115.87
1990,11451.35
1991,11140.34
1992,11263.04
1993,10993.4
1994,10909.02
1995,10917.98
1996,10459.35
1997,10048.14
1998,9529.77
1999,9583.71
2000,10433.36
2001,9940.37
2002,8920.74
2003,8133.45
2004,7831.01
2005,7522.1
2006,7232.83
2007,7404.55
2008,7704.05
2009,8350.51
2010,8645.58
2011,9261.47
2012,10791.28
2013,11882.31
2014,12089.34
2015,12489.6
2016,12426.32
2017,12790.59
2018,13445.15
2019,13709.21
2020,13415.59
2021,13231.98
2022,13295.53
2023,13624.84
2024,14103.21
2025,13238.31
2026,12045.41
2027,11070.68
2028,10236.08
2029,9382.41
2030,8840.37
2031,8663.4
2032,8663.99
2033,9048.39
2034,9709
2035,10748.93
2036,12133.7
2037,12602.81
2038,12414.12
2039,11707.52
2040,10966.68
2041,10174.77
2042,9567.89
2043,8973.62
2044,8956.39
2045,9509.38
2046,9993.51
2047,10474.23
2048,10865.59
2049,9803.11
2050,8607.28
2051,7865.53
2052,7165.15
2053,6531.02
2054,6178.69
2055,6054.42
2056,5960.86
2057,6034.65
2058,6719.7
2059,8060.07
2060,9811.78
2061,10610.38
2062,10639.31
2063,10467.26
2064,9855.25
2065,9163.28
2066,8226.92
2067,7313.73
2068,6688.82
2069,6524.67
2070,6354.47
2071,6415.28
2072,7274.5
2073,6555.21
2074,5620.07
2075,4675.36
2076,3754.67
2077,3277.9
2078,3187.83
2079,2968.97
2080,2754.34
2081,2865.88
2082,3562.51
2083,4788.64
2084,5592.17
2085,5945.16
2086,6161.32
2087,6045.23
2088,5183.5
2089,4537.24
2090,4696.32
2091,5417.98
2092,5945.37
2093,5797.45
2094,5233.99
2095,4696.31
2096,4966.91
2097,5345.57
2098,5048.9
2099,4508.67
2100,4018.52
2101,3422.77
2102,3177.12
2103,3016.76
2104,2847.19
2105,2556.33
2106,2147.48
2107,2332.21
2108,2954.43
2109,3466.6
2110,4199.27
2111,4838.55
2112,4761.96
2113,4418
2114,4562.31
2115,4940.11
2116,5513.93
2117,5902.84
2118,6463.95
2119,6809.72
2120,7961.78
2121,8161.97
2122,7520.36
2123,6750.16
2124,5803.5
2125,5039.79
2126,4906.08
2127,4944.15
2128,4920.7
2129,5189.33
2130,6226.76
2131,7878.14
2132,8755.01
2133,8836.57
2134,8674.94
2135,8195.2
2136,7613.94
2137,8021.15
2138,8483.2
2139,8658.19
2140,8762.54
2141,8764.95
2142,8750.48
2143,8249.99
2144,8682.88
2145,9677.03
2146,10131.4
2147,9792.38
2148,8999.27
2149,7806.64
2150,6492.94
2151,5681.24
2152,5182.17
2153,4243.89
2154,3841.56
2155,4833.86
2156,6733.45
2157,9147.04
2158,10711.54
2159,11072.62
2160,11467.99
2161,11536.06
2162,12085.2
2163,11069.87
2164,8952.37
2165,8246.48
2166,8212.11
2167,9699.28
2168,11102.76
2169,11790.61
2170,11955.2
2171,11477.54
2172,9517.52
2173,7597.16
2174,6286.85
2175,5835.75
2176,6342.88
2177,6756.95
2178,7007.52
2179,7549.8
2180,7254.12
2181,7278.38
2182,6956.08
2183,6495.64
2184,6009.34
2185,5943.13
2186,6274.18
2187,6533.12
2188,6909.86
2189,7465.21
2190,7208.84
2191,5928.01
2192,6560.01
2193,7150.43
2194,7522.63
2195,7389.82
2196,6796.85
2197,6173.44
2198,5387.96
2199,4505.17
2200,3926.84
2201,3684.82
2202,3810.34
2203,5200.48
2204,6470.86
2205,7378.32
2206,8084.92
2207,8934.35
2208,9985.07
2209,10933.95
2210,11804.19
2211,12525.69
2212,12997.87
2213,13303.75
2214,13395.73
2215,13279.08
2216,13835.93
2217,14420.61
2218,14171.26
2219,13717.26
2220,13515.96
2221,13085.05
2222,12206.2
2223,11689.28
2224,11711.31
2225,11608.67
2226,11064.33
2227,11884.95
2228,13172.03
2229,13557.04
2230,13073.45
2231,13187.16
2232,14432.49
2233,14210.79
2234,13302.55
2235,13781.39
2236,14124.22
2237,13882.58
2238,13294.8
2239,12869.37
2240,13376.82
2241,14219.94
2242,14149.81
2243,13280.1
2244,12330.69
2245,11513.46
2246,11026.87
2247,10826.88
2248,10593.06
2249,10664.03
2250,11627.51
2251,12779.61
2252,13887.96
2253,14209.81
2254,14186.11
2255,14004.1
2256,14862.59
2257,15547.42
2258,15667.35
2259,15564.06
2260,15367.24
2261,15271.74
2262,14635.72
2263,14607.03
2264,15882.9
2265,17116.23
2266,16413.6
2267,15400
2268,14846.76
2269,14365.57
2270,13901.15
2271,13537.37
2272,13092.4
2273,12743.25
2274,12532.99
2275,12295.3
2276,12546.99
2277,13540.84
2278,14625.7
2279,15165.74
2280,15378.91
2281,14994.64
2282,15066.47
2283,15515.84
2284,16051.28
2285,16393.26
2286,16765.11
2287,17127.77
2288,18633.4
2289,18478.89
2290,17741
2291,16433.36
2292,15245.27
2293,14516.74
2294,14274.71
2295,14277.16
2296,14437.8
2297,14627.57
2298,14402.16
2299,15182.24
2300,16588.92
2301,17838.32
2302,18671.54
2303,19592.07
2304,19355.47
2305,18922.38
2306,18368.41
2307,17556.44
2308,17707.6
2309,17623.95
2310,17317.95
2311,17210.57
2312,17752.23
2313,17798.42
2314,16406.76
2315,14578.7
2316,12841.07
2317,11622.05
2318,10830.52
2319,10487.71
2320,10603.36
2321,10755.11
2322,11350.48
2323,12593.94
2324,13819.35
2325,15083.96
2326,16189.45
2327,17302.8
2328,18083.36
2329,18307.73
2330,18196.25
2331,18469.65
2332,18249.03
2333,17509.12
2334,16564.05
2335,17071.45
2336,18265.67
2337,18556.97
2338,17783.65
2339,16389.52
2340,14938.1
2341,14035.11
2342,13842.38
2343,13957.45
2344,14068.3
2345,13677.37
2346,12446.96
2347,12391.35
2348,13486.49
2349,14823.55
2350,16871.1
2351,17792.75
2352,18226.53
2353,17843.59
2354,18123.68
2355,17971.54
2356,17620.17
2357,17238.12
2358,16635.71
2359,17222.65
2360,17781.77
2361,16795.44
2362,15530.21
2363,14158.15
2364,12711.11
2365,11853.89
2366,11539.91
2367,11350.9
2368,11305.2
2369,11509.73
2370,11795.22
2371,12879.05
2372,14662.47
2373,16197.75
2374,17135.68
2375,17972.88
2376,17968.46
2377,17206.42
2378,16785.75
2379,16248.67
2380,15530.86
2381,15023.62
2382,14346.21
2383,13905.78
2384,14161.22
2385,13526.06
2386,12240.52
2387,10826.17
2388,9475.86
2389,8452.08
2390,7731.89
2391,7397.73
2392,7364.22
2393,7422.08
2394,8156.84
2395,9355.3
2396,10294.51
2397,10965.91
2398,11457.49
2399,11679.21
2400,12150.09
2401,12459.46
2402,12475.51
2403,11869.44
2404,11374.42
2405,10906.42
2406,10286.9
2407,9340.98
2408,9464.75
2409,8277.46
2410,6595.42
2411,5161.63
2412,4141.01
2413,3268.86
2414,2605.96
2415,2205.88
2416,2136.97
2417,2280.07
2418,3111.41
2419,4170.9
2420,4406.47
2421,4249.77
2422,4020.87
2423,4154.99
2424,3926.51
2425,3807.55
2426,4133.41
2427,3927.48
2428,3835.64
2429,3468.04
2430,2962.33
2431,3042.38
2432,4169.39
2433,3357.53
2434,2734.91
2435,2587.46
2436,2540.91
2437,2495.64
2438,2613.55
2439,3117.01
2440,3871.67
2441,4426.81
2442,5309.04
2443,6137.12
2444,7121.8
2445,8142.65
2446,9377.92
2447,10615.62
2448,11683.23
2449,11604.87
2450,11088.43
2451,11017.76
2452,11054.74
2453,11300.11
2454,11055.1
2455,9958.33
2456,10452.35
2457,10493.54
2458,9791.02
2459,9295.06
2460,9272.65
2461,9529.02
2462,9941.12
2463,10202.69
2464,10297.74
2465,10704.86
2466,11184.29
2467,11809.46
2468,12372.89
2469,13154.62
2470,14121.81
2471,14607.96
2472,15451.5
2473,15576.3
2474,15639.06
2475,15652.89
2476,15909.47
2477,16278.68
2478,16765.67
2479,17309.54
2480,19082.82
2481,19663.91
2482,19013.67
2483,18087.75
2484,17151.6
2485,16234.48
2486,15733.23
2487,15641.1
2488,15644.06
2489,15498.69
2490,14700.96
2491,14942
2492,16477.81
2493,17786.37
2494,18309.36
2495,18039.18
2496,18572.92
2497,18722.54
2498,19049.13
2499,18954.1
2500,18220.13
2501,18258.75
2502,17992.88
2503,17081.73
2504,19483.16
2505,20181.31
2506,20127.07
2507,19606.74
2508,18854.13
2509,18257.2
2510,17834.91
2511,17627.19
2512,17483.15
2513,17530.44
2514,16845.34
2515,16802.68
2516,17744.63
2517,18581.96
2518,19229.22
2519,19734.14
2520,19684.18
2521,19592.26
2522,19925.84
2523,19592.03
2524,18652.53
2525,17969.45
2526,17985.61
2527,17834.28
2528,20393.37
2529,21187.37
2530,20075.58
2531,18505.38
2532,16910.48
2533,15527.02
2534,14634.02
2535,14243.12
2536,14125.15
2537,14128.16
2538,13410.02
2539,13593.91
2540,14834.91
2541,16401.97
2542,17289.48
2543,17215.27
2544,17131.53
2545,16797.28
2546,16177.44
2547,15726.06
2548,15024.82
2549,14428.06
2550,14001.53
2551,13651.97
2552,14849
2553,14701.12
2554,13116.72
2555,11445.55
2556,10034.51
2557,9184.26
2558,8765.08
2559,8660.2
2560,8868.21
2561,9428.48
2562,10253.86
2563,11198.25
2564,11903.53
2565,12076.24
2566,11994.99
2567,11895.59
2568,12228.51
2569,12789.73
2570,13175.77
2571,12879.19
2572,12427.34
2573,12214.06
2574,12075.83
2575,11737.65
2576,12002.61
2577,12055.13
2578,10871.82
2579,9980.01
2580,9372.93
2581,8951.65
2582,8894.29
2583,9303.56
2584,9853.98
2585,10374.58
2586,10732.39
2587,12231.13
2588,13798.36
2589,15184.9
2590,17463.11
2591,18801.45
2592,19660.45
2593,19597.58
2594,19501.95
2595,19778.77
2596,19507.93
2597,18644.15
2598,18184.15
2599,18595.84
2600,19701.77
2601,19132.68
2602,17638.29
2603,15899.24
2604,14460.21
2605,13797.24
2606,13999.13
2607,14608.33
2608,15220.59
2609,15246.45
2610,14812.41
2611,14898.8
2612,16256.28
2613,17897.89
2614,18906.21
2615,20163.34
2616,19354.52
2617,18770.59
2618,18256.47
2619,17813.29
2620,17266.23
2621,17052.43
2622,16393.24
2623,17055.39
2624,19044.79
2625,19177.9
2626,18158.81
2627,16502.03
2628,14799.26
2629,13343.34
2630,12329.27
2631,12031.24
2632,12430.87
2633,13250.65
2634,13788.51
2635,14935.93
2636,15997.81
2637,17013.25
2638,17616.58
2639,17890.64
2640,17619.99
2641,16723.61
2642,15736.51
2643,15441
2644,15673.42
2645,15630.22
2646,15612.42
2647,15063.9
2648,15112.63
2649,14742.1
2650,13198.59
2651,10927.96
2652,8824.31
2653,7439.07
2654,6922.92
2655,6766.7
2656,6788.03
2657,7167.15
2658,8021.55
2659,9643.13
2660,12051.07
2661,13598.23
2662,14012.13
2663,14361.35
2664,13961.85
2665,13310.03
2666,13009.03
2667,12552.59
2668,12031.38
2669,11682.94
2670,11642.97
2671,11494.06
2672,10695.58
2673,9299.07
2674,7041.92
2675,4979.9
2676,3557.43
2677,2872.52
2678,2411.32
2679,1942.27
2680,1930.75
2681,2618.03
2682,4124.05
2683,5413.63
2684,5738.5
2685,6158.89
2686,6615.44
2687,7246.95
2688,8141.25
2689,8856.55
2690,9163.72
2691,9688.59
2692,10280.94
2693,10583.6
2694,10777.11
2695,10198.99
2696,9841.66
2697,8651.79
2698,6911.39
2699,5727.17
2700,4913.81
2701,4472.95
2702,4460.84
2703,4678.23
2704,5216.07
2705,5811.45
2706,6659.48
2707,7784.29
2708,8977.77
2709,10226.24
2710,11644.88
2711,12256.89
2712,13334.91
2713,14050.79
2714,14786.44
2715,15286.45
2716,15169.73
2717,15013.01
2718,14860.25
2719,14463.1
2720,15122.43
2721,14491.36
2722,12953
2723,11537.12
2724,10565.52
2725,9973.13
2726,9828.95
2727,10124.04
2728,10327.77
2729,10521.56
2730,11248.95
2731,12192.97
2732,13248.2
2733,13679.81
2734,14570.25
2735,15108.12
2736,15999.11
2737,16194.67
2738,15870.97
2739,15705.6
2740,15911.36
2741,16008.17
2742,15921.64
2743,16025.49
2744,17321.59
2745,17753.22
2746,17080.08
2747,15978.07
2748,14592.64
2749,13341.53
2750,12412.73
2751,11938.91
2752,11943.14
2753,12290.95
2754,12633.79
2755,13188.22
2756,13624.39
2757,14235.56
2758,14362.56
2759,14610.71
2760,14770.54
2761,14656.22
2762,14538.75
2763,14403.08
2764,14098.25
2765,14001.36
2766,13950.35
2767,14257.05
2768,15724.99
2769,15085.29
2770,13402.45
2771,11589.07
2772,10058.84
2773,9023.39
2774,8435.26
2775,8306.74
2776,8400.87
2777,8801.37
2778,9271.3
2779,10619.83
2780,12324.06
2781,13786.48
2782,14896.03
2783,15577.95
2784,16126.68
2785,15621.44
2786,14882.23
2787,14168
2788,13351.77
2789,13330.94
2790,13182.6
2791,13169.14
2792,13481.13
2793,12724.53
2794,10847.31
2795,9354.06
2796,8709.6
2797,8496.47
2798,8530.48
2799,8733.83
2800,9041.1
2801,9485.5
2802,10094.21
2803,11547.61
2804,13472.14
2805,15593.83
2806,16096.42
2807,15900.88
2808,15504.86
2809,14625.69
2810,14196.08
2811,14282.2
2812,13944.31
2813,13682.42
2814,13216.85
2815,13105.61
2816,13132.7
2817,12654.9
2818,11680.58
2819,10908.86
2820,10456.77
2821,10198.55
2822,10207.39
2823,10477.25
2824,11139.02
2825,12171.6
2826,13061.09
2827,13955.72
2828,15232.41
2829,16807.61
2830,18013.57
2831,18304.1
2832,18176.86
2833,18101.35
2834,18556.96
2835,18206.47
2836,17669.58
2837,17851.79
2838,17747.18
2839,17392.08
2840,18807.53
2841,19450.37
2842,19127.14
2843,18416.49
2844,17676.99
2845,17154.27
2846,16695.9
2847,16227.41
2848,15786
2849,15116.6
2850,14520.58
2851,14390.63
2852,14434.89
2853,15179.72
2854,15532.25
2855,15904.27
2856,16728.26
2857,16559.36
2858,16517.4
2859,16201.22
2860,15924.81
2861,15657.74
2862,15337.14
2863,14747.66
2864,15559.51
2865,15014.46
2866,13610.31
2867,11535.72
2868,9993.59
2869,10670.63
2870,11594.43
2871,12129.35
2872,13351.18
2873,14445
2874,15015.43
2875,15232.22
2876,15729.9
2877,15253.79
2878,14961.91
2879,15039.46
2880,14948.77
2881,15917.82
2882,16410.6
2883,16151.52
2884,15569.4
2885,16215.86
2886,17089.24
2887,17747.05
2888,20292.47
2889,22186.25
2890,21998.8
2891,20482.66
2892,18499.51
2893,16567.32
2894,15198.5
2895,14414.9
2896,14289.48
2897,14494.87
2898,14638.92
2899,15290
2900,15667.38
2901,16445.32
2902,17012.69
2903,17613.16
2904,18364.71
2905,18413.09
2906,18308.48
2907,18119.48
2908,17975
2909,17863.38
2910,17426.6
2911,17614.76
2912,19860.21
2913,21327.28
2914,21303.8
2915,20300.72
2916,18789.47
2917,17396.85
2918,16537.17
2919,16188.77
2920,16171.03
2921,16027.5
2922,15633.1
2923,14814.76
2924,14746.77
2925,15839.78
2926,16649.45
2927,17704.65
2928,19452.8
2929,19556.74
2930,19330.21
2931,18921.95
2932,18688.44
2933,18705.45
2934,18708.4
2935,18662.37
2936,19648.22
2937,20780.61
2938,21289.72
2939,20337.9
2940,19111.52
2941,18090.69
2942,17401.34
2943,16980.7
2944,16172.03
2945,15462.71
2946,15641.99
2947,16394.19
2948,18016.81
2949,18883.44
2950,19131.31
2951,19293.44
2952,19446.67
2953,19585.57
2954,19701.08
2955,19598.03
2956,19446.84
2957,19829.18
2958,19803.79
2959,18736.01
2960,19972.41
2961,21077.99
2962,21079.62
2963,19752.87
2964,18486.57
2965,17758.25
2966,17484.48
2967,17088.23
2968,16500.95
2969,16288.31
2970,16827.53
2971,17828.52
2972,19254.15
2973,19961.46
2974,19746.19
2975,19507.86
2976,19436.6
2977,19347.2
2978,18432
2979,18740.06
2980,19249.02
2981,19276.41
2982,18389.85
2983,17840.6
2984,18541.96
2985,19278.61
2986,18529.33
2987,16824.39
2988,15359.08
2989,14325.22
2990,13632.34
2991,13312.31
2992,13127.91
2993,13062.64
2994,12870.82
2995,13246.18
2996,14213.43
2997,15506.79
2998,16368.78
2999,17256.39
3000,17548.6
3001,17586.01
3002,17236.87
3003,16880.05
3004,16595.03
3005,16569.28
3006,16718.88
3007,16378.16
3008,16805.49
3009,17825.16
3010,17377.92
3011,15698.16
3012,13839.92
3013,12551.57
3014,11882.6
3015,11574.89
3016,11211.6
3017,10467.38
3018,10453.76
3019,11433.01
3020,12946.35
3021,14118.35
3022,14528.23
3023,14519.68
3024,14650.21
3025,14936.69
3026,15001.92
3027,14967.03
3028,14254.03
3029,14396.58
3030,14763.05
3031,14493.17
3032,15048.37
3033,14709.11
3034,12919.11
3035,11157.62
3036,9483.92
3037,8093.35
3038,7399.39
3039,7131.04
3040,6935.3
3041,7059.15
3042,7655.7
3043,9152.76
3044,11381.73
3045,13425.51
3046,14691.09
3047,15367.01
3048,15641.41
3049,15636.36
3050,15558.49
3051,15504.06
3052,15336.66
3053,14660.12
3054,14355.36
3055,14375.62
3056,14056.78
3057,13356.13
3058,11482.19
3059,9243.16
3060,7341.33
3061,6497.86
3062,6554.48
3063,6875.3
3064,7182.22
3065,7626.83
3066,8395.89
3067,10000.82
3068,11672.48
3069,12803.07
3070,13789.77
3071,14020.09
3072,13241.25
3073,12688.33
3074,12760.98
3075,12483.32
3076,12480.02
3077,12407.89
3078,12232.36
3079,11919.33
3080,11693.66
3081,11592.49
3082,10585.44
3083,9396.08
3084,8348.61
3085,7762.39
3086,7372.89
3087,7176.81
3088,7090.99
3089,7320.54
3090,8304.65
3091,9729.74
3092,11188.76
3093,12408.8
3094,13033.28
3095,13734.36
3096,14555.54
3097,14826.64
3098,15384.51
3099,15504.72
3100,15761.84
3101,16053.29
3102,16186.15
3103,16035.94
3104,16401.45
3105,16091.24
3106,14696.96
3107,13061.91
3108,11733.44
3109,10821.13
3110,10588.96
3111,10753.67
3112,10768.11
3113,10202.37
3114,9855.22
3115,10721.61
3116,12103.54
3117,13596.17
3118,15006
3119,16463.29
3120,17216.67
3121,17547.05
3122,17821.95
3123,17740.12
3124,17659.6
3125,17675.5
3126,17232.81
3127,16740.61
3128,16634.15
3129,16350.74
3130,15008.07
3131,13490.07
3132,12386.53
3133,11688.65
3134,11075.32
3135,10859.01
3136,11216.33
3137,11594.59
3138,12003.41
3139,12841.93
3140,13685.05
3141,15186.13
3142,16351.39
3143,17177.41
3144,17578.24
3145,17857.69
3146,17898.81
3147,18571.51
3148,19160.73
3149,19218.74
3150,18965.41
3151,19607.75
3152,21600.95
3153,22328.16
3154,21351.94
3155,19822.7
3156,18135.88
3157,16729.52
3158,15509.93
3159,14448.67
3160,13387.32
3161,12277.26
3162,12230.21
3163,14452.78
3164,17047.14
3165,18645.45
3166,19585.71
3167,20153.94
3168,19418.22
3169,19190.39
3170,19309.74
3171,19212.3
3172,19341.19
3173,19182.39
3174,19473.36
3175,19262
3176,21014.55
3177,21371.02
3178,19323.37
3179,16346.34
3180,13573.5
3181,11479.81
3182,10166.35
3183,9465.94
3184,9293.78
3185,9167.13
3186,9175.09
3187,10548.33
3188,12209.14
3189,14004.5
3190,15324.87
3191,16104.49
3192,16444.46
3193,16639.92
3194,17039.92
3195,16924.74
3196,16758.52
3197,16358.19
3198,15904.11
3199,15082.42
3200,14032.22
3201,11981.48
3202,8531.72
3203,7471.85
3204,6271.67
3205,5426.75
3206,5068.52
3207,5199.57
3208,5514.51
3209,5277.6
3210,5777.7
3211,7522.1
3212,8789.88
3213,9471.87
3214,9928.91
3215,10087.92
3216,9442.85
3217,8570.49
3218,8002.84
3219,7568.76
3220,7653.78
3221,8004.3
3222,8170.4
3223,7569.66
3224,5671.75
3225,3945.4
3226,3826.27
3227,3363.78
3228,2997.11
3229,2712.32
3230,2394.89
3231,1876.7
3232,1295.15
3233,1044.78
3234,2288.82
3235,5400.16
3236,7877.72
3237,9253.64
3238,9425.18
3239,8935.65
3240,8263.51
3241,8111.97
3242,8324.62
3243,8487.04
3244,8249.79
3245,7958.33
3246,8423.96
3247,8109.72
3248,7366.44
3249,6824.7
3250,4926.55
3251,4124.21
3252,3708.95
3253,3434.68
3254,3309.95
3255,3456.62
3256,3874.14
3257,4423.98
3258,6028.48
3259,8007.01
3260,10135.51
3261,10630.33
3262,11406.68
3263,12212.97
3264,12764.39
3265,12835.57
3266,12117.85
3267,11792.18
3268,11436.8
3269,11445.18
3270,11711.61
3271,11280.2
3272,11860.7
3273,11908.53
3274,11003.19
3275,10081.09
3276,9027.16
3277,8065.79
3278,7362.55
3279,7079.36
3280,7297.4
3281,7772.34
3282,9279.08
3283,11312.02
3284,12503.46
3285,13091.87
3286,13499.94
3287,13928.39
3288,13604.03
3289,13135.01
3290,12802.98
3291,12874.11
3292,13322.51
3293,13760.2
3294,13777.63
3295,13246.15
3296,14489.47
3297,14547.06
3298,13465.15
3299,12130.69
3300,11002.48
3301,10263.42
3302,9927.32
3303,9785.23
3304,9764.69
3305,10261.2
3306,11413.53
3307,12714.44
3308,14146.46
3309,15862.41
3310,16653.85
3311,17089.81
3312,17141.61
3313,16468.36
3314,16463.69
3315,16268.83
3316,16108.94
3317,16114.15
3318,15965.13
3319,15094.43
3320,15439.8
3321,15847.61
3322,14586.93
3323,12777
3324,11352.86
3325,10599.62
3326,10404.27
3327,10586.34
3328,10813.19
3329,10654.58
3330,11187.69
3331,13062.18
3332,14888.92
3333,15812.79
3334,16917.15
3335,17351.53
3336,17704.25
3337,18080.88
3338,17423.21
3339,16439.9
3340,15569.84
3341,15269.68
3342,15391.95
3343,14438.42
3344,15340.03
3345,16212.05
3346,14896.07
3347,13425.7
3348,12437.8
3349,12019.71
3350,12045.74
3351,12483.87
3352,13152.91
3353,13416.06
3354,13992.32
3355,15594.82
3356,17134.99
3357,18544.5
3358,19797.05
3359,20748.15
3360,20962.12
3361,20632.34
3362,20125.69
3363,20551.04
3364,20811.27
3365,20867.52
3366,20650.35
3367,20486.75
3368,21767.82
3369,23593.14
3370,23163.4
3371,22024.89
3372,20855.28
3373,20189.12
3374,19950.63
3375,19879.22
3376,19772.08
3377,19571.95
3378,19766.64
3379,20773.85
3380,21720.26
3381,22795.64
3382,22970.83
3383,22142.28
3384,21661.57
3385,21770
3386,21876.94
3387,21931.17
3388,21429.74
3389,20984.97
3390,20160.52
3391,18464.85
3392,19716.46
3393,21499.66
3394,21462.36
3395,20408.14
3396,18895.06
3397,17404.01
3398,16265.8
3399,15638.78
3400,15322.37
3401,15048.25
3402,15338.6
3403,16286.33
3404,17309.81
3405,17772.22
3406,18016.59
3407,17643.54
3408,17361.68
3409,17467.06
3410,16786.12
3411,15824.19
3412,15125.95
3413,14878.74
3414,14321.76
3415,14268.23
3416,15687.99
3417,16830.27
3418,16054.01
3419,14659.32
3420,13617.34
3421,12600.8
3422,11648.32
3423,11124.02
3424,11011.09
3425,11068.26
3426,11832.58
3427,13477.99
3428,15001.71
3429,15889.98
3430,15941.69
3431,16246.43
3432,16862.5
3433,16556.27
3434,16180.63
3435,15584.84
3436,15035.3
3437,14779.98
3438,14633.41
3439,14016.55
3440,14780.35
3441,15479.08
3442,14743.62
3443,13484.05
3444,12198.6
3445,11276.54
3446,10885.94
3447,10983.14
3448,11284.01
3449,11315.71
3450,11137.26
3451,12111.53
3452,14251.29
3453,16237.6
3454,16845.95
3455,17311.07
3456,18274.58
3457,18563.34
3458,17983.97
3459,17606.71
3460,17040.09
3461,16289.01
3462,15859.92
3463,15082.32
3464,16822.61
3465,17882.9
3466,17167.65
3467,15767.25
3468,14378.64
3469,13153.99
3470,12390.65
3471,12217.44
3472,12128.95
3473,11916.4
3474,11258.22
3475,11888.16
3476,13404.86
3477,14744.58
3478,15354.02
3479,14529.79
3480,15215.44
3481,15653.52
3482,15838.62
3483,15949.06
3484,16116.27
3485,16036.59
3486,16110.75
3487,15452.57
3488,16776.18
3489,17668.07
3490,17232.2
3491,16196.07
3492,15289.99
3493,14682.84
3494,14129.46
3495,13688.78
3496,13330.81
3497,12645.21
3498,11934.59
3499,13007.9
3500,14408.39
3501,14777.69
3502,14334.6
3503,13718.34
3504,13274.56
3505,13787.54
3506,13442.41
3507,13373.76
3508,13117.16
3509,13012.34
3510,12841.32
3511,12296.13
3512,12614.53
3513,12097.92
3514,10400.17
3515,8586.2
3516,7097.04
3517,6301.78
3518,6442.42
3519,7137.69
3520,8027.84
3521,8520.86
3522,8829.07
3523,9972.1
3524,11785.08
3525,13518.17
3526,14493.11
3527,15793.63
3528,15850.54
3529,15183.03
3530,15007.75
3531,15136.7
3532,14813.99
3533,14717.64
3534,15112.24
3535,14250.31
3536,15067.32
3537,15782.67
3538,15406.63
3539,15030.87
3540,14607.25
3541,13998.31
3542,13564.53
3543,13147.68
3544,12359.11
3545,11520.77
3546,11532.94
3547,12247.54
3548,13358.74
3549,15021.95
3550,16194
3551,17029.21
3552,17654.62
3553,17800.45
3554,17200.53
3555,16731.55
3556,16033.35
3557,14867.01
3558,14446.05
3559,13227.38
3560,13284.64
3561,13474.52
3562,11997.98
3563,9997.69
3564,8057.4
3565,6630.92
3566,6116.01
3567,6510.96
3568,6798.06
3569,6719.27
3570,6976.42
3571,8543.09
3572,10373.6
3573,10598.42
3574,11224.31
3575,11537.75
3576,11697.35
3577,12202.61
3578,12633.3
3579,12720.26
3580,13306.31
3581,13414.81
3582,13616.39
3583,14058.97
3584,15809.82
3585,16929.5
3586,16401.95
3587,15411.05
3588,14191.26
3589,12576.6
3590,10902.79
3591,9264.98
3592,7973.56
3593,6683.05
3594,6699.08
3595,8306.78
3596,10315.33
3597,12039.15
3598,13063.47
3599,13708.02
3600,13652.84
3601,13114.58
3602,12492.99
3603,12274.42
3604,12272.04
3605,11998.02
3606,11922.02
3607,11162.1
3608,11439.01
3609,11695.43
3610,10124.89
3611,8270.14
3612,6932.66
3613,6147.93
3614,5824.62
3615,5886.29
3616,6219.21
3617,6191.41
3618,7212.32
3619,8521.88
3620,9393.99
3621,9541.63
3622,9648.36
3623,9905.5
3624,10264.89
3625,11149.8
3626,11806.39
3627,12102.83
3628,11900.07
3629,11387.11
3630,11316.77
