fn,bs_status,bs_median_s,bs_cv,speedup_bs_vs_numpy,numpy_status,numpy_median_s,numpy_cv,speedup_bs_vs_pandas,pandas_status,pandas_median_s,pandas_cv,speedup_bs_vs_scipy,scipy_status,scipy_median_s,scipy_cv,status,bs_error,bs_mean_s,bs_summary,numpy_error,numpy_mean_s,numpy_summary,pandas_error,pandas_mean_s,pandas_summary,scipy_error,scipy_mean_s,scipy_summary
trimmed_mean_np,ok,0.01809199998388067,0.053635277439092854,,error,,,,error,,,0.3238724285357389,ok,0.005859499971847981,0.049291109874041485,ok,,0.01786326665508871,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,,0.005961533325413863,"{'kind': 'scalar', 'v': 0.000271215718810231, 'isfinite': True}"
mean_nan_np,ok,0.00041119998786598444,0.07691835684868599,,error,,,,error,,,,error,,,ok,,0.00039409999347602326,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
std_nan_np,ok,0.0017995999660342932,0.20792078293131933,,error,,,,error,,,,error,,,ok,,0.001991566658640901,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
var_nan_np,ok,0.002248200005851686,0.049062050819795165,,error,,,,error,,,,error,,,ok,,0.002309999991363535,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
mean_axis_np,ok,0.27261629997519776,0.07988708257569628,,error,,,0.20913386330841827,ok,0.05701330001465976,0.03887721155828314,,error,,,ok,,0.26538303333412233,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.055852366669569165,"{'kind': 'array', 'shape': [32], 'nan': 0, 'mean': -4.446544447441237e-05, 'std': 0.0018380963625911904, 'min': -0.00355494400841553, 'max': 0.0036823216604093987}",NotImplementedError('scipy baseline not defined'),,
mean_over_last_axis_dyn_np,ok,0.0006972000119276345,0.03691451248131648,,error,,,,error,,,,error,,,ok,,0.0006928666455981632,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
rolling_mean_np,ok,0.0024685999960638583,0.4081433330196668,,error,,,3.9519160532630986,ok,0.009755699953529984,0.19795052672519703,,error,,,ok,,0.003166566661093384,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.010047066665720195,"{'kind': 'array', 'shape': [200000], 'nan': 63, 'mean': 0.00013362256726867926, 'std': 0.12554313793222577, 'min': -0.5123483833896196, 'max': 0.5314257751350623}",NotImplementedError('scipy baseline not defined for this fn'),,
rolling_std_np,ok,0.002443399978801608,0.4466505509751257,,error,,,6.23405914321486,ok,0.01523229997837916,0.06376638589624262,,error,,,ok,,0.0032746666499103108,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.01512479999413093,"{'kind': 'array', 'shape': [200000], 'nan': 63, 'mean': 0.9973794259797006, 'std': 0.08708582265987333, 'min': 0.6765602378226521, 'max': 1.3902632142512286}",NotImplementedError('scipy baseline not defined for this fn'),,
rolling_var_np,ok,0.008379100007005036,0.023019997322027422,,error,,,2.036841661255019,ok,0.017066899978090078,0.09678054878901529,,error,,,ok,,0.008279266650788486,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.016769733318748575,"{'kind': 'array', 'shape': [200000], 'nan': 63, 'mean': 1.0023496598759436, 'std': 0.17448908725053072, 'min': 0.4577337554026435, 'max': 1.9328318049001574}",NotImplementedError('scipy baseline not defined for this fn'),,
rolling_mean_std_np,ok,0.0025754999951459467,0.2803811686767892,,error,,,7.3984857374732105,ok,0.01905479998094961,0.017470473121339272,,error,,,ok,,0.002824233321007341,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.01908493333030492,"[{'kind': 'array', 'shape': [200000], 'nan': 63, 'mean': 0.00013362256726867926, 'std': 0.12554313793222577, 'min': -0.5123483833896196, 'max': 0.5314257751350623}, {'kind': 'array', 'shape': [200000], 'nan': 63, 'mean': 0.9973794259797006, 'std': 0.08708582265987333, 'min': 0.6765602378226521, 'max': 1.3902632142512286}]",NotImplementedError('scipy baseline not defined for this fn'),,
rolling_zscore_np,ok,0.004299100022763014,0.11777221306449004,,error,,,5.793259024590655,ok,0.02490580000448972,0.17354814849147415,,error,,,ok,,0.004551300002882878,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.025271300013021875,"{'kind': 'array', 'shape': [200000], 'nan': 63, 'mean': -0.0002194784234723687, 'std': 0.9920225058794279, 'min': -4.325415652382944, 'max': 4.360447150492309}",NotImplementedError('scipy baseline not defined for this fn'),,
ewma_np,ok,0.0014663999900221825,0.07352567013410664,,error,,,5.103655245834484,ok,0.007484000001568347,0.17185542061689557,,error,,,ok,,0.0014826666641359527,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.007124033329697947,"{'kind': 'array', 'shape': [200000], 'nan': 0, 'mean': 0.0001364175915582762, 'std': 0.33285791615317184, 'min': -1.4445038970455206, 'max': 1.4458477903733076}",NotImplementedError('scipy baseline not defined for this fn'),,
rolling_mean_axis0_np,ok,0.033580000046640635,0.129060317805811,,error,,,17.441390685506803,ok,0.585681900032796,0.030155818471867178,,error,,,ok,,0.03171166667016223,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.5803577333572321,"{'kind': 'array', 'shape': [200000, 32], 'nan': 2016, 'mean': -4.016173559801078e-05, 'std': 0.125125104976612, 'min': -0.6357221445310827, 'max': 0.5814990594694947}",NotImplementedError('scipy baseline not defined'),,
rolling_std_axis0_np,ok,0.04717780003556982,0.03149787585503978,,error,,,12.830587681251183,ok,0.6053188999649137,0.14680737807705288,,error,,,ok,,0.046751333361802004,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.6022598999940479,"{'kind': 'array', 'shape': [200000, 32], 'nan': 2016, 'mean': 0.9957563592939096, 'std': 0.08894128141121926, 'min': 0.6061262831237554, 'max': 1.4599581930656407}",NotImplementedError('scipy baseline not defined'),,
rolling_mean_std_axis0_np,ok,0.12061619997257367,0.2016811062320532,,error,,,9.89907823547054,ok,1.1939891999936663,0.16306732274989932,,error,,,ok,,0.10994603333529085,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,1.2217332666623406,"[{'kind': 'array', 'shape': [200000, 32], 'nan': 2016, 'mean': -4.016173559801078e-05, 'std': 0.125125104976612, 'min': -0.6357221445310827, 'max': 0.5814990594694947}, {'kind': 'array', 'shape': [200000, 32], 'nan': 2016, 'mean': 0.9957563592939096, 'std': 0.08894128141121926, 'min': 0.6061262831237554, 'max': 1.4599581930656407}]",NotImplementedError('scipy baseline not defined'),,
rolling_mean_nan_np,ok,0.0009338000090792775,0.12809905366707985,,error,,,,error,,,,error,,,ok,,0.0010016999828318756,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
rolling_std_nan_np,ok,0.0017637000419199467,0.19138100681758266,,error,,,,error,,,,error,,,ok,,0.0017067667019243042,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
rolling_zscore_nan_np,ok,0.0027894999948330224,0.0789621198174097,,error,,,,error,,,,error,,,ok,,0.0029173666650118926,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
welford_np,ok,0.0025080000050365925,0.19567690936215573,,error,,,,error,,,,error,,,ok,,0.0024824333183156946,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
sign_mask_np,ok,6.0699996538460255e-05,0.36466237849366917,,error,,,,error,,,,error,,,ok,,6.720000722755988e-05,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
demean_with_signs_np,ok,0.001290899992454797,0.08775584126250986,,error,,,,error,,,,error,,,ok,,0.0012857999924259882,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
iqr_outliers_np,ok,0.017772999999579042,0.08315314985180132,,error,,,,error,,,,error,,,ok,,0.017038433346897364,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
zscore_outliers_np,ok,0.0014474000199697912,0.09480498231184598,,error,,,,error,,,,error,,,ok,,0.0013834666654778023,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
minmax_scale_np,ok,0.0006716999923810363,0.06404928704121671,,error,,,,error,,,,error,,,ok,,0.0006500999831284086,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
robust_scale_np,ok,0.01950100000249222,0.020833005370300608,,error,,,,error,,,,error,,,ok,,0.019675266676737618,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
winsorize_np,ok,0.0027455000090412796,0.3502378114084922,,error,,,,error,,,,error,,,ok,,0.003180566670683523,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
quantile_bins_np,ok,0.013965300051495433,0.18460108247386783,,error,,,,error,,,,error,,,ok,,0.013100866694003344,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
diff_np,ok,0.0005341000505723059,0.09886566173927236,1.0524245978729412,ok,0.0005621000309474766,0.06543160097247942,2.4480432103292924,ok,0.0013075000024400651,0.3955497638178024,,error,,,ok,,0.0005406666896305978,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",,0.0005500666835966209,"{'kind': 'array', 'shape': [199999], 'nan': 0, 'mean': -1.956359768518792e-06, 'std': 1.418457231154248, 'min': -6.5704453610822835, 'max': 6.23921073230699}",,0.0014191333514948685,"{'kind': 'array', 'shape': [200000], 'nan': 1, 'mean': -1.956359768518792e-06, 'std': 1.418457231154248, 'min': -6.5704453610822835, 'max': 6.23921073230699}",NotImplementedError('scipy baseline not defined for this fn'),,
pct_change_np,ok,0.001407400006428361,0.18679125982816341,,error,,,12.53630803126753,ok,0.017643600003793836,0.29966888072837494,,error,,,ok,,0.0015169333200901747,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.01962403334133948,"{'kind': 'array', 'shape': [200000], 'nan': 1, 'mean': -1.9874881070037724, 'std': 1101.904672563149, 'min': -467317.79595353873, 'max': 93406.62574752772}",NotImplementedError('scipy baseline not defined for this fn'),,
cumsum_np,ok,0.0010651000193320215,0.19798835965464182,1.2787531548731987,ok,0.0013620000099763274,0.5379090516944953,2.0514505763082966,ok,0.0021850000484846532,0.2683633846211601,,error,,,ok,,0.0011454000098941226,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",,0.0017904333459834258,"{'kind': 'array', 'shape': [200000], 'nan': 0, 'mean': -23.322900880152158, 'std': 89.25439190956294, 'min': -216.49697308981288, 'max': 192.2636643395104}",,0.0024016000291643045,"{'kind': 'array', 'shape': [200000], 'nan': 0, 'mean': -23.322900880152158, 'std': 89.25439190956294, 'min': -216.49697308981288, 'max': 192.2636643395104}",NotImplementedError('scipy baseline not defined for this fn'),,
cummean_np,ok,0.0012419999693520367,0.1211900652744656,3.438566897358661,ok,0.004270699981134385,0.21692111519805765,7.727536446924618,ok,0.009597600030247122,0.1946173479488618,,error,,,ok,,0.00126919998244072,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",,0.004244533328649898,"{'kind': 'array', 'shape': [200000], 'nan': 0, 'mean': -9.49683934259942e-05, 'std': 0.005289939358386997, 'min': -0.2843172363550749, 'max': 0.3519943519257708}",,0.010264300003958246,"{'kind': 'array', 'shape': [200000], 'nan': 0, 'mean': -9.496839342600514e-05, 'std': 0.0052899393583869985, 'min': -0.28431723635507494, 'max': 0.3519943519257708}",NotImplementedError('scipy baseline not defined for this fn'),,
ecdf_np,ok,0.015727700025308877,0.10218646662047384,,error,,,,error,,,,error,,,ok,,0.01617959999324133,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
cov_np,ok,0.001636600005440414,0.2959588547578868,2.4285103156593686,ok,0.003974499995820224,0.13407111585672282,3.518330682820745,ok,0.005758100014645606,0.12568937012386672,,error,,,ok,,0.0014602666875968378,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",,0.004198866663500667,"{'kind': 'scalar', 'v': -0.00259174429033215, 'isfinite': True}",,0.005926100013311952,"{'kind': 'scalar', 'v': -0.00259174429033215, 'isfinite': True}",NotImplementedError('scipy baseline not defined for this fn'),,
corr_np,ok,0.0023695999989286065,0.28224033394820497,1.8520847436335248,ok,0.004388700006529689,0.0359620576092902,2.5794227026286642,ok,0.006112200033385307,0.13450335342232023,,error,,,ok,,0.002602599988070627,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",,0.00443536665989086,"{'kind': 'scalar', 'v': -0.002584547600156193, 'isfinite': True}",,0.005881400002787511,"{'kind': 'scalar', 'v': -0.002584547600156193, 'isfinite': True}",NotImplementedError('scipy baseline not defined for this fn'),,
cov_matrix_np,ok,0.571579199982807,0.06341351191306441,0.148290035740727,ok,0.08475949999410659,0.14568658551334276,0.1602572312706106,ok,0.09159970004111528,0.05463517167708491,,error,,,ok,,0.5863371666637249,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",,0.0831198333374535,"{'kind': 'array', 'shape': [32, 32], 'nan': 0, 'mean': 0.031242434781123818, 'std': 0.17391512657114544, 'min': -0.008464340676813936, 'max': 1.0054128446326445}",,0.09325030001734073,"{'kind': 'array', 'shape': [32, 32], 'nan': 0, 'mean': 0.031242434781123818, 'std': 0.17391512657114544, 'min': -0.008464340676813936, 'max': 1.0054128446326445}",NotImplementedError('scipy baseline not defined'),,
corr_matrix_np,ok,0.6844684000243433,0.1985997437557167,0.11519114688980035,ok,0.07884470000863075,0.04698498289021507,4.24730754533649,ok,2.907147799967788,0.10432164712170464,,error,,,ok,,0.7395489000094434,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",,0.07927740000498791,"{'kind': 'array', 'shape': [32, 32], 'nan': 0, 'mean': 0.031258765953208804, 'std': 0.17400452568860716, 'min': -0.008440613029671995, 'max': 1.0}",,2.83918489998905,"{'kind': 'array', 'shape': [32, 32], 'nan': 0, 'mean': 0.031258765953208804, 'std': 0.17400452568860716, 'min': -0.008440613029671988, 'max': 1.0}",NotImplementedError('scipy baseline not defined'),,
rolling_cov_np,ok,0.0016349999932572246,0.23668797083995352,,error,,,29.176330372586705,ok,0.04770329996244982,0.16926972848452881,,error,,,ok,,0.0015870999777689576,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.05200829999133324,"{'kind': 'array', 'shape': [200000], 'nan': 63, 'mean': -0.001989237924718465, 'std': 0.12590282255122442, 'min': -0.48512974654585034, 'max': 0.5484819863092409}",NotImplementedError('scipy baseline not defined for this fn'),,
rolling_corr_np,ok,0.0033534999820403755,0.07345325799895615,,error,,,20.651379259476006,ok,0.06925439997576177,0.04285744865855476,,error,,,ok,,0.0032717333330462375,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.07038893331385528,"{'kind': 'array', 'shape': [200000], 'nan': 63, 'mean': -0.0019160856165886541, 'std': 0.12557339233570333, 'min': -0.4993157150976507, 'max': 0.4816778377235141}",NotImplementedError('scipy baseline not defined for this fn'),,
cov_nan_np,ok,0.0008331999997608364,0.1000404412843883,,error,,,,error,,,,error,,,ok,,0.0007887000101618469,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
corr_nan_np,ok,0.0010978999780490994,0.25630646938661616,,error,,,,error,,,,error,,,ok,,0.00122176663717255,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
rolling_cov_nan_np,ok,0.038310500036459416,0.12334917962671405,,error,,,,error,,,,error,,,ok,,0.041228766669519246,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
rolling_corr_nan_np,ok,0.0611215999815613,0.08161050073492555,,error,,,,error,,,,error,,,ok,,0.0616304999954688,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
kde_gaussian_np,ok,1.1225881000282243,0.09411040825836858,,error,,,,error,,,,error,,,ok,,1.1664454000031885,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
t_test_1samp_np,ok,0.0007911999709904194,0.21941412576576466,,error,,,,error,,,6.824444158016443,ok,0.005399500019848347,0.09276375112554965,ok,,0.0008579666609875858,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,,0.005475266661960632,"[{'kind': 'scalar', 'v': 0.058369697769442896, 'isfinite': True}, {'kind': 'scalar', 'v': 0.9534542095971672, 'isfinite': True}]"
t_test_2samp_np,ok,0.002451699983794242,0.24574583114650325,,error,,,,error,,,3.7840682376032126,ok,0.009277400036808103,0.10852741326746626,ok,,0.002174899990980824,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,,0.008835366694256663,"[{'kind': 'scalar', 'v': -63.1737867437126, 'isfinite': True}, {'kind': 'scalar', 'v': 0.0, 'isfinite': True}]"
chi2_gof_np,ok,3.999972250312567e-06,0.14751677997796422,,error,,,,error,,,39.025262300091676,ok,0.00015609996626153588,0.024014084805120794,ok,,3.7333229556679726e-06,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined'),,,NotImplementedError('pandas baseline not defined'),,,,0.00015619998642553887,"[{'kind': 'scalar', 'v': 1.0, 'isfinite': True}, {'kind': 'scalar', 'v': 0.9097959895689501, 'isfinite': True}]"
chi2_independence_np,ok,3.200024366378784e-06,0.09749410692458181,,error,,,,error,,,60.99954525611176,ok,0.000195200031157583,0.08924103127483766,ok,,3.1333377895255885e-06,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined'),,,NotImplementedError('pandas baseline not defined'),,,,0.00019413335636879006,"[{'kind': 'scalar', 'v': 0.27157465150403504, 'isfinite': True}, {'kind': 'scalar', 'v': 0.873028283380073, 'isfinite': True}, {'kind': 'scalar', 'v': 2.0, 'isfinite': True}, {'kind': 'array', 'shape': [2, 3], 'nan': 0, 'mean': 15.333333333333334, 'std': 8.11836144062158, 'min': 5.565217391304348, 'max': 30.652173913043477}]"
cohens_d_2samp_np,ok,0.0016528000123798847,0.1781404611776254,,error,,,,error,,,,error,,,ok,,0.001716033322736621,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
hedges_g_2samp_np,ok,0.0026991000049747527,0.23022244034118636,,error,,,,error,,,,error,,,ok,,0.0029625999935281775,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
