"","drySoil","wetSoil"
"1081",0.5024,0.1107
"1082",0.5022,0.1108
"1083",0.502,0.1108
"1084",0.5019,0.1108
"1085",0.5017,0.1108
"1086",0.5015,0.1108
"1087",0.5017,0.1114
"1088",0.5019,0.112
"1089",0.5021,0.1126
"1090",0.5023,0.1133
"1091",0.5025,0.1139
"1092",0.5027,0.1144
"1093",0.5029,0.115
"1094",0.5031,0.1156
"1095",0.5033,0.1161
"1096",0.5035,0.1167
"1097",0.5036,0.1171
"1098",0.5037,0.1175
"1099",0.5038,0.118
"1100",0.504,0.1184
"1101",0.5041,0.1188
"1102",0.5039,0.1192
"1103",0.5037,0.1196
"1104",0.5036,0.12
"1105",0.5034,0.1204
"1106",0.5033,0.1208
"1107",0.5035,0.1212
"1108",0.5036,0.1216
"1109",0.5038,0.122
"1110",0.504,0.1223
"1111",0.5042,0.1227
"1112",0.5044,0.1233
"1113",0.5047,0.1239
"1114",0.5049,0.1245
"1115",0.5051,0.1251
"1116",0.5054,0.1257
"1117",0.5057,0.1262
"1118",0.5061,0.1268
"1119",0.5065,0.1274
"1120",0.5068,0.1279
"1121",0.5072,0.1285
"1122",0.5072,0.1291
"1123",0.5073,0.1298
"1124",0.5073,0.1305
"1125",0.5073,0.1311
"1126",0.5074,0.1318
"1127",0.5072,0.1321
"1128",0.5071,0.1324
"1129",0.5069,0.1327
"1130",0.5068,0.1329
"1131",0.5067,0.1332
"1132",0.5067,0.1337
"1133",0.5067,0.1342
"1134",0.5067,0.1347
"1135",0.5067,0.1352
"1136",0.5067,0.1357
"1137",0.5068,0.136
"1138",0.507,0.1363
"1139",0.5071,0.1366
"1140",0.5072,0.1369
"1141",0.5074,0.1372
"1142",0.5075,0.1377
"1143",0.5076,0.1381
"1144",0.5078,0.1385
"1145",0.5079,0.139
"1146",0.508,0.1394
"1147",0.508,0.1396
"1148",0.5079,0.1398
"1149",0.5078,0.14
"1150",0.5077,0.1403
"1151",0.5077,0.1405
"1152",0.5075,0.1407
"1153",0.5074,0.141
"1154",0.5073,0.1413
"1155",0.5072,0.1415
"1156",0.5071,0.1418
"1157",0.5072,0.1424
"1158",0.5074,0.1429
"1159",0.5075,0.1435
"1160",0.5077,0.144
"1161",0.5078,0.1446
"1162",0.5079,0.1451
"1163",0.508,0.1455
"1164",0.5082,0.146
"1165",0.5083,0.1465
"1166",0.5084,0.147
"1167",0.5084,0.1475
"1168",0.5084,0.148
"1169",0.5084,0.1485
"1170",0.5084,0.1489
"1171",0.5084,0.1494
"1172",0.5084,0.1498
"1173",0.5084,0.1501
"1174",0.5084,0.1504
"1175",0.5084,0.1508
"1176",0.5084,0.1511
"1177",0.5084,0.1512
"1178",0.5084,0.1513
"1179",0.5085,0.1515
"1180",0.5085,0.1516
"1181",0.5085,0.1517
"1182",0.5087,0.1517
"1183",0.5089,0.1517
"1184",0.509,0.1517
"1185",0.5092,0.1517
"1186",0.5094,0.1517
"1187",0.5096,0.1517
"1188",0.5097,0.1517
"1189",0.5099,0.1517
"1190",0.5101,0.1517
"1191",0.5103,0.1517
"1192",0.5103,0.1521
"1193",0.5104,0.1525
"1194",0.5104,0.153
"1195",0.5105,0.1534
"1196",0.5106,0.1538
"1197",0.5103,0.1541
"1198",0.5101,0.1544
"1199",0.5099,0.1547
"1200",0.5097,0.155
"1201",0.5095,0.1553
"1202",0.5093,0.1555
"1203",0.5091,0.1557
"1204",0.5089,0.1558
"1205",0.5087,0.156
"1206",0.5085,0.1562
"1207",0.5086,0.1568
"1208",0.5087,0.1573
"1209",0.5088,0.1578
"1210",0.5089,0.1584
"1211",0.509,0.1589
"1212",0.5091,0.159
"1213",0.5092,0.159
"1214",0.5093,0.1591
"1215",0.5095,0.1592
"1216",0.5096,0.1592
"1217",0.5095,0.1594
"1218",0.5093,0.1595
"1219",0.5092,0.1597
"1220",0.5091,0.1598
"1221",0.509,0.16
"1222",0.5089,0.16
"1223",0.5087,0.16
"1224",0.5086,0.16
"1225",0.5085,0.16
"1226",0.5084,0.16
"1227",0.5083,0.1603
"1228",0.5083,0.1606
"1229",0.5083,0.1608
"1230",0.5082,0.1611
"1231",0.5082,0.1614
"1232",0.5082,0.1618
"1233",0.5082,0.1621
"1234",0.5082,0.1625
"1235",0.5082,0.1628
"1236",0.5082,0.1631
"1237",0.5082,0.1631
"1238",0.5082,0.1632
"1239",0.5082,0.1632
"1240",0.5082,0.1632
"1241",0.5082,0.1632
"1242",0.5082,0.1632
"1243",0.5082,0.1632
"1244",0.5082,0.1632
"1245",0.5082,0.1632
"1246",0.5082,0.1632
"1247",0.5085,0.1632
"1248",0.5089,0.1632
"1249",0.5092,0.1632
"1250",0.5096,0.1632
"1251",0.5099,0.1632
"1252",0.5101,0.1633
"1253",0.5104,0.1635
"1254",0.5106,0.1636
"1255",0.5109,0.1638
"1256",0.5111,0.1639
"1257",0.5109,0.1639
"1258",0.5107,0.1639
"1259",0.5106,0.1639
"1260",0.5104,0.1639
"1261",0.5102,0.1639
"1262",0.51,0.1639
"1263",0.5098,0.1639
"1264",0.5097,0.1639
"1265",0.5095,0.1639
"1266",0.5093,0.1639
"1267",0.5091,0.1639
"1268",0.509,0.1639
"1269",0.5088,0.1639
"1270",0.5086,0.1639
"1271",0.5084,0.1639
"1272",0.5083,0.1639
"1273",0.5083,0.1639
"1274",0.5082,0.1639
"1275",0.5081,0.1639
"1276",0.5081,0.1639
"1277",0.5081,0.1639
"1278",0.5081,0.1639
"1279",0.508,0.1638
"1280",0.508,0.1638
"1281",0.508,0.1638
"1282",0.508,0.1639
"1283",0.508,0.164
"1284",0.508,0.1641
"1285",0.508,0.1641
"1286",0.508,0.1642
"1287",0.508,0.1642
"1288",0.508,0.1642
"1289",0.508,0.1642
"1290",0.508,0.1642
"1291",0.508,0.1642
"1292",0.5082,0.1643
"1293",0.5084,0.1643
"1294",0.5086,0.1644
"1295",0.5088,0.1645
"1296",0.509,0.1645
"1297",0.5093,0.1645
"1298",0.5095,0.1645
"1299",0.5098,0.1645
"1300",0.5101,0.1645
"1301",0.5103,0.1645
"1302",0.5106,0.1645
"1303",0.5108,0.1645
"1304",0.5111,0.1645
"1305",0.5114,0.1645
"1306",0.5116,0.1645
"1307",0.5117,0.1645
"1308",0.5118,0.1645
"1309",0.5119,0.1645
"1310",0.512,0.1645
"1311",0.5121,0.1645
"1312",0.5122,0.1645
"1313",0.5122,0.1645
"1314",0.5122,0.1645
"1315",0.5123,0.1645
"1316",0.5123,0.1645
"1317",0.512,0.1642
"1318",0.5116,0.1639
"1319",0.5113,0.1636
"1320",0.511,0.1633
"1321",0.5107,0.163
"1322",0.5104,0.163
"1323",0.5102,0.163
"1324",0.51,0.163
"1325",0.5098,0.163
"1326",0.5095,0.163
"1327",0.5096,0.1629
"1328",0.5096,0.1627
"1329",0.5097,0.1626
"1330",0.5097,0.1624
"1331",0.5098,0.1623
"1332",0.5095,0.1623
"1333",0.5092,0.1623
"1334",0.5089,0.1623
"1335",0.5086,0.1623
"1336",0.5083,0.1623
"1337",0.5085,0.1617
"1338",0.5086,0.1612
"1339",0.5088,0.1607
"1340",0.509,0.1602
"1341",0.5091,0.1597
"1342",0.5092,0.1597
"1343",0.5093,0.1597
"1344",0.5094,0.1597
"1345",0.5095,0.1597
"1346",0.5096,0.1597
"1347",0.5096,0.1597
"1348",0.5096,0.1597
"1349",0.5096,0.1597
"1350",0.5096,0.1597
"1351",0.5096,0.1597
"1352",0.5097,0.1594
"1353",0.5098,0.1592
"1354",0.5099,0.159
"1355",0.5101,0.1588
"1356",0.5102,0.1586
"1357",0.5102,0.1585
"1358",0.5103,0.1585
"1359",0.5103,0.1584
"1360",0.5104,0.1584
"1361",0.5105,0.1584
"1362",0.5102,0.158
"1363",0.51,0.1576
"1364",0.5098,0.1572
"1365",0.5096,0.1568
"1366",0.5094,0.1563
"1367",0.5092,0.1559
"1368",0.509,0.1555
"1369",0.5088,0.155
"1370",0.5086,0.1546
"1371",0.5084,0.1541
"1372",0.5082,0.1541
"1373",0.5081,0.1541
"1374",0.5079,0.1541
"1375",0.5078,0.1541
"1376",0.5076,0.1541
"1377",0.5078,0.1541
"1378",0.5079,0.1541
"1379",0.5081,0.1541
"1380",0.5082,0.1541
"1381",0.5084,0.1541
"1382",0.5086,0.1541
"1383",0.5088,0.1541
"1384",0.5091,0.1541
"1385",0.5093,0.1541
"1386",0.5095,0.1541
"1387",0.5095,0.1541
"1388",0.5095,0.1541
"1389",0.5095,0.1541
"1390",0.5095,0.1541
"1391",0.5095,0.1541
"1392",0.5095,0.1541
"1393",0.5095,0.1541
"1394",0.5095,0.1541
"1395",0.5095,0.1541
"1396",0.5095,0.1541
"1397",0.5095,0.1541
"1398",0.5095,0.1541
"1399",0.5095,0.1541
"1400",0.5095,0.1541
"1401",0.5095,0.1541
"1402",0.5095,0.154
"1403",0.5095,0.1539
"1404",0.5095,0.1538
"1405",0.5095,0.1538
"1406",0.5094,0.1537
"1407",0.5094,0.1537
"1408",0.5094,0.1537
"1409",0.5094,0.1537
"1410",0.5094,0.1537
"1411",0.5094,0.1537
"1412",0.509,0.1537
"1413",0.5086,0.1537
"1414",0.5082,0.1537
"1415",0.5078,0.1537
"1416",0.5074,0.1537
"1417",0.5073,0.1536
"1418",0.5072,0.1535
"1419",0.5071,0.1534
"1420",0.507,0.1534
"1421",0.5069,0.1533
"1422",0.5071,0.1533
"1423",0.5074,0.1533
"1424",0.5076,0.1533
"1425",0.5079,0.1533
"1426",0.5082,0.1533
"1427",0.5081,0.1531
"1428",0.5081,0.1528
"1429",0.508,0.1526
"1430",0.508,0.1524
"1431",0.5079,0.1522
"1432",0.5076,0.1519
"1433",0.5073,0.1517
"1434",0.507,0.1515
"1435",0.5067,0.1512
"1436",0.5064,0.151
"1437",0.5066,0.1504
"1438",0.5069,0.1497
"1439",0.5071,0.1491
"1440",0.5073,0.1484
"1441",0.5076,0.1478
"1442",0.5079,0.1473
"1443",0.5083,0.1468
"1444",0.5087,0.1463
"1445",0.5091,0.1458
"1446",0.5095,0.1453
"1447",0.5097,0.1441
"1448",0.51,0.1429
"1449",0.5103,0.1417
"1450",0.5105,0.1404
"1451",0.5108,0.1392
"1452",0.511,0.1384
"1453",0.5112,0.1375
"1454",0.5115,0.1366
"1455",0.5117,0.1358
"1456",0.5119,0.1349
"1457",0.5122,0.1341
"1458",0.5125,0.1332
"1459",0.5128,0.1323
"1460",0.5131,0.1315
"1461",0.5134,0.1306
"1462",0.5138,0.1287
"1463",0.5142,0.1269
"1464",0.5147,0.125
"1465",0.5151,0.1231
"1466",0.5155,0.1212
"1467",0.5153,0.1192
"1468",0.5152,0.1171
"1469",0.515,0.1151
"1470",0.5148,0.1131
"1471",0.5146,0.1111
"1472",0.5142,0.1077
"1473",0.5137,0.1044
"1474",0.5133,0.101
"1475",0.5128,0.09765
"1476",0.5124,0.0943
"1477",0.5102,0.09322
"1478",0.5081,0.09214
"1479",0.5059,0.09106
"1480",0.5037,0.08998
"1481",0.5016,0.0889
"1482",0.5016,0.0887
"1483",0.5016,0.0885
"1484",0.5015,0.08829
"1485",0.5015,0.08809
"1486",0.5015,0.08789
"1487",0.5019,0.08823
"1488",0.5023,0.08857
"1489",0.5026,0.08891
"1490",0.503,0.08924
"1491",0.5034,0.08958
"1492",0.5038,0.09038
"1493",0.5042,0.09118
"1494",0.5046,0.09198
"1495",0.505,0.09278
"1496",0.5055,0.09358
"1497",0.5061,0.09411
"1498",0.5067,0.09464
"1499",0.5073,0.09518
"1500",0.508,0.09571
"1501",0.5086,0.09624
"1502",0.5086,0.09694
"1503",0.5086,0.09765
"1504",0.5085,0.09835
"1505",0.5085,0.09905
"1506",0.5085,0.09975
"1507",0.5081,0.09931
"1508",0.5076,0.09886
"1509",0.5072,0.09842
"1510",0.5068,0.09797
"1511",0.5064,0.09752
"1512",0.5059,0.09511
"1513",0.5055,0.09269
"1514",0.5051,0.09027
"1515",0.5047,0.08786
"1516",0.5042,0.08544
"1517",0.5038,0.08363
"1518",0.5034,0.08182
"1519",0.503,0.08002
"1520",0.5027,0.07821
"1521",0.5023,0.0764
"1522",0.5019,0.07433
"1523",0.5015,0.07226
"1524",0.5011,0.0702
"1525",0.5007,0.06813
"1526",0.5003,0.06606
"1527",0.5003,0.06446
"1528",0.5003,0.06285
"1529",0.5003,0.06124
"1530",0.5003,0.05963
"1531",0.5003,0.05802
"1532",0.4992,0.05701
"1533",0.498,0.056
"1534",0.4969,0.05499
"1535",0.4958,0.05398
"1536",0.4946,0.05297
"1537",0.4943,0.05225
"1538",0.4939,0.05154
"1539",0.4935,0.05083
"1540",0.4931,0.05011
"1541",0.4927,0.0494
"1542",0.4924,0.04883
"1543",0.492,0.04826
"1544",0.4916,0.04769
"1545",0.4912,0.04712
"1546",0.4908,0.04655
"1547",0.4907,0.04626
"1548",0.4905,0.04597
"1549",0.4904,0.04567
"1550",0.4902,0.04538
"1551",0.4901,0.04508
"1552",0.4902,0.04508
"1553",0.4903,0.04508
"1554",0.4904,0.04508
"1555",0.4905,0.04507
"1556",0.4906,0.04507
"1557",0.4905,0.04529
"1558",0.4904,0.0455
"1559",0.4902,0.04572
"1560",0.4901,0.04594
"1561",0.49,0.04615
"1562",0.49,0.04615
"1563",0.49,0.04615
"1564",0.49,0.04615
"1565",0.49,0.04614
"1566",0.49,0.04614
"1567",0.4902,0.04614
"1568",0.4904,0.04614
"1569",0.4906,0.04613
"1570",0.4907,0.04613
"1571",0.4909,0.04613
"1572",0.4911,0.04613
"1573",0.4913,0.04612
"1574",0.4914,0.04612
"1575",0.4916,0.04612
"1576",0.4918,0.04612
"1577",0.493,0.04626
"1578",0.4941,0.0464
"1579",0.4953,0.04655
"1580",0.4964,0.04669
"1581",0.4976,0.04683
"1582",0.4976,0.04731
"1583",0.4976,0.04779
"1584",0.4976,0.04827
"1585",0.4976,0.04875
"1586",0.4977,0.04922
"1587",0.4977,0.04965
"1588",0.4977,0.05009
"1589",0.4977,0.05052
"1590",0.4977,0.05095
"1591",0.4977,0.05138
"1592",0.4977,0.05192
"1593",0.4978,0.05246
"1594",0.4978,0.05299
"1595",0.4978,0.05353
"1596",0.4978,0.05407
"1597",0.4978,0.05463
"1598",0.4978,0.05518
"1599",0.4978,0.05574
"1600",0.4978,0.0563
"1601",0.4979,0.05685
"1602",0.4981,0.05702
"1603",0.4983,0.0572
"1604",0.4985,0.05737
"1605",0.4986,0.05754
"1606",0.4988,0.05771
"1607",0.4991,0.05807
"1608",0.4994,0.05843
"1609",0.4996,0.05879
"1610",0.4999,0.05916
"1611",0.5002,0.05952
"1612",0.5004,0.06013
"1613",0.5006,0.06073
"1614",0.5009,0.06134
"1615",0.5011,0.06194
"1616",0.5013,0.06255
"1617",0.5016,0.06301
"1618",0.5018,0.06347
"1619",0.5021,0.06393
"1620",0.5023,0.06439
"1621",0.5025,0.06486
"1622",0.5028,0.06524
"1623",0.503,0.06563
"1624",0.5033,0.06601
"1625",0.5035,0.0664
"1626",0.5037,0.06679
"1627",0.5038,0.0672
"1628",0.5038,0.06761
"1629",0.5039,0.06802
"1630",0.5039,0.06843
"1631",0.504,0.06885
"1632",0.504,0.06943
"1633",0.504,0.07002
"1634",0.504,0.0706
"1635",0.504,0.07119
"1636",0.504,0.07177
"1637",0.5044,0.07267
"1638",0.5049,0.07356
"1639",0.5053,0.07445
"1640",0.5058,0.07534
"1641",0.5062,0.07623
"1642",0.5065,0.07693
"1643",0.5068,0.07764
"1644",0.507,0.07834
"1645",0.5073,0.07904
"1646",0.5076,0.07974
"1647",0.5076,0.08027
"1648",0.5076,0.0808
"1649",0.5076,0.08133
"1650",0.5076,0.08186
"1651",0.5076,0.08239
"1652",0.5077,0.08283
"1653",0.5078,0.08327
"1654",0.5079,0.08371
"1655",0.508,0.08415
"1656",0.5081,0.08459
"1657",0.5085,0.08514
"1658",0.5089,0.0857
"1659",0.5093,0.08626
"1660",0.5097,0.08681
"1661",0.5101,0.08737
"1662",0.51,0.08764
"1663",0.51,0.08791
"1664",0.5099,0.08817
"1665",0.5098,0.08844
"1666",0.5098,0.08871
"1667",0.5095,0.08911
"1668",0.5092,0.08951
"1669",0.5089,0.08992
"1670",0.5086,0.09032
"1671",0.5083,0.09072
"1672",0.508,0.09072
"1673",0.5078,0.09072
"1674",0.5076,0.09071
"1675",0.5073,0.09071
"1676",0.5071,0.09071
"1677",0.5071,0.09089
"1678",0.5071,0.09107
"1679",0.5071,0.09125
"1680",0.5071,0.09143
"1681",0.5071,0.09162
"1682",0.5071,0.09209
"1683",0.5071,0.09256
"1684",0.507,0.09303
"1685",0.507,0.0935
"1686",0.507,0.09397
"1687",0.507,0.09447
"1688",0.5069,0.09496
"1689",0.5069,0.09546
"1690",0.5068,0.09596
"1691",0.5068,0.09646
"1692",0.5067,0.09691
"1693",0.5067,0.09737
"1694",0.5066,0.09782
"1695",0.5066,0.09827
"1696",0.5065,0.09872
"1697",0.5064,0.09886
"1698",0.5062,0.09899
"1699",0.5061,0.09913
"1700",0.5059,0.09926
"1701",0.5058,0.0994
"1702",0.5054,0.09976
"1703",0.505,0.1001
"1704",0.5047,0.1005
"1705",0.5043,0.1008
"1706",0.5039,0.1012
"1707",0.5043,0.1018
"1708",0.5047,0.1025
"1709",0.505,0.1031
"1710",0.5054,0.1037
"1711",0.5058,0.1043
"1712",0.5056,0.1045
"1713",0.5055,0.1047
"1714",0.5054,0.1049
"1715",0.5052,0.1051
"1716",0.5051,0.1053
"1717",0.505,0.1059
"1718",0.5048,0.1064
"1719",0.5047,0.107
"1720",0.5046,0.1075
"1721",0.5044,0.1081
"1722",0.5047,0.1081
"1723",0.5051,0.1081
"1724",0.5054,0.1081
"1725",0.5057,0.1081
"1726",0.506,0.1081
"1727",0.5055,0.1086
"1728",0.505,0.1092
"1729",0.5045,0.1098
"1730",0.504,0.1103
"1731",0.5035,0.1109
"1732",0.5039,0.1111
"1733",0.5043,0.1114
"1734",0.5047,0.1116
"1735",0.5051,0.1118
"1736",0.5055,0.1121
"1737",0.5053,0.1121
"1738",0.5051,0.1122
"1739",0.5048,0.1123
"1740",0.5046,0.1124
"1741",0.5044,0.1124
"1742",0.5041,0.1128
"1743",0.5037,0.1132
"1744",0.5034,0.1136
"1745",0.5031,0.114
"1746",0.5028,0.1144
"1747",0.5024,0.1145
"1748",0.5021,0.1146
"1749",0.5018,0.1147
"1750",0.5015,0.1148
"1751",0.5011,0.115
"1752",0.5009,0.1149
"1753",0.5007,0.1149
"1754",0.5005,0.1149
"1755",0.5003,0.1149
"1756",0.5,0.1149
"1757",0.4998,0.1149
"1758",0.4996,0.1149
"1759",0.4994,0.1149
"1760",0.4992,0.1149
"1761",0.499,0.1149
"1762",0.4988,0.1149
"1763",0.4986,0.1149
"1764",0.4984,0.1149
"1765",0.4981,0.1149
"1766",0.4979,0.1149
"1767",0.4978,0.1149
"1768",0.4976,0.1149
"1769",0.4974,0.1149
"1770",0.4972,0.1149
"1771",0.497,0.1149
"1772",0.4972,0.1149
"1773",0.4974,0.1149
"1774",0.4975,0.1149
"1775",0.4977,0.1149
"1776",0.4979,0.1149
"1777",0.4979,0.1149
"1778",0.4979,0.1149
"1779",0.4979,0.1149
"1780",0.4979,0.1149
"1781",0.4979,0.1149
"1782",0.4963,0.1149
"1783",0.4946,0.115
"1784",0.4929,0.1151
"1785",0.4912,0.1152
"1786",0.4895,0.1152
"1787",0.4889,0.1155
"1788",0.4883,0.1157
"1789",0.4877,0.116
"1790",0.4871,0.1163
"1791",0.4865,0.1165
"1792",0.4859,0.1165
"1793",0.4854,0.1166
"1794",0.4848,0.1166
"1795",0.4842,0.1166
"1796",0.4836,0.1167
"1797",0.4833,0.1174
"1798",0.483,0.1181
"1799",0.4827,0.1188
"1800",0.4824,0.1196
"1801",0.4821,0.1203
"1802",0.482,0.1201
"1803",0.4819,0.12
"1804",0.4818,0.1199
"1805",0.4817,0.1197
"1806",0.4816,0.1196
"1807",0.4816,0.1191
"1808",0.4815,0.1186
"1809",0.4815,0.1181
"1810",0.4815,0.1176
"1811",0.4815,0.1171
"1812",0.4817,0.1167
"1813",0.4818,0.1163
"1814",0.482,0.1159
"1815",0.4821,0.1156
"1816",0.4823,0.1152
"1817",0.4827,0.1152
"1818",0.4831,0.1152
"1819",0.4836,0.1151
"1820",0.484,0.1151
"1821",0.4844,0.1151
"1822",0.4849,0.1151
"1823",0.4853,0.1151
"1824",0.4858,0.1151
"1825",0.4862,0.1151
"1826",0.4867,0.1151
"1827",0.4873,0.1151
"1828",0.4879,0.1151
"1829",0.4884,0.1151
"1830",0.489,0.1151
"1831",0.4896,0.1151
"1832",0.4902,0.1151
"1833",0.4908,0.1151
"1834",0.4914,0.1151
"1835",0.492,0.1151
"1836",0.4926,0.1151
"1837",0.4924,0.1151
"1838",0.4922,0.1151
"1839",0.492,0.1151
"1840",0.4919,0.1151
"1841",0.4917,0.1151
"1842",0.4914,0.1151
"1843",0.4911,0.1151
"1844",0.4908,0.1151
"1845",0.4905,0.1151
"1846",0.4902,0.1151
"1847",0.4902,0.1151
"1848",0.4902,0.1151
"1849",0.4902,0.1151
"1850",0.4901,0.1151
"1851",0.4901,0.1151
"1852",0.4901,0.115
"1853",0.49,0.1149
"1854",0.4899,0.1148
"1855",0.4898,0.1148
"1856",0.4897,0.1147
"1857",0.4895,0.1141
"1858",0.4893,0.1134
"1859",0.4891,0.1128
"1860",0.4889,0.1121
"1861",0.4887,0.1115
"1862",0.4889,0.1115
"1863",0.4892,0.1115
"1864",0.4894,0.1114
"1865",0.4896,0.1114
"1866",0.4898,0.1114
"1867",0.49,0.1111
"1868",0.4902,0.1108
"1869",0.4904,0.1105
"1870",0.4906,0.1102
"1871",0.4908,0.1099
"1872",0.491,0.1097
"1873",0.4912,0.1095
"1874",0.4914,0.1093
"1875",0.4916,0.1091
"1876",0.4918,0.1089
"1877",0.492,0.1086
"1878",0.4923,0.1084
"1879",0.4925,0.1082
"1880",0.4927,0.1079
"1881",0.4929,0.1077
"1882",0.4926,0.1074
"1883",0.4924,0.1071
"1884",0.4921,0.1068
"1885",0.4919,0.1064
"1886",0.4916,0.1061
"1887",0.491,0.1056
"1888",0.4904,0.1051
"1889",0.4898,0.1046
"1890",0.4892,0.1041
"1891",0.4886,0.1036
"1892",0.4885,0.1029
"1893",0.4884,0.1021
"1894",0.4883,0.1013
"1895",0.4882,0.1005
"1896",0.4882,0.09971
"1897",0.4879,0.09941
"1898",0.4875,0.0991
"1899",0.4872,0.09879
"1900",0.4869,0.09849
"1901",0.4866,0.09818
"1902",0.4863,0.09818
"1903",0.486,0.09818
"1904",0.4857,0.09817
"1905",0.4853,0.09817
"1906",0.485,0.09817
"1907",0.4847,0.09817
"1908",0.4844,0.09817
"1909",0.4841,0.09816
"1910",0.4838,0.09816
"1911",0.4835,0.09816
"1912",0.4832,0.09809
"1913",0.483,0.09802
"1914",0.4828,0.09795
"1915",0.4825,0.09788
"1916",0.4823,0.09781
"1917",0.4823,0.09741
"1918",0.4823,0.097
"1919",0.4823,0.0966
"1920",0.4823,0.0962
"1921",0.4823,0.0958
"1922",0.4823,0.09537
"1923",0.4823,0.09495
"1924",0.4823,0.09453
"1925",0.4823,0.09411
"1926",0.4823,0.09369
"1927",0.4822,0.09319
"1928",0.4822,0.09269
"1929",0.4822,0.09219
"1930",0.4822,0.09169
"1931",0.4822,0.09118
"1932",0.4817,0.09118
"1933",0.4813,0.09118
"1934",0.4809,0.09118
"1935",0.4805,0.09117
"1936",0.4801,0.09117
"1937",0.4797,0.09078
"1938",0.4793,0.09039
"1939",0.4789,0.09
"1940",0.4785,0.08961
"1941",0.4781,0.08922
"1942",0.4778,0.08888
"1943",0.4776,0.08853
"1944",0.4773,0.08819
"1945",0.4771,0.08785
"1946",0.4768,0.0875
"1947",0.4769,0.08779
"1948",0.477,0.08808
"1949",0.477,0.08837
"1950",0.4771,0.08866
"1951",0.4772,0.08895
"1952",0.4773,0.08865
"1953",0.4773,0.08836
"1954",0.4774,0.08807
"1955",0.4775,0.08777
"1956",0.4775,0.08748
"1957",0.4776,0.0868
"1958",0.4777,0.08613
"1959",0.4778,0.08546
"1960",0.4779,0.08478
"1961",0.478,0.08411
"1962",0.4778,0.08332
"1963",0.4777,0.08254
"1964",0.4776,0.08176
"1965",0.4774,0.08097
"1966",0.4773,0.08019
"1967",0.477,0.08011
"1968",0.4767,0.08003
"1969",0.4765,0.07995
"1970",0.4762,0.07987
"1971",0.4759,0.07979
"1972",0.4756,0.07946
"1973",0.4754,0.07914
"1974",0.4751,0.07882
"1975",0.4748,0.07849
"1976",0.4745,0.07817
"1977",0.4747,0.07754
"1978",0.4748,0.07691
"1979",0.4749,0.07628
"1980",0.475,0.07565
"1981",0.4752,0.07502
"1982",0.4752,0.07496
"1983",0.4753,0.07489
"1984",0.4754,0.07483
"1985",0.4755,0.07476
"1986",0.4755,0.0747
"1987",0.4752,0.07394
"1988",0.4748,0.07318
"1989",0.4744,0.07242
"1990",0.474,0.07167
"1991",0.4736,0.07091
"1992",0.4736,0.07083
"1993",0.4735,0.07074
"1994",0.4734,0.07066
"1995",0.4734,0.07058
"1996",0.4733,0.0705
"1997",0.4731,0.07015
"1998",0.4729,0.06981
"1999",0.4727,0.06946
"2000",0.4725,0.06912
"2001",0.4723,0.06878
"2002",0.4718,0.06878
"2003",0.4714,0.06877
"2004",0.4709,0.06877
"2005",0.4704,0.06877
"2006",0.4699,0.06877
"2007",0.4695,0.06803
"2008",0.4691,0.0673
"2009",0.4686,0.06657
"2010",0.4682,0.06584
"2011",0.4678,0.06511
"2012",0.4678,0.06445
"2013",0.4678,0.06379
"2014",0.4678,0.06313
"2015",0.4678,0.06247
"2016",0.4678,0.06182
"2017",0.4678,0.06167
"2018",0.4677,0.06153
"2019",0.4677,0.06138
"2020",0.4677,0.06124
"2021",0.4677,0.0611
"2022",0.4675,0.06018
"2023",0.4673,0.05927
"2024",0.4671,0.05835
"2025",0.4668,0.05743
"2026",0.4666,0.05652
"2027",0.4662,0.05619
"2028",0.4658,0.05585
"2029",0.4653,0.05552
"2030",0.4649,0.05519
"2031",0.4645,0.05485
"2032",0.464,0.05485
"2033",0.4636,0.05485
"2034",0.4632,0.05485
"2035",0.4627,0.05484
"2036",0.4623,0.05484
"2037",0.462,0.05455
"2038",0.4616,0.05425
"2039",0.4613,0.05396
"2040",0.4609,0.05366
"2041",0.4606,0.05337
"2042",0.4602,0.05337
"2043",0.4599,0.05337
"2044",0.4595,0.05336
"2045",0.4592,0.05336
"2046",0.4588,0.05336
"2047",0.4585,0.05316
"2048",0.4581,0.05297
"2049",0.4578,0.05278
"2050",0.4574,0.05258
"2051",0.4571,0.05239
"2052",0.4567,0.05192
"2053",0.4564,0.05145
"2054",0.4561,0.05099
"2055",0.4557,0.05052
"2056",0.4554,0.05005
"2057",0.4551,0.04963
"2058",0.4548,0.04921
"2059",0.4545,0.04878
"2060",0.4541,0.04836
"2061",0.4538,0.04793
"2062",0.4535,0.04777
"2063",0.4532,0.04761
"2064",0.4529,0.04744
"2065",0.4526,0.04728
"2066",0.4523,0.04711
"2067",0.4522,0.04727
"2068",0.4521,0.04743
"2069",0.4521,0.04759
"2070",0.452,0.04774
"2071",0.4519,0.0479
"2072",0.4518,0.04796
"2073",0.4518,0.04801
"2074",0.4517,0.04807
"2075",0.4516,0.04813
"2076",0.4516,0.04818
"2077",0.4513,0.04833
"2078",0.451,0.04847
"2079",0.4507,0.04861
"2080",0.4505,0.04876
"2081",0.4502,0.0489
"2082",0.4499,0.04904
"2083",0.4497,0.04919
"2084",0.4494,0.04933
"2085",0.4491,0.04947
"2086",0.4488,0.04962
"2087",0.4487,0.04961
"2088",0.4486,0.04961
"2089",0.4485,0.04961
