Version,File,MD5,MinVersion,MaxVersion,Reason
4.6.8,wp-includes/js/mce-view.min.js,fae23eefe8da67b53ebae7fe69c5a3d8,4.6.7,4.6.20,contained
4.6.9,wp-includes/js/mce-view.min.js,fae23eefe8da67b53ebae7fe69c5a3d8,4.6.7,4.6.20,contained
4.7,wp-admin/css/customize-nav-menus-rtl.css,f47ee453000230a6e509e5eb09d21b53,4.7,4.7,contained
4.7.1,wp-admin/js/customize-controls.js,562e8a9067a62789ace0e21a1cb12efd,4.7.1,4.7.2,contained
4.7.10,wp-includes/js/mce-view.min.js,602fc8936631c7079b786cbbac621dd8,4.7.6,4.7.19,contained
4.7.11,wp-includes/js/mce-view.min.js,602fc8936631c7079b786cbbac621dd8,4.7.6,4.7.19,contained
4.7.12,wp-includes/js/mce-view.min.js,602fc8936631c7079b786cbbac621dd8,4.7.6,4.7.19,contained
4.7.13,wp-includes/js/mce-view.min.js,602fc8936631c7079b786cbbac621dd8,4.7.6,4.7.19,contained
4.7.14,wp-includes/js/mce-view.min.js,602fc8936631c7079b786cbbac621dd8,4.7.6,4.7.19,contained
4.7.15,wp-includes/js/mce-view.min.js,602fc8936631c7079b786cbbac621dd8,4.7.6,4.7.19,contained
4.7.16,wp-includes/js/mce-view.min.js,602fc8936631c7079b786cbbac621dd8,4.7.6,4.7.19,contained
4.7.17,wp-includes/js/mce-view.min.js,602fc8936631c7079b786cbbac621dd8,4.7.6,4.7.19,contained
4.7.18,wp-includes/js/mce-view.min.js,602fc8936631c7079b786cbbac621dd8,4.7.6,4.7.19,contained
4.7.19,wp-includes/js/mce-view.min.js,602fc8936631c7079b786cbbac621dd8,4.7.6,4.7.19,contained
4.7.2,wp-admin/js/customize-controls.js,562e8a9067a62789ace0e21a1cb12efd,4.7.1,4.7.2,contained
4.7.20,wp-admin/js/customize-nav-menus.min.js,4e0934aac4b07b638f26e3944f5fca48,4.7.20,4.7.30,contained
4.7.21,wp-admin/js/customize-nav-menus.min.js,4e0934aac4b07b638f26e3944f5fca48,4.7.20,4.7.30,contained
4.7.22,wp-admin/js/customize-nav-menus.min.js,4e0934aac4b07b638f26e3944f5fca48,4.7.20,4.7.30,contained
4.7.23,wp-admin/js/customize-nav-menus.min.js,4e0934aac4b07b638f26e3944f5fca48,4.7.20,4.7.30,contained
4.7.24,wp-admin/js/customize-nav-menus.min.js,4e0934aac4b07b638f26e3944f5fca48,4.7.20,4.7.30,contained
4.7.25,wp-admin/js/customize-nav-menus.min.js,4e0934aac4b07b638f26e3944f5fca48,4.7.20,4.7.30,contained
4.7.26,wp-admin/js/customize-nav-menus.min.js,4e0934aac4b07b638f26e3944f5fca48,4.7.20,4.7.30,contained
4.7.27,wp-admin/js/customize-nav-menus.min.js,4e0934aac4b07b638f26e3944f5fca48,4.7.20,4.7.30,contained
4.7.28,wp-admin/js/customize-nav-menus.min.js,4e0934aac4b07b638f26e3944f5fca48,4.7.20,4.7.30,contained
4.7.29,wp-admin/js/customize-nav-menus.min.js,4e0934aac4b07b638f26e3944f5fca48,4.7.20,4.7.30,contained
4.7.3,wp-admin/js/customize-controls.js,d8598fe25595153923bf25bfb57eb4d7,4.7.3,4.7.3,contained
4.7.30,wp-admin/js/customize-nav-menus.min.js,4e0934aac4b07b638f26e3944f5fca48,4.7.20,4.7.30,contained
4.7.31,wp-admin/js/customize-nav-menus.js,e4fa502a825cb28a4b6f6c191b50f8b1,4.7.31,4.7.31,contained
4.7.4,wp-admin/js/customize-controls.js,e48c8805a07665ba778e5d63c9fcd0a1,4.7.4,4.7.4,contained
4.7.5,wp-includes/js/mce-view.js,e79d4033829ddc9cb1d968100df9b094,4.7.4,4.7.5,contained
4.7.6,wp-includes/js/mce-view.min.js,602fc8936631c7079b786cbbac621dd8,4.7.6,4.7.19,contained
4.7.7,wp-includes/js/mce-view.min.js,602fc8936631c7079b786cbbac621dd8,4.7.6,4.7.19,contained
4.7.8,wp-includes/js/mce-view.min.js,602fc8936631c7079b786cbbac621dd8,4.7.6,4.7.19,contained
4.7.9,wp-includes/js/mce-view.min.js,602fc8936631c7079b786cbbac621dd8,4.7.6,4.7.19,contained
4.8,wp-admin/css/themes-rtl.css,8f0a90ccd54ad9f8b584a77ad5fc4df4,4.8,4.8,contained
4.8.1,wp-admin/js/widgets/text-widgets.js,2eda0fba7c33c68b92a25d71e49f24f7,4.8.1,4.8.1,contained
4.8.10,wp-admin/js/widgets/text-widgets.min.js,28f9be51cafa06930392acb005b8c824,4.8.2,4.8.15,contained
4.8.11,wp-admin/js/widgets/text-widgets.min.js,28f9be51cafa06930392acb005b8c824,4.8.2,4.8.15,contained
4.8.12,wp-admin/js/widgets/text-widgets.min.js,28f9be51cafa06930392acb005b8c824,4.8.2,4.8.15,contained
4.8.13,wp-admin/js/widgets/text-widgets.min.js,28f9be51cafa06930392acb005b8c824,4.8.2,4.8.15,contained
4.8.14,wp-admin/js/widgets/text-widgets.min.js,28f9be51cafa06930392acb005b8c824,4.8.2,4.8.15,contained
4.8.15,wp-admin/js/widgets/text-widgets.min.js,28f9be51cafa06930392acb005b8c824,4.8.2,4.8.15,contained
4.8.16,wp-admin/js/customize-nav-menus.min.js,6f0ec6249c13d7d4ae618a07a3190649,4.8.16,4.8.26,contained
4.8.17,wp-admin/js/customize-nav-menus.min.js,6f0ec6249c13d7d4ae618a07a3190649,4.8.16,4.8.26,contained
4.8.18,wp-admin/js/customize-nav-menus.min.js,6f0ec6249c13d7d4ae618a07a3190649,4.8.16,4.8.26,contained
4.8.19,wp-admin/js/customize-nav-menus.min.js,6f0ec6249c13d7d4ae618a07a3190649,4.8.16,4.8.26,contained
4.8.2,wp-admin/js/widgets/text-widgets.min.js,28f9be51cafa06930392acb005b8c824,4.8.2,4.8.15,contained
4.8.20,wp-admin/js/customize-nav-menus.min.js,6f0ec6249c13d7d4ae618a07a3190649,4.8.16,4.8.26,contained
4.8.21,wp-admin/js/customize-nav-menus.min.js,6f0ec6249c13d7d4ae618a07a3190649,4.8.16,4.8.26,contained
4.8.22,wp-admin/js/customize-nav-menus.min.js,6f0ec6249c13d7d4ae618a07a3190649,4.8.16,4.8.26,contained
4.8.23,wp-admin/js/customize-nav-menus.min.js,6f0ec6249c13d7d4ae618a07a3190649,4.8.16,4.8.26,contained
4.8.24,wp-admin/js/customize-nav-menus.min.js,6f0ec6249c13d7d4ae618a07a3190649,4.8.16,4.8.26,contained
4.8.25,wp-admin/js/customize-nav-menus.min.js,6f0ec6249c13d7d4ae618a07a3190649,4.8.16,4.8.26,contained
4.8.26,wp-admin/js/customize-nav-menus.min.js,6f0ec6249c13d7d4ae618a07a3190649,4.8.16,4.8.26,contained
4.8.27,wp-admin/js/customize-nav-menus.js,b7260b2c140b143e527654b4534fa51d,4.8.27,4.8.27,contained
4.8.3,wp-admin/js/widgets/text-widgets.min.js,28f9be51cafa06930392acb005b8c824,4.8.2,4.8.15,contained
4.8.4,wp-admin/js/widgets/text-widgets.min.js,28f9be51cafa06930392acb005b8c824,4.8.2,4.8.15,contained
4.8.5,wp-admin/js/widgets/text-widgets.min.js,28f9be51cafa06930392acb005b8c824,4.8.2,4.8.15,contained
4.8.6,wp-admin/js/widgets/text-widgets.min.js,28f9be51cafa06930392acb005b8c824,4.8.2,4.8.15,contained
4.8.7,wp-admin/js/widgets/text-widgets.min.js,28f9be51cafa06930392acb005b8c824,4.8.2,4.8.15,contained
4.8.8,wp-admin/js/widgets/text-widgets.min.js,28f9be51cafa06930392acb005b8c824,4.8.2,4.8.15,contained
4.8.9,wp-admin/js/widgets/text-widgets.min.js,28f9be51cafa06930392acb005b8c824,4.8.2,4.8.15,contained
4.9,wp-admin/js/theme.js,4dea99610abd3c166d4291d48039211d,4.9,4.9,contained
4.9.1,wp-admin/css/common-rtl.css,a8f65f404867e7d00ef30c4312e4ae5a,4.9,4.9.1,contained
4.9.10,wp-admin/css/dashboard-rtl.min.css,ba0acdd2da464f6c25a8320816f945d9,4.9.10,4.9.16,contained
4.9.11,wp-admin/css/dashboard-rtl.min.css,ba0acdd2da464f6c25a8320816f945d9,4.9.10,4.9.16,contained
4.9.12,wp-admin/css/dashboard-rtl.min.css,ba0acdd2da464f6c25a8320816f945d9,4.9.10,4.9.16,contained
4.9.13,wp-admin/css/dashboard-rtl.min.css,ba0acdd2da464f6c25a8320816f945d9,4.9.10,4.9.16,contained
4.9.14,wp-admin/css/dashboard-rtl.min.css,ba0acdd2da464f6c25a8320816f945d9,4.9.10,4.9.16,contained
4.9.15,wp-admin/css/dashboard-rtl.min.css,ba0acdd2da464f6c25a8320816f945d9,4.9.10,4.9.16,contained
4.9.16,wp-admin/css/dashboard-rtl.min.css,ba0acdd2da464f6c25a8320816f945d9,4.9.10,4.9.16,contained
4.9.17,wp-admin/js/customize-nav-menus.min.js,98f2eea9b17ea33dcdd91214d1c345b1,4.9.17,4.9.27,contained
4.9.18,wp-admin/js/customize-nav-menus.min.js,98f2eea9b17ea33dcdd91214d1c345b1,4.9.17,4.9.27,contained
4.9.19,wp-admin/js/customize-nav-menus.min.js,98f2eea9b17ea33dcdd91214d1c345b1,4.9.17,4.9.27,contained
4.9.2,wp-admin/js/editor.js,ed089860adc11ffbace721ab647297d1,4.9.2,4.9.2,contained
4.9.20,wp-admin/js/customize-nav-menus.min.js,98f2eea9b17ea33dcdd91214d1c345b1,4.9.17,4.9.27,contained
4.9.21,wp-admin/js/customize-nav-menus.min.js,98f2eea9b17ea33dcdd91214d1c345b1,4.9.17,4.9.27,contained
4.9.22,wp-admin/js/customize-nav-menus.min.js,98f2eea9b17ea33dcdd91214d1c345b1,4.9.17,4.9.27,contained
4.9.23,wp-admin/js/customize-nav-menus.min.js,98f2eea9b17ea33dcdd91214d1c345b1,4.9.17,4.9.27,contained
4.9.24,wp-admin/js/customize-nav-menus.min.js,98f2eea9b17ea33dcdd91214d1c345b1,4.9.17,4.9.27,contained
4.9.25,wp-admin/js/customize-nav-menus.min.js,98f2eea9b17ea33dcdd91214d1c345b1,4.9.17,4.9.27,contained
4.9.26,wp-admin/js/customize-nav-menus.min.js,98f2eea9b17ea33dcdd91214d1c345b1,4.9.17,4.9.27,contained
4.9.27,wp-admin/js/customize-nav-menus.min.js,98f2eea9b17ea33dcdd91214d1c345b1,4.9.17,4.9.27,contained
4.9.28,wp-admin/js/customize-nav-menus.js,e7299cee4b6fe3b91a6a09ebbafc245d,4.9.28,4.9.28,contained
4.9.3,wp-admin/js/customize-controls.js,bf3aac7d4a9dce03ec9dd7e993fac22d,4.9.3,4.9.4,contained
4.9.4,wp-admin/js/customize-controls.js,bf3aac7d4a9dce03ec9dd7e993fac22d,4.9.3,4.9.4,contained
4.9.5,wp-admin/css/common-rtl.css,2a75a758f97514530f0ae7ba984e9392,4.9.5,4.9.5,contained
4.9.6,wp-includes/js/tinymce/plugins/charmap/plugin.js,15acd8a331dbf71d226342b71258b015,4.9.6,4.9.7,contained
4.9.7,wp-includes/js/tinymce/plugins/charmap/plugin.js,15acd8a331dbf71d226342b71258b015,4.9.6,4.9.7,contained
4.9.8,wp-admin/css/dashboard-rtl.css,513061f4002f58bdf2078417a6a2de0c,4.9.8,4.9.8,contained
4.9.9,wp-admin/css/dashboard-rtl.css,8d8a310e7026d8f2e85d1ca298e847df,4.9.9,4.9.9,contained
5.0,wp-includes/css/dist/block-library/editor-rtl.css,730da0a3e31cb3fd7069af78e90c150f,5.0,5.0.1,contained
5.0.1,wp-includes/css/dist/block-library/editor-rtl.css,730da0a3e31cb3fd7069af78e90c150f,5.0,5.0.1,contained
5.0.10,wp-includes/js/dist/block-library.js,0ae164e7a41074a26c6cb3269dc315bb,5.0.6,5.0.11,contained
5.0.11,wp-includes/js/dist/block-library.js,0ae164e7a41074a26c6cb3269dc315bb,5.0.6,5.0.11,contained
5.0.12,wp-includes/css/dist/editor/style-rtl.min.css,fece06c7bec61c2fba48648b4d74a5c5,5.0.12,5.0.13,contained
5.0.13,wp-includes/css/dist/editor/style-rtl.min.css,fece06c7bec61c2fba48648b4d74a5c5,5.0.12,5.0.13,contained
5.0.14,wp-includes/js/media-audiovideo.min.js,83acce28adfb6390c79b58039e4b981d,5.0.12,5.0.19,contained
5.0.15,wp-includes/js/media-audiovideo.min.js,83acce28adfb6390c79b58039e4b981d,5.0.12,5.0.19,contained
5.0.16,wp-includes/js/media-audiovideo.min.js,83acce28adfb6390c79b58039e4b981d,5.0.12,5.0.19,contained
5.0.17,wp-includes/js/media-audiovideo.min.js,83acce28adfb6390c79b58039e4b981d,5.0.12,5.0.19,contained
5.0.18,wp-includes/js/media-audiovideo.min.js,83acce28adfb6390c79b58039e4b981d,5.0.12,5.0.19,contained
5.0.19,wp-includes/js/media-audiovideo.min.js,83acce28adfb6390c79b58039e4b981d,5.0.12,5.0.19,contained
5.0.2,wp-includes/css/dist/editor/style-rtl.css,56617c86221439d8d23e5a718e0254ad,5.0.2,5.0.2,contained
5.0.20,wp-includes/js/media-audiovideo.js,2a2dc8b158197f26d3c3b58d3380ed65,5.0.20,5.0.24,contained
5.0.21,wp-includes/js/media-audiovideo.js,2a2dc8b158197f26d3c3b58d3380ed65,5.0.20,5.0.24,contained
5.0.22,wp-includes/js/media-audiovideo.js,2a2dc8b158197f26d3c3b58d3380ed65,5.0.20,5.0.24,contained
5.0.23,wp-includes/js/media-audiovideo.js,2a2dc8b158197f26d3c3b58d3380ed65,5.0.20,5.0.24,contained
5.0.24,wp-admin/js/customize-nav-menus.js,25543771c0909cb2cde257270aee1188,5.0.24,5.0.24,contained
5.0.3,wp-includes/js/dist/block-library.js,f8dd79f25b1b88b0dac790416138a00a,5.0.3,5.0.5,contained
5.0.4,wp-includes/js/dist/block-library.js,f8dd79f25b1b88b0dac790416138a00a,5.0.3,5.0.5,contained
5.0.5,wp-includes/js/dist/block-library.js,f8dd79f25b1b88b0dac790416138a00a,5.0.3,5.0.5,contained
5.0.6,wp-includes/js/dist/block-library.js,0ae164e7a41074a26c6cb3269dc315bb,5.0.6,5.0.11,contained
5.0.7,wp-includes/js/dist/block-library.js,0ae164e7a41074a26c6cb3269dc315bb,5.0.6,5.0.11,contained
5.0.8,wp-includes/js/dist/block-library.js,0ae164e7a41074a26c6cb3269dc315bb,5.0.6,5.0.11,contained
5.0.9,wp-includes/js/dist/block-library.js,0ae164e7a41074a26c6cb3269dc315bb,5.0.6,5.0.11,contained
5.1,wp-admin/css/nav-menus-rtl.css,8488283c909d6b599b0bfc4135c8c885,5.1,5.1,contained
5.1.1,wp-includes/css/dist/block-library/editor-rtl.css,3fecc79e35495fcc9f8d89be8954afb8,5.1,5.1.1,contained
5.1.10,wp-includes/js/dist/a11y.js,c7c527ed74c305007d5f3903f7821677,5.1.9,5.1.10,contained
5.1.11,wp-includes/css/dist/components/style-rtl.min.css,0db1ca97fd5945543ad99afaa05f7ded,5.1.11,5.1.21,contained
5.1.12,wp-includes/css/dist/components/style-rtl.min.css,0db1ca97fd5945543ad99afaa05f7ded,5.1.11,5.1.21,contained
5.1.13,wp-includes/css/dist/components/style-rtl.min.css,0db1ca97fd5945543ad99afaa05f7ded,5.1.11,5.1.21,contained
5.1.14,wp-includes/css/dist/components/style-rtl.min.css,0db1ca97fd5945543ad99afaa05f7ded,5.1.11,5.1.21,contained
5.1.15,wp-includes/css/dist/components/style-rtl.min.css,0db1ca97fd5945543ad99afaa05f7ded,5.1.11,5.1.21,contained
5.1.16,wp-includes/css/dist/components/style-rtl.min.css,0db1ca97fd5945543ad99afaa05f7ded,5.1.11,5.1.21,contained
5.1.17,wp-includes/css/dist/components/style-rtl.min.css,0db1ca97fd5945543ad99afaa05f7ded,5.1.11,5.1.21,contained
5.1.18,wp-includes/css/dist/components/style-rtl.min.css,0db1ca97fd5945543ad99afaa05f7ded,5.1.11,5.1.21,contained
5.1.19,wp-includes/css/dist/components/style-rtl.min.css,0db1ca97fd5945543ad99afaa05f7ded,5.1.11,5.1.21,contained
5.1.2,wp-includes/js/dist/block-library.js,5797071c93968c42fa3e3273f845dde1,5.1.2,5.1.8,contained
5.1.20,wp-includes/css/dist/components/style-rtl.min.css,0db1ca97fd5945543ad99afaa05f7ded,5.1.11,5.1.21,contained
5.1.21,wp-admin/js/customize-nav-menus.js,c508efed110d98e56036407b30ad1bca,5.1.21,5.1.21,contained
5.1.3,wp-includes/js/dist/block-library.js,5797071c93968c42fa3e3273f845dde1,5.1.2,5.1.8,contained
5.1.4,wp-includes/js/dist/block-library.js,5797071c93968c42fa3e3273f845dde1,5.1.2,5.1.8,contained
5.1.5,wp-includes/js/dist/block-library.js,5797071c93968c42fa3e3273f845dde1,5.1.2,5.1.8,contained
5.1.6,wp-includes/js/dist/block-library.js,5797071c93968c42fa3e3273f845dde1,5.1.2,5.1.8,contained
5.1.7,wp-includes/js/dist/block-library.js,5797071c93968c42fa3e3273f845dde1,5.1.2,5.1.8,contained
5.1.8,wp-includes/js/dist/block-library.js,5797071c93968c42fa3e3273f845dde1,5.1.2,5.1.8,contained
5.1.9,wp-includes/js/dist/a11y.js,c7c527ed74c305007d5f3903f7821677,5.1.9,5.1.10,contained
5.2,wp-admin/css/common-rtl.css,80412e2251dc758231d2aa30ece06d42,5.2,5.2,contained
5.2.1,wp-admin/css/common-rtl.css,854e9fea900d9e1b9323337290511600,5.2.1,5.2.1,contained
5.2.10,wp-includes/js/dist/a11y.js,e3061dfd8eda834bc74c089eac64b0fe,5.2.10,5.2.11,contained
5.2.11,wp-includes/js/dist/a11y.js,e3061dfd8eda834bc74c089eac64b0fe,5.2.10,5.2.11,contained
5.2.12,wp-includes/css/dist/block-editor/style-rtl.css,f9fe93a48cdbdcc5d635cae03a6c4d09,5.2.12,5.2.23,contained
5.2.13,wp-includes/css/dist/block-editor/style-rtl.css,f9fe93a48cdbdcc5d635cae03a6c4d09,5.2.12,5.2.23,contained
5.2.14,wp-includes/css/dist/block-editor/style-rtl.css,f9fe93a48cdbdcc5d635cae03a6c4d09,5.2.12,5.2.23,contained
5.2.15,wp-includes/css/dist/block-editor/style-rtl.css,f9fe93a48cdbdcc5d635cae03a6c4d09,5.2.12,5.2.23,contained
5.2.16,wp-includes/css/dist/block-editor/style-rtl.css,f9fe93a48cdbdcc5d635cae03a6c4d09,5.2.12,5.2.23,contained
5.2.17,wp-includes/css/dist/block-editor/style-rtl.css,f9fe93a48cdbdcc5d635cae03a6c4d09,5.2.12,5.2.23,contained
5.2.18,wp-includes/css/dist/block-editor/style-rtl.css,f9fe93a48cdbdcc5d635cae03a6c4d09,5.2.12,5.2.23,contained
5.2.19,wp-includes/css/dist/block-editor/style-rtl.css,f9fe93a48cdbdcc5d635cae03a6c4d09,5.2.12,5.2.23,contained
5.2.2,wp-admin/css/common-rtl.css,8429b24e45bab0f571f2899f40089316,5.2.2,5.2.2,contained
5.2.20,wp-includes/css/dist/block-editor/style-rtl.css,f9fe93a48cdbdcc5d635cae03a6c4d09,5.2.12,5.2.23,contained
5.2.21,wp-includes/css/dist/block-editor/style-rtl.css,f9fe93a48cdbdcc5d635cae03a6c4d09,5.2.12,5.2.23,contained
5.2.22,wp-includes/css/dist/block-editor/style-rtl.css,f9fe93a48cdbdcc5d635cae03a6c4d09,5.2.12,5.2.23,contained
5.2.23,wp-admin/js/customize-nav-menus.js,63316dd5f11962847d909b887be03395,5.2.23,5.2.23,contained
5.2.3,wp-admin/css/common-rtl.css,db80bf8f1deb332d3449ed81457ba565,5.2.3,5.2.9,contained
5.2.4,wp-admin/css/common-rtl.css,db80bf8f1deb332d3449ed81457ba565,5.2.3,5.2.9,contained
5.2.5,wp-admin/css/common-rtl.css,db80bf8f1deb332d3449ed81457ba565,5.2.3,5.2.9,contained
5.2.6,wp-admin/css/common-rtl.css,db80bf8f1deb332d3449ed81457ba565,5.2.3,5.2.9,contained
5.2.7,wp-admin/css/common-rtl.css,db80bf8f1deb332d3449ed81457ba565,5.2.3,5.2.9,contained
5.2.8,wp-admin/css/common-rtl.css,db80bf8f1deb332d3449ed81457ba565,5.2.3,5.2.9,contained
5.2.9,wp-admin/css/common-rtl.css,db80bf8f1deb332d3449ed81457ba565,5.2.3,5.2.9,contained
5.3,wp-admin/css/about-rtl.css,a8b86325839973057132c58b9b3e92aa,5.3,5.3,contained
5.3.1,wp-admin/css/colors/_admin.scss,91253f7e866f844f0bd47a0630a3d30f,5.3.1,5.3.1,contained
5.3.10,wp-includes/js/media-audiovideo.min.js,1cc27faadfc0d50622cd7089bfe46577,5.3.7,5.3.14,contained
5.3.11,wp-includes/js/media-audiovideo.min.js,1cc27faadfc0d50622cd7089bfe46577,5.3.7,5.3.14,contained
5.3.12,wp-includes/js/media-audiovideo.min.js,1cc27faadfc0d50622cd7089bfe46577,5.3.7,5.3.14,contained
5.3.13,wp-includes/js/media-audiovideo.min.js,1cc27faadfc0d50622cd7089bfe46577,5.3.7,5.3.14,contained
5.3.14,wp-includes/js/media-audiovideo.min.js,1cc27faadfc0d50622cd7089bfe46577,5.3.7,5.3.14,contained
5.3.15,wp-includes/js/media-audiovideo.js,b32752171fdea6c30a710211e29f14fb,5.3.15,5.3.20,contained
5.3.16,wp-includes/js/media-audiovideo.js,b32752171fdea6c30a710211e29f14fb,5.3.15,5.3.20,contained
5.3.17,wp-includes/js/media-audiovideo.js,b32752171fdea6c30a710211e29f14fb,5.3.15,5.3.20,contained
5.3.18,wp-includes/js/media-audiovideo.js,b32752171fdea6c30a710211e29f14fb,5.3.15,5.3.20,contained
5.3.19,wp-includes/js/media-audiovideo.js,b32752171fdea6c30a710211e29f14fb,5.3.15,5.3.20,contained
5.3.2,wp-admin/css/common-rtl.css,6a5851a95ac74681b84c89f34a83d526,5.3.1,5.3.2,contained
5.3.20,wp-admin/js/customize-nav-menus.js,d4bbd23ba6daee26d11e17f813b420cd,5.3.20,5.3.20,contained
5.3.3,wp-admin/css/common-rtl.css,a4490a668e75cdfaa5d0155a15c2d785,5.3.3,5.3.6,contained
5.3.4,wp-includes/js/dist/data-controls.js,89f88142f4b2f677d730aff3fc3169ea,5.3.4,5.3.6,contained
5.3.5,wp-admin/js/media-gallery.min.js,1b6e81c7b603c050ecba93b522283460,5.3.5,5.3.6,contained
5.3.6,wp-admin/js/media-gallery.min.js,1b6e81c7b603c050ecba93b522283460,5.3.5,5.3.6,contained
5.3.7,wp-includes/js/dist/a11y.js,4e7e4fe0ae1ab5d225d3daa4a31bc765,5.3.7,5.3.8,contained
5.3.8,wp-includes/js/dist/a11y.js,4e7e4fe0ae1ab5d225d3daa4a31bc765,5.3.7,5.3.8,contained
5.3.9,wp-includes/js/media-audiovideo.min.js,1cc27faadfc0d50622cd7089bfe46577,5.3.7,5.3.14,contained
5.4,wp-admin/css/about-rtl.css,941d939b4fed92d736eca75101dfb0fd,5.4,5.4,contained
5.4.1,wp-admin/images/w-logo-blue.png,000bf649cc8f6bf27cfb04d1bcdcd3c7,5.4.1,5.4.1,contained
5.4.10,wp-includes/css/dist/block-editor/style-rtl.css,e43708092000fff03f92bdf40af8f04e,5.4.7,5.4.18,contained
5.4.11,wp-includes/css/dist/block-editor/style-rtl.css,e43708092000fff03f92bdf40af8f04e,5.4.7,5.4.18,contained
5.4.12,wp-includes/css/dist/block-editor/style-rtl.css,e43708092000fff03f92bdf40af8f04e,5.4.7,5.4.18,contained
5.4.13,wp-includes/css/dist/block-editor/style-rtl.css,e43708092000fff03f92bdf40af8f04e,5.4.7,5.4.18,contained
5.4.14,wp-includes/css/dist/block-editor/style-rtl.css,e43708092000fff03f92bdf40af8f04e,5.4.7,5.4.18,contained
5.4.15,wp-includes/css/dist/block-editor/style-rtl.css,e43708092000fff03f92bdf40af8f04e,5.4.7,5.4.18,contained
5.4.16,wp-includes/css/dist/block-editor/style-rtl.css,e43708092000fff03f92bdf40af8f04e,5.4.7,5.4.18,contained
5.4.17,wp-includes/css/dist/block-editor/style-rtl.css,e43708092000fff03f92bdf40af8f04e,5.4.7,5.4.18,contained
5.4.18,wp-admin/js/customize-nav-menus.js,dbd1ba251229afa3c93190f8f55bb3d1,5.4.18,5.4.18,contained
5.4.2,wp-admin/css/common-rtl.css,d80fd8aacd4775600a95c8a725924c2c,5.4.2,5.4.4,contained
5.4.3,wp-admin/css/common-rtl.css,d80fd8aacd4775600a95c8a725924c2c,5.4.2,5.4.4,contained
5.4.4,wp-admin/css/common-rtl.css,d80fd8aacd4775600a95c8a725924c2c,5.4.2,5.4.4,contained
5.4.5,wp-includes/js/dist/a11y.js,cb7b4467cb7df9ba27c8760d3fe09d4a,5.4.5,5.4.6,contained
5.4.6,wp-includes/js/dist/a11y.js,cb7b4467cb7df9ba27c8760d3fe09d4a,5.4.5,5.4.6,contained
5.4.7,wp-includes/css/dist/block-editor/style-rtl.css,e43708092000fff03f92bdf40af8f04e,5.4.7,5.4.18,contained
5.4.8,wp-includes/css/dist/block-editor/style-rtl.css,e43708092000fff03f92bdf40af8f04e,5.4.7,5.4.18,contained
5.4.9,wp-includes/css/dist/block-editor/style-rtl.css,e43708092000fff03f92bdf40af8f04e,5.4.7,5.4.18,contained
5.5,wp-admin/css/colors/modern/colors-rtl.css,34a4f9f830f96bbedd820af0e6d8eec5,5.5,5.5,contained
5.5.1,wp-includes/css/dist/block-editor/style-rtl.css,9e4c5d344df641c3ccad1cfcf841f941,5.5.1,5.5.1,contained
5.5.10,wp-includes/js/dist/block-library.js,af8d01434448bced31787bc5edfa29b8,5.5.6,5.5.10,contained
5.5.11,wp-includes/js/dist/block-library.js,ed5766ede75bf38a8ed1d666dcd763ba,5.5.11,5.5.17,contained
5.5.12,wp-includes/js/dist/block-library.js,ed5766ede75bf38a8ed1d666dcd763ba,5.5.11,5.5.17,contained
5.5.13,wp-includes/js/dist/block-library.js,ed5766ede75bf38a8ed1d666dcd763ba,5.5.11,5.5.17,contained
5.5.14,wp-includes/js/dist/block-library.js,ed5766ede75bf38a8ed1d666dcd763ba,5.5.11,5.5.17,contained
5.5.15,wp-includes/js/dist/block-library.js,ed5766ede75bf38a8ed1d666dcd763ba,5.5.11,5.5.17,contained
5.5.16,wp-includes/js/dist/block-library.js,ed5766ede75bf38a8ed1d666dcd763ba,5.5.11,5.5.17,contained
5.5.17,wp-includes/js/dist/block-library.js,ed5766ede75bf38a8ed1d666dcd763ba,5.5.11,5.5.17,contained
5.5.2,wp-admin/js/dashboard.min.js,e040d11f39d268dff69edecf091f6e87,5.5.2,5.5.3,contained
5.5.3,wp-admin/js/dashboard.min.js,e040d11f39d268dff69edecf091f6e87,5.5.2,5.5.3,contained
5.5.4,wp-includes/js/dist/a11y.js,33a4a57080b2942be41a8ce447def479,5.5.4,5.5.5,contained
5.5.5,wp-includes/js/dist/a11y.js,33a4a57080b2942be41a8ce447def479,5.5.4,5.5.5,contained
5.5.6,wp-includes/js/dist/block-library.js,af8d01434448bced31787bc5edfa29b8,5.5.6,5.5.10,contained
5.5.7,wp-includes/js/dist/block-library.js,af8d01434448bced31787bc5edfa29b8,5.5.6,5.5.10,contained
5.5.8,wp-includes/js/dist/block-library.js,af8d01434448bced31787bc5edfa29b8,5.5.6,5.5.10,contained
5.5.9,wp-includes/js/dist/block-library.js,af8d01434448bced31787bc5edfa29b8,5.5.6,5.5.10,contained
5.6,wp-admin/css/common-rtl.css,2103d4b114317943ec992cb762a5b43a,5.6,5.6,contained
5.6.1,wp-includes/css/dist/block-library/editor-rtl.css,016091cee896e0ad4921ed0a9a222a42,5.6.1,5.6.1,contained
5.6.10,wp-includes/js/dist/block-library.js,0a7a12d1c7ca53e588628f96f7e24bca,5.6.10,5.6.16,contained
5.6.11,wp-includes/js/dist/block-library.js,0a7a12d1c7ca53e588628f96f7e24bca,5.6.10,5.6.16,contained
