person_id,string,abr,dyn_id
16403,称光天皇,True,
16404,後花園天皇,True,
16405,後土御門天皇,True,
16406,後柏原天皇,True,
16407,後奈良天皇,True,
16408,正親町天皇,True,
16409,後陽成天皇,True,
16410,後水尾天皇,True,
16412,後光明天皇,True,
16413,後西天皇,True,
16414,霊元天皇,True,
16416,中御門天皇,True,
16417,桜町天皇,True,
16418,桃園天皇,True,
16419,後桜町天皇,True,
16420,後桃園天皇,True,
16421,光格天皇,True,
16422,仁孝天皇,True,
16423,孝明天皇,True,
16424,明治天皇,True,
16425,大正天皇,True,
16426,昭和天皇,True,
16510,法興王,True,
16511,眞興王,True,
16512,眞智王,True,
16513,眞平王,True,
16514,善德王,True,
16515,眞德王,True,
16516,武烈王,True,
16517,文武王,True,
16518,神文王,True,
16519,孝昭王,True,
16520,聖德王,True,
16521,孝成王,True,
16522,景德王,True,
16523,惠恭王,True,
16524,宣德王,True,
16525,元聖王,True,
16526,昭聖王,True,
16527,哀莊王,True,
16528,憲德王,True,
16529,興德王,True,
16530,僖康王,True,
16531,閔哀王,True,
16532,神武王,True,
16533,文聖王,True,
16534,憲安王,True,
16535,景文王,True,
16536,憲康王,True,
16537,定康王,True,
16538,眞聖王,True,
16539,孝恭王,True,
16540,神德王,True,
16541,景明王,True,
16542,景哀王,True,
16543,敬順王,True,
16594,忠烈王,True,
16595,忠宣王,True,
16596,忠肅王,True,
16597,忠惠王,True,
16598,忠穆王,True,
16599,忠定王,True,
16600,恭愍王,True,
16601,前廢王,True,
16602,後廢王,True,
16603,恭讓王,True,
16618,燕山君,True,
16623,光海君,True,
1571,明公,True,
16641,末帝,True,
15266,忠懿王,True,
16640,太子旉,True,
2030,太子劭,True,
16640,皇太子旉,True,
2030,皇太子劭,True,
3629,高祖高皇帝,True,
3631,太宗孝文皇帝,True,
3839,世宗孝武皇帝,True,
3634,中宗孝宣皇帝,True,
3708,高宗孝元皇帝,True,
3723,統宗孝成皇帝,True,
3725,元宗孝平皇帝,True,
3643,世祖光武皇帝,True,
3854,顯宗孝明皇帝,True,
3644,肅宗孝章皇帝,True,
3645,穆宗孝和皇帝,True,
3646,恭宗孝安皇帝,True,
3647,敬宗孝順皇帝,True,
3654,威宗孝桓皇帝,True,
4113,高祖文皇帝,True,
263,烈祖明皇帝,True,
3641,世祖武皇帝,True,
3874,肅祖明皇帝,True,
3635,太祖文明皇帝,True,
3998,烈宗景昭皇帝,True,
7866,高祖景明皇帝,True,
4326,世祖宣昭皇帝,True,
3680,太宗高皇帝,True,
3703,世祖成武皇帝,True,
3672,烈宗惠愍皇帝,True,
3673,中宗昭武皇帝,True,
4362,太祖武昭皇帝,True,
3901,高祖文桓皇帝,True,
7342,太祖武宣王,True,
291,太祖文成皇帝,True,
3856,高祖武皇帝,True,
3853,太祖文皇帝,True,
3860,世祖孝武皇帝,True,
3838,太宗明皇帝,True,
7605,太祖高皇帝,True,
4361,世祖武皇帝,True,
3695,高宗明皇帝,True,
3861,高祖武皇帝,True,
4358,世祖孝元皇帝,True,
4486,高祖武皇帝,True,
4485,世祖文皇帝,True,
4487,高宗孝宣皇帝,True,
311,太祖道武皇帝,True,
312,太宗明元皇帝,True,
4051,世祖太武皇帝,True,
315,高宗文成皇帝,True,
316,顯祖獻文皇帝,True,
3819,高祖孝文皇帝,True,
3821,世宗宣武皇帝,True,
3825,肅宗孝明皇帝,True,
4519,顯祖文宣皇帝,True,
4520,世祖武成皇帝,True,
3914,世宗明皇帝,True,
3918,高祖武皇帝,True,
4171,高祖文皇帝,True,
15283,高祖神武聖文皇帝,True,
15256,太祖武忠景王,True,
15257,烈宗景皇帝,True,
15258,高祖高皇帝,True,
15263,太祖武肅王,True,
15264,世宗文穆王,True,
15265,成宗忠獻王,True,
15243,太祖神武元聖孝皇帝,True,
15273,高祖天皇大帝皇帝,True,
15245,莊宗光聖神閔孝皇帝,True,
15246,明宗聖德和武欽孝皇帝,True,
15249,高祖聖文章武明德皇帝,True,
15287,高祖武信王,True,
15285,高祖武成英烈昭肅皇帝,True,
15267,太祖忠潔王,True,
15260,烈祖光文肅武孝高皇帝,True,
15261,元宗明道崇德文宣皇帝,True,
15296,太祖大聖大明神烈皇帝,True,
15297,太宗孝武惠文皇帝,True,
15298,世宗孝和莊憲皇帝,True,
15299,穆宗孝安敬正皇帝,True,
15300,景宗孝成康靖皇帝,True,
15301,聖宗文武大聖廣孝皇帝,True,
15302,興宗神聖孝章皇帝,True,
15303,道宗仁聖大孝皇帝,True,
15251,高祖睿文聖武昭肅皇帝,True,
15253,太祖聖神恭肅文武皇帝,True,
15254,世宗睿武孝文皇帝,True,
15292,世祖神武皇帝,True,
15293,睿宗孝和皇帝,True,
15305,太祖啓運立極英武皇帝,True,
15306,太宗至仁應道神功皇帝,True,
15308,仁宗體天法道極功皇帝,True,
15309,英宗體乾應曆隆功皇帝,True,
15310,神宗紹天法古運德皇帝,True,
15311,哲宗憲天敦化寧文皇帝,True,
15312,徽宗體神合道開德皇帝,True,
15314,高宗受命中興全功皇帝,True,
15315,孝宗紹統同道冠德皇帝,True,
15316,光宗循道憲仁明功皇帝,True,
15317,寧宗法天備道純德皇帝,True,
15318,理宗建道備德大功皇帝,True,
15319,度宗端文明武景孝皇帝,True,
15323,景宗武烈皇帝,True,
15324,毅宗昭英皇帝,True,
15325,惠宗康靖皇帝,True,
15326,崇宗聖文皇帝,True,
15327,仁宗聖宗皇帝,True,
15328,桓宗昭簡皇帝,True,
15330,神宗英文皇帝,True,
15333,太祖武元皇帝,True,
15334,太宗文烈皇帝,True,
15335,熙宗德宗皇帝,True,
15337,世宗仁皇帝,True,
15338,章宗憲皇帝,True,
15340,宣宗哀皇帝,True,
15343,世祖聖德神功文武皇帝,True,
15345,武宗仁惠宣孝皇帝,True,
15346,仁宗聖文欽孝皇帝,True,
15347,英宗睿聖文孝皇帝,True,
15350,文宗翼獻莊和皇帝,True,
15351,明宗光聖仁孝皇帝,True,
15354,太祖開天行道肇紀皇帝,True,
15356,成祖啓天弘道高明皇帝,True,
15357,仁宗敬天體道純誠皇帝,True,
15358,宣宗憲天崇道英明皇帝,True,
15360,代宗恭仁康定景皇帝,True,
15359,英宗法天立道仁明皇帝,True,
15361,憲宗繼天凝道顯中皇帝,True,
15362,孝宗達天明道純誠皇帝,True,
15363,武宗承天達道英肅皇帝,True,
15364,世宗欽天履道英毅皇帝,True,
15365,穆宗契天隆道淵懿皇帝,True,
15366,神宗範天合道哲肅皇帝,True,
15367,光宗崇天契道英睿皇帝,True,
15368,熹宗達天闡道敦孝皇帝,True,
15369,思宗紹天繹道剛明皇帝,True,
15370,太祖承天廣運聖德皇帝,True,
15371,太宗應天興國弘德皇帝,True,
15372,世祖體天隆運定統皇帝,True,
15373,聖祖合天弘運文武皇帝,True,
15374,世宗敬天昌運建中皇帝,True,
15375,高宗法天隆運至誠皇帝,True,
15376,仁宗受天興運敷化皇帝,True,
15377,宣宗效天符運立中皇帝,True,
15378,文宗協天翊運執中皇帝,True,
15379,穆宗繼天開運受中皇帝,True,
15380,德宗同天崇運大中皇帝,True,
16516,太宗武烈王,True,
15307,真宗應符稽古成功皇帝,True,
15344,成宗欽明廣孝皇帝,True,
3907,大皇皇帝,True,
3910,末皇皇帝,True,
264,光文皇帝,True,
266,昭武皇帝,True,
267,隱皇帝,True,
3009,武皇帝,True,
3040,昭文皇帝,True,
3078,歸義皇侯,True,
7617,明皇皇帝,True,
4302,武皇皇帝,True,
3968,成王,True,
3636,文王,True,
272,桓王,True,
3637,威王,True,
274,沖王,True,
3635,文明皇帝,True,
3998,景昭皇帝,True,
4001,幽皇帝,True,
7866,景明皇帝,True,
3678,厲王,True,
4326,宣昭皇帝,True,
3679,哀平皇帝,True,
3680,高皇帝,True,
293,後皇主,True,
3703,成武皇帝,True,
3672,惠愍皇帝,True,
3673,昭武皇帝,True,
288,昭文皇帝,True,
4362,武昭皇帝,True,
3901,文桓皇帝,True,
3900,後皇主,True,
297,宣烈王,True,
298,武元王,True,
299,文昭王,True,
4359,懿武皇皇帝,True,
276,隱王,True,
3886,靈皇皇帝,True,
277,後皇主,True,
280,景王,True,
7342,武宣王,True,
283,哀王,True,
289,末皇主,True,
3671,後皇主,True,
286,冠軍皇侯,True,
4407,武烈皇皇帝,True,
302,廢皇主,True,
303,後皇主,True,
290,惠懿皇帝,True,
291,文成皇帝,True,
292,昭成皇帝,True,
4002,威皇皇帝,True,
3198,武王,True,
3237,惠文王,True,
3249,孝昭王,True,
3739,長廣王,True,
4519,文宣皇帝,True,
3742,廢皇帝,True,
4521,孝昭皇帝,True,
4520,武成皇帝,True,
10187,聖神皇皇帝,True,
10186,唐殤皇皇帝,True,
15283,神武聖文皇帝,True,
15256,武忠景王,True,
15257,景皇帝,True,
15258,高皇帝,True,
15259,睿皇帝,True,
15263,武肅王,True,
15264,文穆王,True,
15265,忠獻王,True,
15382,忠獻王,True,
15243,神武元聖孝皇帝,True,
15277,武穆王,True,
15279,恭孝王,True,
15273,天皇大帝皇帝,True,
15245,光聖神閔孝皇帝,True,
15246,聖德和武欽孝皇帝,True,
15249,聖文章武明德皇帝,True,
15287,武信王,True,
15288,文獻王,True,
15285,武成英烈昭肅皇帝,True,
15267,忠潔王,True,
15260,光文肅武孝高皇帝,True,
15261,明道崇德文宣皇帝,True,
15296,大聖大明神烈皇帝,True,
15297,孝武惠文皇帝,True,
15298,孝和莊憲皇帝,True,
15299,孝安敬正皇帝,True,
15300,孝成康靖皇帝,True,
15301,文武大聖廣孝皇帝,True,
15302,神聖孝章皇帝,True,
15303,仁聖大孝皇帝,True,
15251,睿文聖武昭肅皇帝,True,
15253,聖神恭肅文武皇帝,True,
15254,睿武孝文皇帝,True,
15292,神武皇帝,True,
15293,孝和皇帝,True,
15323,武烈皇帝,True,
15324,昭英皇帝,True,
15325,康靖皇帝,True,
15326,聖文皇帝,True,
15327,聖宗皇帝,True,
15328,昭簡皇帝,True,
15330,英文皇帝,True,
16334,孝徳天皇,True,
16338,天武天皇,True,
16340,文武天皇,True,
16341,元明天皇,True,
16342,元正天皇,True,
16343,聖武天皇,True,
16344,孝謙天皇,True,
16346,光仁天皇,True,
16347,桓武天皇,True,
16348,平城天皇,True,
16349,嵯峨天皇,True,
16350,淳和天皇,True,
16351,仁明天皇,True,
16352,文徳天皇,True,
16353,清和天皇,True,
16354,陽成天皇,True,
16355,光孝天皇,True,
16356,宇多天皇,True,
16357,醍醐天皇,True,
16358,朱雀天皇,True,
16359,村上天皇,True,
16360,冷泉天皇,True,
16361,円融天皇,True,
16362,花山天皇,True,
16363,一条天皇,True,
16364,三条天皇,True,
16365,後一条天皇,True,
16366,後朱雀天皇,True,
16367,後冷泉天皇,True,
16368,後三条天皇,True,
16369,白河天皇,True,
16370,堀河天皇,True,
16371,鳥羽天皇,True,
16372,崇徳天皇,True,
16373,近衛天皇,True,
16374,後白河天皇,True,
16375,二条天皇,True,
16376,六条天皇,True,
16377,高倉天皇,True,
16378,安徳天皇,True,
16379,後鳥羽天皇,True,
16380,土御門天皇,True,
16381,順徳天皇,True,
16383,後堀河天皇,True,
16384,四条天皇,True,
16385,後嵯峨天皇,True,
16386,後深草天皇,True,
16387,亀山天皇,True,
16388,後宇多天皇,True,
16389,伏見天皇,True,
16390,後伏見天皇,True,
16391,後二条天皇,True,
16392,花園天皇,True,
16393,後醍醐天皇,True,
16394,後村上天皇,True,
16395,長慶天皇,True,
16396,後亀山天皇,True,
16397,光厳天皇,True,
16398,光明天皇,True,
16399,崇光天皇,True,
16400,後光厳天皇,True,
16401,後円融天皇,True,
16402,後小松天皇,True,
16403,称光天皇,True,
16404,後花園天皇,True,
16405,後土御門天皇,True,
16406,後柏原天皇,True,
16407,後奈良天皇,True,
16408,正親町天皇,True,
16409,後陽成天皇,True,
16410,後水尾天皇,True,
16412,後光明天皇,True,
16413,後西天皇,True,
16414,霊元天皇,True,
16416,中御門天皇,True,
16417,桜町天皇,True,
16418,桃園天皇,True,
16419,後桜町天皇,True,
16420,後桃園天皇,True,
16421,光格天皇,True,
16422,仁孝天皇,True,
16423,孝明天皇,True,
16424,明治天皇,True,
16425,大正天皇,True,
16426,昭和天皇,True,
16510,法興王,True,
16511,眞興王,True,
16512,眞智王,True,
16513,眞平王,True,
16514,善德王,True,
16515,眞德王,True,
16516,武烈王,True,
16517,文武王,True,
16518,神文王,True,
16519,孝昭王,True,
16520,聖德王,True,
16521,孝成王,True,
16522,景德王,True,
16523,惠恭王,True,
16524,宣德王,True,
16525,元聖王,True,
16526,昭聖王,True,
16527,哀莊王,True,
16528,憲德王,True,
16529,興德王,True,
16530,僖康王,True,
16531,閔哀王,True,
16532,神武王,True,
16533,文聖王,True,
16534,憲安王,True,
16535,景文王,True,
16536,憲康王,True,
16537,定康王,True,
16538,眞聖王,True,
16539,孝恭王,True,
16540,神德王,True,
16541,景明王,True,
16542,景哀王,True,
16543,敬順王,True,
16594,忠烈王,True,
16595,忠宣王,True,
16596,忠肅王,True,
16597,忠惠王,True,
16598,忠穆王,True,
16599,忠定王,True,
16600,恭愍王,True,
16601,前廢王,True,
16602,後廢王,True,
16603,恭讓王,True,
16618,燕山皇君,True,
16623,光海皇君,True,
16651,末皇主,True,
16646,後皇主,True,
16641,末皇帝,True,
16640,懿皇太子,True,
15266,忠懿王,True,
16957,紹武皇帝,True,
1878,嬴政,,41.0
1879,嬴胡亥,,41.0
1880,嬴子嬰,,41.0
3726,劉嬰,,43.0
3727,王莽,,44.0
3015,李班,,56.0
3674,石世,,57.0
3675,石遵,,57.0
3106,楊茂搜,,61.0
3111,楊難敵,,61.0
3115,楊毅,,61.0
3117,楊初,,61.0
3126,楊國,,61.0
3128,楊俊,,61.0
3137,楊世,,61.0
3143,楊篡,,61.0
3753,乞伏暮末,,65.0
284,沮渠無諱,,68.0
4205,沮渠安周,,68.0
304,慕容泓,,73.0
306,段隨,,73.0
307,慕容顗,,73.0
308,慕容瑤,,73.0
309,慕容忠,,73.0
310,慕容永,,73.0
3262,楊保宗,,74.0
4891,楊難當,,74.0
3270,楊保熾,,74.0
4891,楊難當,,74.0
3280,楊文德,,74.0
3311,楊元和,,74.0
3312,楊僧嗣,,74.0
3086,譙縱,,75.0
4482,叔寶,,88.0
3738,釗,,89.0
3339,楊文度,,90.0
3340,楊文弘,,90.0
3370,楊後起,,90.0
3372,楊紹先,,90.0
3373,楊智慧,,90.0
3374,楊辟邪,,90.0
3375,楊廣香,,91.0
3376,楊炯,,91.0
3377,楊崇祖,,91.0
3378,楊孟孫,,91.0
10185,楊定,,91.0
4525,高緯,,94.0
3743,高恆,,94.0
15284,後主王衍,,100.0
15244,末帝朱瑱,,105.0
15278,廢王馬希聲,,106.0
15247,閔帝李從厚,,109.0
15248,末帝李從珂,,109.0
15250,出帝石重貴,,109.0
15289,荊南高保融,,110.0
15286,後主孟昶,,111.0
15262,後主李煜,,114.0
15304,天祚帝耶律延禧,,115.0
15252,隱帝劉承祐,,116.0
15255,恭帝柴宗訓,,117.0
15294,少主劉繼恩,,118.0
15295,英武帝劉繼元,,118.0
15313,欽宗趙桓,,119.0
15320,恭帝趙㬎,,119.0
15321,端宗趙昰,,119.0
15322,帝昺趙昺,,119.0
15329,襄宗李安全,,120.0
15331,獻宗李德旺,,120.0
15332,末帝李睍,,120.0
15336,海陵王完顏亮,,121.0
15339,紹王完顏永濟,,121.0
15342,末帝完顏承麟,,121.0
15349,天順帝阿速吉八,,124.0
15353,順帝妥懽帖睦爾,,124.0
15381,宣統帝溥儀,,127.0
16327,欽明天皇,,133.0
16328,敏達天皇,,133.0
16329,用明天皇,,133.0
16330,崇峻天皇,,133.0
16331,推古天皇,,133.0
16332,舒明天皇,,133.0
16333,皇極天皇,,133.0
16335,斉明天皇,,133.0
16336,天智天皇,,133.0
16337,弘文天皇,,133.0
16339,持統天皇,,133.0
16345,淳仁天皇,,133.0
16382,仲恭天皇,,133.0
16411,正天皇,,133.0
16415,東山天皇,,133.0
16427,東明聖王,,134.0
16428,琉璃明王,,134.0
16429,大武神王,,134.0
16430,閔中王,,134.0
16431,慕本王,,134.0
16432,太祖王,,134.0
16433,次大王,,134.0
16434,大王,,134.0
16435,故國川王,,134.0
16436,山上王,,134.0
16437,東川王,,134.0
16438,中川王,,134.0
16439,西川王,,134.0
16440,烽上王,,134.0
16441,美川王,,134.0
16442,故國原王,,134.0
16443,小獸林王,,134.0
16444,故國壤王,,134.0
16445,廣開土好太王,,134.0
16446,長壽王,,134.0
16447,文咨王,,134.0
16448,安藏王,,134.0
16449,安原王,,134.0
16450,阳原王,,134.0
16451,平原太王,,134.0
16452,嬰陽王,,134.0
16453,榮留王,,134.0
16454,寶藏王,,134.0
16455,報德王,,134.0
16456,溫祚王,,135.0
16457,多婁王,,135.0
16458,己婁王,,135.0
16459,蓋婁王,,135.0
16460,肖古王,,135.0
16461,仇首王,,135.0
16462,沙伴王,,135.0
16463,古爾王,,135.0
16464,責稽王,,135.0
16465,汾西王,,135.0
16466,比流王,,135.0
16467,契王,,135.0
16468,近肖古王,,135.0
16469,近仇首王,,135.0
16470,枕流王,,135.0
16471,辰斯王,,135.0
16472,阿莘王,,135.0
16473,腆支王,,135.0
16474,久爾辛王,,135.0
16475,毗有王,,135.0
16476,蓋鹵王,,135.0
16477,文周王,,135.0
16478,三斤王,,135.0
16479,東城王,,135.0
16480,武寧王,,135.0
16481,聖王,,135.0
16482,威德王,,135.0
16483,惠王,,135.0
16484,法王,,135.0
16485,武王,,135.0
16486,義慈王,,135.0
16487,末王扶餘豐,,135.0
16488,始祖,,136.0
16489,南解王,,136.0
16490,儒理王,,136.0
16491,脫解王,,136.0
16492,婆娑王,,136.0
16493,祇摩王,,136.0
16494,逸聖王,,136.0
16495,阿達羅王,,136.0
16496,伐休王,,136.0
16497,奈解王,,136.0
16498,助賁王,,136.0
16499,沾解王,,136.0
16500,味鄒王,,136.0
16501,儒禮王,,136.0
16502,基臨王,,136.0
16503,訖解王,,136.0
16504,奈勿王,,136.0
16505,實聖王,,136.0
16506,訥祗王,,136.0
16507,慈悲王,,136.0
16508,炤智王,,136.0
16509,智證王,,136.0
16545,渤海太祖,,138.0
16546,渤海光宗,,138.0
16547,渤海世宗,,138.0
16548,渤海廢王,,138.0
16549,渤海仁宗,,138.0
16550,渤海穆宗,,138.0
16551,渤海毅宗,,138.0
16552,渤海康宗,,138.0
16553,渤海哲宗,,138.0
16554,渤海聖宗,,138.0
16555,渤海莊宗,,138.0
16556,渤海順宗,,138.0
16557,渤海明宗,,138.0
16558,渤海王大瑋瑎,,138.0
16559,渤海哀王,,138.0
16560,渤海王大光顯,,138.0
16561,王弓裔,,140.0
16562,王甄萱,,139.0
16563,王甄神劍,,139.0
16617,成宗,,142.0
15272,殷帝王延政,,112.0
15276,後主劉鋹,,108.0
15290,荊南高保勗,,110.0
16652,高繼沖,,110.0
15280,王馬希廣,,106.0
15281,王馬希萼,,106.0
16950,慕容詳,,63.0
16951,慕容麟,,63.0
16952,蘭汗,,63.0
511,張軌,,58.0
16953,張大豫,,58.0
16954,智子内親王,,133.0
16955,平成天皇,,133.0
16956,拖雷,,124.0
3987,桓玄,,77.0
7233,侯景,,80.0
