#basename bytesize enc hash [url]
IGWN-GWTC3p0-v2-GW191113_071753_PEDataRelease_mixed_nocosmo.h5 437698792 sha256 1e556934cac78868d26cd7c5fa224ee41c9918a2be9fb929b7682233c4f53fa3 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW191113_071753_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW191126_115259_PEDataRelease_mixed_nocosmo.h5 431112456 sha256 7014f06af74a6edeaca657bb0df350ddd0042012bc6b34719c5665a347c0899a https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW191126_115259_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW191127_050227_PEDataRelease_mixed_nocosmo.h5 581904576 sha256 8d1e1e94ececf7e222b9ecf92d74d956703a90984eae4700a9c157d19c6805b8 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW191127_050227_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW191129_134029_PEDataRelease_mixed_nocosmo.h5 397827928 sha256 298b23dd6f01ebdb8e5cfc3f2bb55356c33565ad275e6fb3c6fd473b921a3460 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW191129_134029_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW191204_110529_PEDataRelease_mixed_nocosmo.h5 393188576 sha256 fd8347f505c2fd8720b003f5796eecd54242521c17831724539b15c38fef6e06 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW191204_110529_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW191204_171526_PEDataRelease_mixed_nocosmo.h5 547592204 sha256 9dbc1d4809b0ba00f208614d00bd8694258b954180b5c793de6a2fefb1f8b026 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW191204_171526_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW191215_223052_PEDataRelease_mixed_nocosmo.h5 130769360 sha256 d57475632f2ce8f4bef0d2165a23f6c8d102233f6940407175a821ecaa2359dd https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW191215_223052_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW191216_213338_PEDataRelease_mixed_nocosmo.h5 786787624 sha256 cd04143313c699246e49bae820bcf91b3e3c9473773c3e9c0b8e723444d79f36 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW191216_213338_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW191219_163120_PEDataRelease_mixed_nocosmo.h5 599422376 sha256 cd7a2ad95aac4e72d90f6fafc69097e28f0af563a4d79afd5ebc1a89239a0309 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW191219_163120_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW191222_033537_PEDataRelease_mixed_nocosmo.h5 365937320 sha256 38fb9f1ef98f42d6c52086fb55ceb23ef683bc37f23a718553a87b968a945e32 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW191222_033537_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW191230_180458_PEDataRelease_mixed_nocosmo.h5 450101024 sha256 7d85ee8a75c68da4eda9725d49c62936188fe9f750d23fce3ca759dd2ebf4bf2 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW191230_180458_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200105_162426_PEDataRelease_mixed_nocosmo.h5 163637320 sha256 ae6e78f1879d1f53e75dc809bc63775ae91b145975555b8b6100ff455d7cfae4 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200105_162426_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200112_155838_PEDataRelease_mixed_nocosmo.h5 370862808 sha256 f8a6320c74214266ccd2205e76bf95013e1e0f6e940e873777fb4cda16802bfe https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200112_155838_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200115_042309_PEDataRelease_mixed_nocosmo.h5 624864792 sha256 c38795fee09312dcd55a996485e6e02267f4984f0e5dfa7006e9a17563d88d90 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200115_042309_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200128_022011_PEDataRelease_mixed_nocosmo.h5 367652680 sha256 2244e162aad4c2bf3e0ffa576c13b689a83e5c6e6d5a21130a87c90a710420a2 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200128_022011_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200129_065458_PEDataRelease_mixed_nocosmo.h5 619139816 sha256 fb20198114c5b9bf6454f09cea0adccdbffb15e80ba0771c3a6659d3da58d0d7 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200129_065458_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200202_154313_PEDataRelease_mixed_nocosmo.h5 574649168 sha256 967e75a7d225befe72e5a0b3aa693f441ba55115957da3b321574723fd689286 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200202_154313_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200208_130117_PEDataRelease_mixed_nocosmo.h5 530596264 sha256 1849edc25138c97cd84816ebddf771846f35b6eda2751154d6c43674d35a6533 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200208_130117_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200208_222617_PEDataRelease_mixed_nocosmo.h5 662275416 sha256 f5898cb15197365c959adf882f988fe52ad9b431034a2c4388afe7cfdadb81af https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200208_222617_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200209_085452_PEDataRelease_mixed_nocosmo.h5 537095528 sha256 45d570da9fdf94d33e1bc97c8dc021527cb2d32d42cf40fdcaf15467747841d4 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200209_085452_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200210_092254_PEDataRelease_mixed_nocosmo.h5 481697144 sha256 06c59cf637f541c6562d3ed616a8a8b3f405e505516db1d4cc65bd211ddb89d2 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200210_092254_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200216_220804_PEDataRelease_mixed_nocosmo.h5 452240608 sha256 0c33dd680da10e42a87131d1bed4042f11986d03d66fb25ca31abe64661df841 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200216_220804_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200219_094415_PEDataRelease_mixed_nocosmo.h5 596647888 sha256 26365f178dbdbfa2d712256d9e6cde7bdcb3fce39a12a6f2cb23a0b2ac08ff78 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200219_094415_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200220_061928_PEDataRelease_mixed_nocosmo.h5 389200016 sha256 ffb6ace0a8036c5031ca4a73cd715fbfb785cd207dde48db2c4038c20f0a1d44 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200220_061928_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200220_124850_PEDataRelease_mixed_nocosmo.h5 266999048 sha256 20b241e11a73ba1701f7b003ba0c807dd599461c68cb1d0117b1200359fb2fa3 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200220_124850_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200224_222234_PEDataRelease_mixed_nocosmo.h5 824227520 sha256 713de6d578d74454015e57ef389121f150103869593139820de5cd832d7d4d7e https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200224_222234_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200225_060421_PEDataRelease_mixed_nocosmo.h5 514369184 sha256 4dbe227c339d2ebc6ea12926b32b145ba91d2fa78b548fa8f589919e027ed9d6 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200225_060421_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200302_015811_PEDataRelease_mixed_nocosmo.h5 279341800 sha256 a247bef3ca49e2a64da6a0da14c71ef8bebe703e7411ae3897fa415432615265 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200302_015811_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200306_093714_PEDataRelease_mixed_nocosmo.h5 321983216 sha256 87609c4880051fa29cd26bda197a7f0775c61eed5db172167ccd88b1e7366155 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200306_093714_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200308_173609_PEDataRelease_mixed_nocosmo.h5 408844352 sha256 ad360d360c6f3d05fe37ea698d43645c22a2d8c0bf1c7022d6925907caf7d67c https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200308_173609_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200311_115853_PEDataRelease_mixed_nocosmo.h5 793976232 sha256 7a89aa67d9fb85cd7257446958e923430a75c9c80f4086edaca29714b64b15b8 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200311_115853_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200316_215756_PEDataRelease_mixed_nocosmo.h5 837534464 sha256 1cd7f3a00ce9bad73d7764c85ff4b13eb6371548f8583f4f3e3c6348f6290cc2 https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200316_215756_PEDataRelease_mixed_nocosmo.h5
IGWN-GWTC3p0-v2-GW200322_091133_PEDataRelease_mixed_nocosmo.h5 402501336 sha256 a76742c8348c6f7bf837f546e886ec269714fd171520e6b6bfc514748a7d843d https://zenodo.org/records/8177023/files/IGWN-GWTC3p0-v2-GW200322_091133_PEDataRelease_mixed_nocosmo.h5
GW170729_185629_NRSur7dq4.h5 275080832 sha256 e24e5a4c46fb8eb3cddbc7893172ad1a84bab40b4416793d78129df8d6b95ff5 https://zenodo.org/records/8115310/files/GW170729_185629_NRSur7dq4.h5
GW170809_082821_NRSur7dq4.h5 280957256 sha256 db3ab78872545ff3996ccfdda6bf7274e9ea594b97e6b880cd28297b2f18a640 https://zenodo.org/records/8115310/files/GW170809_082821_NRSur7dq4.h5
GW170818_022509_NRSur7dq4.h5 279388088 sha256 d6ff9fd107f662c4a2717536fee8e6952e9473bed2cfc7b0d8040d5bb29489c0 https://zenodo.org/records/8115310/files/GW170818_022509_NRSur7dq4.h5
GW170823_131358_NRSur7dq4.h5 214797072 sha256 efb20344ed58c631ea4006be96a99f75e9a255f97eb3252df03af9cd37ee4a4c https://zenodo.org/records/8115310/files/GW170823_131358_NRSur7dq4.h5
GW190413_052954_NRSur7dq4.h5 220829480 sha256 b1938c8b9e20863f7e873526c7bea129ced4c16adec1980f6985207bd0516a41 https://zenodo.org/records/8115310/files/GW190413_052954_NRSur7dq4.h5
GW190413_134308_NRSur7dq4.h5 236720672 sha256 2831382f10ecf5ff2345e90bc3f0a95d29010e26fdb13d8836a073eca6efa88b https://zenodo.org/records/8115310/files/GW190413_134308_NRSur7dq4.h5
GW190421_213856_NRSur7dq4.h5 208332328 sha256 31f5c772723dd781ebd8192d124516130d49e8c0bf4131703428699bbe14aa99 https://zenodo.org/records/8115310/files/GW190421_213856_NRSur7dq4.h5
GW190426_190642_NRSur7dq4.h5 238237208 sha256 643af39de505f20d1809db8824da3459e7f6b6b84844401352e798111123b007 https://zenodo.org/records/8115310/files/GW190426_190642_NRSur7dq4.h5
GW190503_185404_NRSur7dq4.h5 295370752 sha256 09fd5222f8c983c90d73d22d357cf0cb3d1fb37a8cdd32876311d7e655dc586a https://zenodo.org/records/8115310/files/GW190503_185404_NRSur7dq4.h5
GW190513_205428_NRSur7dq4.h5 275128568 sha256 51492fddf92fbaf02c1b90bb147ec8f376b1251ca5b95aa3fdf4e75e760f5672 https://zenodo.org/records/8115310/files/GW190513_205428_NRSur7dq4.h5
GW190514_065416_NRSur7dq4.h5 205710280 sha256 70537367941ad846e8fcd2d8d9540a2433591c6a7e3374942d862697c8e4e4a5 https://zenodo.org/records/8115310/files/GW190514_065416_NRSur7dq4.h5
GW190517_055101_NRSur7dq4.h5 310373648 sha256 9c5d9008158215ea58f769976f5554aae86cfa6e59ddb48510127ac6411201d7 https://zenodo.org/records/8115310/files/GW190517_055101_NRSur7dq4.h5
GW190519_153544_NRSur7dq4.h5 248941088 sha256 7236d7b831abc08f3e9a3bc62b213690764a8ef1b65698e9de0104d5baf0ed96 https://zenodo.org/records/8115310/files/GW190519_153544_NRSur7dq4.h5
GW190521_030229_NRSur7dq4.h5 306024776 sha256 c6ae54b2aeff50789168e2d26484683f60d747b45a8448d8aab46df2fa57bdbb https://zenodo.org/records/8115310/files/GW190521_030229_NRSur7dq4.h5
GW190521_074359_NRSur7dq4.h5 318250048 sha256 98dfbd468ef972e7a43ad00c06b4f76840a8b7a811a30b554a7c59bd5b098019 https://zenodo.org/records/8115310/files/GW190521_074359_NRSur7dq4.h5
GW190527_092055_NRSur7dq4.h5 201284144 sha256 e4443c9fa4dbca8147e228dfc7eed60ed80d2d6c4779a080e8570fffdd4d2f6d https://zenodo.org/records/8115310/files/GW190527_092055_NRSur7dq4.h5
GW190602_175927_NRSur7dq4.h5 243910448 sha256 2448b7a4944a3db3d1cc9bd4daf09cdcb2583a526f098b81667a594c952d7d05 https://zenodo.org/records/8115310/files/GW190602_175927_NRSur7dq4.h5
GW190620_030421_NRSur7dq4.h5 219536664 sha256 2d0dc43bb223fb37b48157d1d4eb523a09d51662daff7913717d4dfea14072c9 https://zenodo.org/records/8115310/files/GW190620_030421_NRSur7dq4.h5
GW190630_185205_NRSur7dq4.h5 261044328 sha256 cae0eea7ff1dfbc64832ad8f0cb99e76c66d4173d67665334e35e63f435f71ad https://zenodo.org/records/8115310/files/GW190630_185205_NRSur7dq4.h5
GW190701_203306_NRSur7dq4.h5 242610560 sha256 4f09582a10d7a244dac0f8298c6950645ba0de4914827c4f168580ba346375a5 https://zenodo.org/records/8115310/files/GW190701_203306_NRSur7dq4.h5
GW190706_222641_NRSur7dq4.h5 215246664 sha256 a77aabec79aa2cd3a8d3044ded04c9892f1402a040ee1cdd234874868764f281 https://zenodo.org/records/8115310/files/GW190706_222641_NRSur7dq4.h5
GW190727_060333_NRSur7dq4.h5 227171024 sha256 df703b06013037304584246d4b7b3a8ac3cf24800e09fb754f8611a135bbe3c2 https://zenodo.org/records/8115310/files/GW190727_060333_NRSur7dq4.h5
GW190731_140936_NRSur7dq4.h5 206567136 sha256 893d48bb4850e6abfe4f99b59c4e04e88df830226e47a527577d7b12fa718cc5 https://zenodo.org/records/8115310/files/GW190731_140936_NRSur7dq4.h5
GW190803_022701_NRSur7dq4.h5 226868696 sha256 e1d2d8cdef09c03cbb79153e83854a2ce1eb56ec80161ff6dd822df003c7042f https://zenodo.org/records/8115310/files/GW190803_022701_NRSur7dq4.h5
GW190805_211137_NRSur7dq4.h5 219283456 sha256 33c00f4a74e34e4de5d28f8b0cdec9cd5cbb7270b8fab859f99873bff5a14f97 https://zenodo.org/records/8115310/files/GW190805_211137_NRSur7dq4.h5
GW190828_063405_NRSur7dq4.h5 310693112 sha256 503282784e9679b46955194d8f1dd985b09d3e5009d353d84bf65b10445d375b https://zenodo.org/records/8115310/files/GW190828_063405_NRSur7dq4.h5
GW190910_112807_NRSur7dq4.h5 254705512 sha256 743fcb5cac989d3034eb49d4f4f1691e1b3d45f9199e83572eec6690eaac7ab1 https://zenodo.org/records/8115310/files/GW190910_112807_NRSur7dq4.h5
GW190915_235702_NRSur7dq4.h5 241703576 sha256 d6c5d94398c4c026dad20d4b373beb5db845eb635177df16e4d967cc628b9c15 https://zenodo.org/records/8115310/files/GW190915_235702_NRSur7dq4.h5
GW190916_200658_NRSur7dq4.h5 197137736 sha256 ba7d8069459f502568941cd7e7a2b340917d96171006d92001815b4ff9444c59 https://zenodo.org/records/8115310/files/GW190916_200658_NRSur7dq4.h5
GW190926_050336_NRSur7dq4.h5 258670592 sha256 5a1ce3307e5f07f3e4e824bcebbd783fda1e7df942daf21c48d756e5029ff476 https://zenodo.org/records/8115310/files/GW190926_050336_NRSur7dq4.h5
GW190929_012149_NRSur7dq4.h5 230253056 sha256 fac1af3a68a4a99608c355de3c7638aed9b2ddf144c1a82888af30c54ae8b9d2 https://zenodo.org/records/8115310/files/GW190929_012149_NRSur7dq4.h5
GW191109_010717_NRSur7dq4.h5 274771184 sha256 e1e851f40faca0a58987b4254ab36024e3349abcba0048e31e30dca57f8daa83 https://zenodo.org/records/8115310/files/GW191109_010717_NRSur7dq4.h5
GW191222_033537_NRSur7dq4.h5 211566416 sha256 7c3a27bed138c292b813e384b405b5c9d4ab6dc6879cd6e0a773d6bcee104ff9 https://zenodo.org/records/8115310/files/GW191222_033537_NRSur7dq4.h5
GW191230_180458_NRSur7dq4.h5 213352064 sha256 a548d7d18f0d97cd6d3ff6211ae09721277b69e43f0b837558c53272c6dae2ae https://zenodo.org/records/8115310/files/GW191230_180458_NRSur7dq4.h5
GW200112_155838_NRSur7dq4.h5 254410752 sha256 328b0a09b84b1309be793588e1eb81b2a373e4d5e5487385d6ce0766d196bff9 https://zenodo.org/records/8115310/files/GW200112_155838_NRSur7dq4.h5
GW200128_022011_NRSur7dq4.h5 225845824 sha256 57c101084d730d0eded98e1fc0335dc846d45a284b10bd2ea49c90299fcc87a3 https://zenodo.org/records/8115310/files/GW200128_022011_NRSur7dq4.h5
GW200129_065458_NRSur7dq4.h5 318948992 sha256 4de4c3363c4a12ba9f2fbfa0e3443ae8dbfbd8015172ac48783aa054e5e3efc5 https://zenodo.org/records/8115310/files/GW200129_065458_NRSur7dq4.h5
GW200208_130117_NRSur7dq4.h5 299480048 sha256 620f1575f6e08afd94b92217985daab186bf32ba72b0e09f9241ec9630f1ca09 https://zenodo.org/records/8115310/files/GW200208_130117_NRSur7dq4.h5
GW200209_085452_NRSur7dq4.h5 239750072 sha256 362ff5c6cf84a9a6c8e41363e16130eb2e9b5f9b12f3b8948fe729b68a95e776 https://zenodo.org/records/8115310/files/GW200209_085452_NRSur7dq4.h5
GW200216_220804_NRSur7dq4.h5 225918872 sha256 d00a5eff3f708331256fe518e3bade7c7dfe862cb11068c0b29bb189268540b9 https://zenodo.org/records/8115310/files/GW200216_220804_NRSur7dq4.h5
GW200219_094415_NRSur7dq4.h5 257114960 sha256 52bf25cff7530d45bc70173ba9674c654437ebf9455caf616d067a7dda20f9a8 https://zenodo.org/records/8115310/files/GW200219_094415_NRSur7dq4.h5
GW200220_061928_NRSur7dq4.h5 211083992 sha256 f301040a8bbb9c36ead241ce82791a8b2ea1a8c0104e3bea594a29d5b91575ff https://zenodo.org/records/8115310/files/GW200220_061928_NRSur7dq4.h5
GW200220_124850_NRSur7dq4.h5 213035312 sha256 607f36ec537dc845b3e068b0d72544c5774a7b282f991c2d9a8969a4ad7953fc https://zenodo.org/records/8115310/files/GW200220_124850_NRSur7dq4.h5
GW200224_222234_NRSur7dq4.h5 328568408 sha256 d2422fbd4813173f7db43ead0cc73e81bedf3b09d94c98e7a927dfdc4430b24d https://zenodo.org/records/8115310/files/GW200224_222234_NRSur7dq4.h5
GW200302_015811_NRSur7dq4.h5 247014312 sha256 8762dc7a094de85f19d64f81e5075d0229ec7e250bd76c41e2fd837763730553 https://zenodo.org/records/8115310/files/GW200302_015811_NRSur7dq4.h5
GW200311_115853_NRSur7dq4.h5 311951360 sha256 a2d6c3d63d01eef7d5e46e8983d231237183601eaa457f6e1637e577a01e9b95 https://zenodo.org/records/8115310/files/GW200311_115853_NRSur7dq4.h5
