Analyzing examples/BigService.java...
Analysis 1 took 0.1997 seconds (Success: True)
Analysis 2 took 0.0014 seconds (Success: True)
Analysis 3 took 0.0012 seconds (Success: True)
Cache stats: {'hits': 2, 'misses': 1, 'l1_hits': 2, 'l2_hits': 0, 'l3_hits': 0, 'sets': 1, 'evictions': 0, 'hit_rate': 0.6666666666666666, 'total_requests': 3, 'l1_size': 1, 'l2_size': 1, 'l3_size': 1}
         192714 function calls (189166 primitive calls) in 0.573 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      270    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:198(cb)
      469    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:67(_relax_case)
      781    0.000    0.000    0.000    0.000 typing.py:1266(_is_dunder)
        2    0.000    0.000    0.000    0.000 {method 'write' of '_io.FileIO' objects}
      123    0.000    0.000    0.000    0.000 <frozen ntpath>:232(splitext)
      206    0.000    0.000    0.000    0.000 dataclasses.py:827(_set_new_attribute)
        1    0.000    0.000    0.000    0.000 timeouts.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _pickle.dumps}
        3    0.000    0.000    0.000    0.000 pathlib.py:1298(is_symlink)
       50    0.000    0.000    0.000    0.000 dataclasses.py:228(_recursive_repr)
        1    0.000    0.000    0.000    0.000 sbcharsetprober.py:1(<module>)
        3    0.000    0.000    0.000    0.000 pathlib.py:1158(lstat)
       26    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1562(__init__)
      170    0.000    0.000    0.000    0.000 pathlib.py:546(__fspath__)
      722    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:579(_calc_mode)
     1039    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1026(__enter__)
      278    0.000    0.000    0.000    0.000 dataclasses.py:368(field)
        1    0.000    0.000    0.000    0.000 __init__.py:1636(handle)
        1    0.000    0.000    0.000    0.000 _meta.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:501(select)
        1    0.000    0.000    0.000    0.000 __init__.py:1690(callHandlers)
      424    0.000    0.000    0.000    0.000 dataclasses.py:449(_field_init)
      234    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:599(_check_name_wrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:375(select)
      329    0.000    0.000    0.000    0.000 enum.py:828(__setattr__)
       52    0.000    0.000    0.000    0.000 ipaddress.py:1929(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:965(handle)
       18    0.000    0.000    0.000    0.000 __init__.py:380(<genexpr>)
        2    0.000    0.000    0.000    0.000 exceptions.py:1(<module>)
        5    0.000    0.000    0.000    0.000 <frozen genericpath>:16(exists)
        7    0.000    0.000    0.000    0.000 proactor_events.py:789(_loop_self_reading)
      218    0.000    0.000    0.000    0.000 _collections.py:28(parse)
        1    0.000    0.000    0.000    0.000 universaldetector.py:56(UniversalDetector)
        2    0.000    0.000    0.000    0.000 logging.py:158(emit)
       73    0.000    0.000    0.000    0.000 _parser.py:98(closegroup)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:770(create_module)
        1    0.000    0.000    0.000    0.000 encoder.py:1(<module>)
      273    0.000    0.000    0.000    0.000 {built-in method nt._path_splitroot}
     1264    0.000    0.000    0.000    0.000 _parser.py:256(match)
        9    0.000    0.000    0.000    0.000 inspect.py:2331(_signature_from_function)
        8    0.000    0.000    0.000    0.000 dataclasses.py:845(_hash_add)
     1339    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        5    0.000    0.000    0.000    0.000 windows_events.py:458(recv)
      246    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 pickle.py:197(<listcomp>)
        2    0.000    0.000    0.000    0.000 __init__.py:1098(emit)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:778(exec_module)
      167    0.000    0.000    0.000    0.000 typing.py:159(_type_convert)
        8    0.000    0.000    0.000    0.000 dataclasses.py:638(_hash_fn)
       18    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
       51    0.000    0.000    0.000    0.000 <frozen abc>:146(update_abstractmethods)
      123    0.000    0.000    0.000    0.000 <frozen genericpath>:121(_splitext)
       31    0.000    0.000    0.000    0.000 ipaddress.py:1286(__init__)
        1    0.000    0.000    0.000    0.000 langrussianmodel.py:1(<module>)
      107    0.000    0.000    0.000    0.000 __init__.py:163(match)
      466    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
        1    0.000    0.000    0.000    0.000 langgreekmodel.py:1(<module>)
       18    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
     1227    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
      268    0.000    0.000    0.000    0.000 pathlib.py:523(_format_parsed_parts)
     2052    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 _meta.py:7(PackageMetadata)
      282    0.000    0.000    0.000    0.000 enum.py:79(_is_private)
       90    0.000    0.000    0.000    0.000 typing.py:715(<genexpr>)
        1    0.000    0.000    0.000    0.000 {built-in method sys.getwindowsversion}
       37    0.000    0.000    0.000    0.000 typing.py:1040(__init__)
       32    0.000    0.000    0.000    0.000 functools.py:518(decorating_function)
      747    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       11    0.000    0.000    0.000    0.000 __init__.py:2074(getLogger)
        1    0.000    0.000    0.000    0.000 _contextmanagers.py:1(<module>)
      387    0.000    0.000    0.000    0.000 pathlib.py:147(splitroot)
      188    0.000    0.000    0.000    0.000 _compiler.py:216(_compile_charset)
       66    0.000    0.000    0.000    0.000 typing.py:1310(__getattr__)
        1    0.000    0.000    0.000    0.000 zipfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 langhebrewmodel.py:1(<module>)
       51    0.000    0.000    0.000    0.000 dataclasses.py:573(<listcomp>)
        1    0.000    0.000    0.000    0.000 errors.py:1(<module>)
      235    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
       22    0.000    0.000    0.000    0.000 ipaddress.py:1187(_ip_int_from_string)
        1    0.000    0.000    0.000    0.000 enum.py:841(_create_)
      814    0.000    0.000    0.000    0.000 _parser.py:164(__len__)
        1    0.000    0.000    0.000    0.000 _tempfile.py:1(<module>)
      328    0.000    0.000    0.000    0.000 enum.py:48(_is_dunder)
       51    0.000    0.000    0.000    0.000 typing.py:251(_collect_parameters)
        1    0.000    0.000    0.000    0.000 pkgutil.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csv.py:1(<module>)
      639    0.000    0.000    0.000    0.000 _parser.py:176(append)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1651(_ip_int_from_string)
       51    0.000    0.000    0.000    0.000 dataclasses.py:392(_fields_in_init_order)
      218    0.000    0.000    0.000    0.000 __init__.py:236(matches)
     1712    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
      160    0.000    0.000    0.000    0.000 _compiler.py:398(_simple)
     1742    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
        1    0.000    0.000    0.000    0.000 runners.py:1(<module>)
        1    0.000    0.000    0.000    0.000 struct.py:1(<module>)
       79    0.000    0.000    0.000    0.000 typing_extensions.py:3143(_has_generic_or_protocol_as_origin)
       10    0.000    0.000    0.000    0.000 typing_extensions.py:670(__new__)
     1712    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        1    0.000    0.000    0.000    0.000 johabfreq.py:1(<module>)
      509    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
       11    0.000    0.000    0.000    0.000 __init__.py:1327(getLogger)
        1    0.000    0.000    0.000    0.000 proactor_events.py:684(close)
        2    0.000    0.000    0.000    0.000 constants.py:1(<module>)
      269    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:357(__init__)
      236    0.000    0.000    0.000    0.000 enum.py:38(_is_descriptor)
       84    0.000    0.000    0.000    0.000 dataclasses.py:401(_tuple_str)
        1    0.000    0.000    0.000    0.000 langturkishmodel.py:1(<module>)
        1    0.000    0.000    0.000    0.000 langbulgarianmodel.py:1(<module>)
      585    0.000    0.000    0.000    0.000 _parser.py:293(tell)
        1    0.000    0.000    0.000    0.000 langthaimodel.py:1(<module>)
       14    0.000    0.000    0.000    0.000 typing.py:2071(__init_subclass__)
       13    0.000    0.000    0.000    0.000 typing.py:866(__init__)
        1    0.000    0.000    0.000    0.000 language_loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 proactor_events.py:1(<module>)
      218    0.000    0.000    0.000    0.000 __init__.py:442(_make)
      218    0.000    0.000    0.000    0.000 __init__.py:193(__init__)
      288    0.000    0.000    0.000    0.000 enum.py:1507(_get_value)
        2    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 _encoded_words.py:1(<module>)
       42    0.000    0.000    0.000    0.000 typing.py:1591(<genexpr>)
        1    0.000    0.000    0.000    0.000 heapq.py:1(<module>)
      122    0.000    0.000    0.000    0.000 __init__.py:404(_from_text)
       14    0.000    0.000    0.000    0.000 hashlib.py:126(__get_openssl_constructor)
        1    0.000    0.000    0.000    0.000 timeouts.py:26(Timeout)
      990    0.000    0.000    0.000    0.000 {built-in method sys.intern}
      276    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
       25    0.000    0.000    0.000    0.000 _compiler.py:386(_mk_bitmap)
        1    0.000    0.000    0.000    0.000 _legacy.py:1(<module>)
     1702    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        3    0.000    0.000    0.000    0.000 socket.py:499(close)
      282    0.000    0.000    0.000    0.000 enum.py:59(_is_sunder)
        3    0.000    0.000    0.000    0.000 socket.py:495(_real_close)
      251    0.000    0.000    0.000    0.000 {built-in method _imp.find_frozen}
      213    0.000    0.000    0.000    0.000 dataclasses.py:820(_set_qualname)
        1    0.000    0.000    0.000    0.000 pkgutil.py:407(get_importer)
      157    0.000    0.000    0.000    0.000 _parser.py:453(_uniq)
        5    0.000    0.000    0.000    0.000 {method 'WSARecv' of '_overlapped.Overlapped' objects}
       56    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
        3    0.000    0.000    0.000    0.000 {function socket.close at 0x000001BB729C3420}
        1    0.000    0.000    0.000    0.000 proactor_events.py:772(_close_self_pipe)
        1    0.000    0.000    0.000    0.000 __init__.py:58(Sectioned)
      208    0.000    0.000    0.000    0.000 socket.py:78(<lambda>)
        3    0.000    0.000    0.000    0.000 <frozen genericpath>:27(isfile)
      121    0.000    0.000    0.000    0.000 enum.py:1095(__new__)
      411    0.000    0.000    0.000    0.000 dataclasses.py:509(_init_param)
       24    0.000    0.000    0.000    0.000 inspect.py:1943(_signature_get_user_defined_method)
        2    0.000    0.000    0.000    0.000 encoding_utils.py:237(detect_encoding)
        1    0.000    0.000    0.000    0.000 representer.py:1(<module>)
      278    0.000    0.000    0.000    0.000 dataclasses.py:287(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 textwrap.py:419(dedent)
        1    0.000    0.000    0.000    0.000 _collections.py:1(<module>)
       14    0.000    0.000    0.000    0.000 enum.py:1008(_find_new_)
        1    0.000    0.000    0.000    0.000 base.py:1(<module>)
        6    0.000    0.000    0.000    0.000 enum.py:1514(__or__)
        1    0.000    0.000    0.000    0.000 logging.py:20(setup_logger)
      166    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:740(_code_to_timestamp_pyc)
      803    0.000    0.000    0.000    0.000 dataclasses.py:425(<genexpr>)
      218    0.000    0.000    0.000    0.000 __init__.py:221(_for)
      812    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       73    0.000    0.000    0.000    0.000 _parser.py:86(opengroup)
        1    0.000    0.000    0.000    0.000 selector_events.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
       29    0.000    0.000    0.000    0.000 typing.py:334(_remove_dups_flatten)
        1    0.000    0.000    0.000    0.000 subprocess.py:1335(_get_handles)
        3    0.000    0.000    0.000    0.000 typing.py:2893(<dictcomp>)
      815    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        2    0.000    0.000    0.000    0.000 _testing.py:1(<module>)
        4    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        3    0.000    0.000    0.000    0.000 socket.py:220(__init__)
      304    0.000    0.000    0.000    0.000 __init__.py:118(valid)
       64    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
      177    0.000    0.000    0.000    0.000 types.py:164(__init__)
      645    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
       83    0.000    0.000    0.000    0.000 _parser.py:376(_escape)
       12    0.000    0.000    0.000    0.000 datetime.py:592(__new__)
      144    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      231    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.000    0.000 toon_encoder.py:53(_TaskType)
       17    0.000    0.000    0.000    0.000 inspect.py:2955(__init__)
       26    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1687(<setcomp>)
    56/42    0.000    0.000    0.000    0.000 _compiler.py:436(_get_literal_prefix)
       19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:422(spec_from_loader)
      617    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
       88    0.000    0.000    0.000    0.000 ipaddress.py:1213(_parse_octet)
        1    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tasks.py:1(<module>)
      190    0.000    0.000    0.000    0.000 functools.py:65(wraps)
      794    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        1    0.000    0.000    0.000    0.000 queues.py:1(<module>)
      648    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
      209    0.000    0.000    0.000    0.000 socket.py:83(<lambda>)
      211    0.000    0.000    0.000    0.000 socket.py:93(<lambda>)
       38    0.000    0.000    0.000    0.000 <frozen codecs>:319(decode)
        1    0.000    0.000    0.000    0.000 language_loader.py:25(LanguageLoader)
        1    0.000    0.000    0.000    0.000 streams.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sbcharsetprober.py:35(SingleByteCharSetModel)
        3    0.000    0.000    0.000    0.000 typing.py:1670(__getitem__)
      299    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _thread.start_new_thread}
        4    0.000    0.000    0.000    0.000 typing.py:1641(__getitem__)
       21    0.000    0.000    0.000    0.000 base_events.py:752(call_soon)
       21    0.000    0.000    0.000    0.000 <frozen ntpath>:108(join)
      619    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        7    0.000    0.000    0.000    0.000 _legacy.py:15(deprecated)
      274    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:165(__init__)
        2    0.000    0.000    0.000    0.000 <frozen genericpath>:39(isdir)
       16    0.000    0.000    0.000    0.000 inspect.py:1804(getattr_static)
        1    0.000    0.000    0.000    0.000 quoprimime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tokens.py:1(<module>)
      235    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1097(__init__)
        1    0.000    0.000    0.000    0.000 socket.py:287(accept)
      416    0.000    0.000    0.000    0.000 dataclasses.py:437(_field_assign)
        1    0.000    0.000    0.000    0.000 {method 'bind' of '_socket.socket' objects}
      219    0.000    0.000    0.000    0.000 <frozen ntpath>:36(_get_bothseps)
        1    0.000    0.000    0.000    0.000 _adapters.py:8(Message)
       29    0.000    0.000    0.000    0.000 enum.py:979(_find_data_type_)
        2    0.000    0.000    0.000    0.000 {built-in method marshal.dumps}
      122    0.000    0.000    0.000    0.000 _collections.py:20(__missing__)
       39    0.000    0.000    0.000    0.000 logging.py:272(log_debug)
       83    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
       85    0.000    0.000    0.000    0.000 inspect.py:924(<listcomp>)
      395    0.000    0.000    0.000    0.000 _parser.py:113(__init__)
      868    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 utf1632prober.py:1(<module>)
        1    0.000    0.000    0.000    0.000 toon_encoder.py:21(ToonEncodeError)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1631(_make_netmask)
        8    0.000    0.000    0.000    0.000 inspect.py:3215(__str__)
       51    0.000    0.000    0.000    0.000 dataclasses.py:548(<dictcomp>)
       84    0.000    0.000    0.000    0.000 dataclasses.py:410(<listcomp>)
       45    0.000    0.000    0.000    0.000 _parser.py:231(__init__)
        1    0.000    0.000    0.000    0.000 encoding_utils.py:22(_setup_encoding_environment)
        1    0.000    0.000    0.000    0.000 jpcntx.py:1(<module>)
      137    0.000    0.000    0.000    0.000 pathlib.py:515(_from_parsed_parts)
    58/41    0.000    0.000    0.000    0.000 <frozen abc>:121(__subclasscheck__)
        3    0.000    0.000    0.000    0.000 windows_events.py:83(cancel)
        1    0.000    0.000    0.000    0.000 serializer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tree_sitter_compat.py:1(<module>)
      188    0.000    0.000    0.000    0.000 {built-in method fromkeys}
      254    0.000    0.000    0.000    0.000 typing.py:1388(__eq__)
      304    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
       59    0.000    0.000    0.000    0.000 _parser.py:316(_class_escape)
        2    0.000    0.000    0.000    0.000 typing.py:1655(__getitem_inner__)
       10    0.000    0.000    0.000    0.000 _text.py:79(__hash__)
       15    0.000    0.000    0.000    0.000 <frozen _collections_abc>:989(__iter__)
        3    0.000    0.000    0.000    0.000 analysis_engine.py:275(_detect_language)
        1    0.000    0.000    0.000    0.000 subprocess.py:1282(_close_pipe_fds)
        1    0.000    0.000    0.000    0.000 base_futures.py:1(<module>)
       25    0.000    0.000    0.000    0.000 _compiler.py:388(<listcomp>)
      191    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
       30    0.000    0.000    0.000    0.000 <frozen abc>:110(register)
        3    0.000    0.000    0.000    0.000 cache_service.py:117(get)
        2    0.000    0.000    0.000    0.000 _subprocesses.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:942(format)
      232    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
       27    0.000    0.000    0.000    0.000 _parser.py:274(getuntil)
      210    0.000    0.000    0.000    0.000 socket.py:88(<lambda>)
        4    0.000    0.000    0.000    0.000 _asyncio.py:1955(__aenter__)
      107    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 _impl.py:1(<module>)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 _typedattr.py:1(<module>)
        2    0.000    0.000    0.000    0.000 typing.py:506(__getitem__)
       23    0.000    0.000    0.000    0.000 inspect.py:2669(__init__)
    58/41    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
        4    0.000    0.000    0.000    0.000 _asyncio.py:2014(acquire)
      124    0.000    0.000    0.000    0.000 enum.py:747(__delattr__)
      122    0.000    0.000    0.000    0.000 __init__.py:99(section_pairs)
       11    0.000    0.000    0.000    0.000 lowlevel.py:116(_current_vars)
        1    0.000    0.000    0.000    0.000 __init__.py:805(zip_children)
        2    0.000    0.000    0.000    0.000 __init__.py:674(format)
        3    0.000    0.000    0.000    0.000 enum.py:1377(_missing_)
      178    0.000    0.000    0.000    0.000 _parser.py:172(__setitem__)
        3    0.000    0.000    0.000    0.000 language_detector.py:322(detect_from_extension)
      327    0.000    0.000    0.000    0.000 dataclasses.py:646(_is_classvar)
        1    0.000    0.000    0.000    0.000 _adapters.py:42(CompatibilityFiles)
       38    0.000    0.000    0.000    0.000 typing.py:966(__init__)
        1    0.000    0.000    0.000    0.000 transports.py:1(<module>)
       47    0.000    0.000    0.000    0.000 __init__.py:1734(isEnabledFor)
      146    0.000    0.000    0.000    0.000 contextlib.py:446(__exit__)
        7    0.000    0.000    0.000    0.000 <frozen _collections_abc>:771(get)
        1    0.000    0.000    0.000    0.000 pathlib.py:455(PurePath)
        1    0.000    0.000    0.000    0.000 emitter.py:1(<module>)
       28    0.000    0.000    0.000    0.000 enum.py:772(__getattr__)
        1    0.000    0.000    0.000    0.000 zipfile.py:2416(__init__)
        9    0.000    0.000    0.000    0.000 typing_extensions.py:794(__init_subclass__)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        2    0.000    0.000    0.000    0.000 typing.py:729(Literal)
       43    0.000    0.000    0.000    0.000 typing.py:1552(__mro_entries__)
       21    0.000    0.000    0.000    0.000 base_events.py:781(_call_soon)
        4    0.000    0.000    0.000    0.000 _asyncio.py:2017(acquire_on_behalf_of)
       30    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
        1    0.000    0.000    0.000    0.000 futures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:682(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 validator.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zipfile.py:2292(make)
        1    0.000    0.000    0.000    0.000 traceback.py:674(TracebackException)
      237    0.000    0.000    0.000    0.000 _parser.py:83(groups)
        1    0.000    0.000    0.000    0.000 contextvars.py:1(<module>)
       52    0.000    0.000    0.000    0.000 typing_extensions.py:3165(_is_unpacked_typevartuple)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:1(<module>)
       50    0.000    0.000    0.000    0.000 dataclasses.py:592(<listcomp>)
       11    0.000    0.000    0.000    0.000 __init__.py:1378(_fixupParents)
        1    0.000    0.000    0.000    0.000 abc.py:56(Traversable)
        1    0.000    0.000    0.000    0.000 {method '_accept' of '_socket.socket' objects}
        8    0.000    0.000    0.000    0.000 inspect.py:2037(_signature_bound_method)
       38    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
        6    0.000    0.000    0.000    0.000 contextlib.py:272(contextmanager)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:1(<module>)
        3    0.000    0.000    0.000    0.000 validator.py:554(_validate_path_traversal)
        6    0.000    0.000    0.000    0.000 abc.py:32(_register)
       32    0.000    0.000    0.000    0.000 inspect.py:3002(<genexpr>)
      462    0.000    0.000    0.000    0.000 dataclasses.py:396(<genexpr>)
       56    0.000    0.000    0.000    0.000 ipaddress.py:156(_split_optional_netmask)
      440    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       16    0.000    0.000    0.000    0.000 inspect.py:1774(_check_class)
        1    0.000    0.000    0.000    0.000 language_detector.py:1(<module>)
      436    0.000    0.000    0.000    0.000 __init__.py:256(<genexpr>)
        3    0.000    0.000    0.000    0.000 language_detector.py:272(detect_language)
        7    0.000    0.000    0.000    0.000 lowlevel.py:131(get)
      327    0.000    0.000    0.000    0.000 dataclasses.py:654(_is_initvar)
       10    0.000    0.000    0.000    0.000 typing_extensions.py:686(__init__)
        3    0.000    0.000    0.000    0.000 queue.py:185(put_nowait)
       15    0.000    0.000    0.000    0.000 pathlib.py:440(__getitem__)
        2    0.000    0.000    0.000    0.000 typing.py:1636(copy_with)
        1    0.000    0.000    0.000    0.000 language_loader.py:175(create_parser_safely)
      234    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:931(create_module)
        1    0.000    0.000    0.000    0.000 platform.py:575(_node)
        1    0.000    0.000    0.000    0.000 enums.py:20(LanguageFilter)
        1    0.000    0.000    0.000    0.000 cache_service.py:72(__init__)
        3    0.000    0.000    0.000    0.000 windows_events.py:67(_cancel_overlapped)
        7    0.000    0.000    0.000    0.000 <frozen os>:674(__getitem__)
      122    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2883(deprecated)
       45    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        1    0.000    0.000    0.000    0.000 utf1632prober.py:27(UTF1632Prober)
       51    0.000    0.000    0.000    0.000 dataclasses.py:1017(<listcomp>)
        1    0.000    0.000    0.000    0.000 zipfile.py:1256(__init__)
        5    0.000    0.000    0.000    0.000 windows_events.py:765(_register)
       11    0.000    0.000    0.000    0.000 lowlevel.py:72(current_token)
        5    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
       21    0.000    0.000    0.000    0.000 ipaddress.py:1161(_make_netmask)
       39    0.000    0.000    0.000    0.000 typing.py:2609(overload)
        1    0.000    0.000    0.000    0.000 {built-in method _socket.gethostname}
        1    0.000    0.000    0.000    0.000 constants.py:35(_SendfileMode)
        3    0.000    0.000    0.000    0.000 queue.py:122(put)
        5    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
        2    0.000    0.000    0.000    0.000 _asyncio.py:312(find_root_task)
        2    0.000    0.000    0.000    0.000 encoding_utils.py:403(normalize_line_endings)
       47    0.000    0.000    0.000    0.000 ipaddress.py:1764(_parse_hextet)
        4    0.000    0.000    0.000    0.000 _asyncio.py:2362(cancel_shielded_checkpoint)
        1    0.000    0.000    0.000    0.000 datetime.py:1311(time)
        1    0.000    0.000    0.000    0.000 manager.py:351(_find_plugin_classes)
       12    0.000    0.000    0.000    0.000 __init__.py:848(search)
       45    0.000    0.000    0.000    0.000 typing.py:1981(_caller)
        2    0.000    0.000    0.000    0.000 __init__.py:606(formatTime)
        3    0.000    0.000    0.000    0.000 base_events.py:430(create_task)
      462    0.000    0.000    0.000    0.000 dataclasses.py:1106(<genexpr>)
        1    0.000    0.000    0.000    0.000 <frozen os>:44(_get_exports_list)
       98    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 composer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _eventloop.py:56(AsyncBackend)
        1    0.000    0.000    0.000    0.000 nodes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 protocols.py:1(<module>)
        1    0.000    0.000    0.000    0.000 jpcntx.py:120(JapaneseContextAnalysis)
        3    0.000    0.000    0.000    0.000 typing.py:364(_tp_cache)
        1    0.000    0.000    0.000    0.000 {built-in method _winapi.CreatePipe}
       43    0.000    0.000    0.000    0.000 {built-in method builtins.any}
      660    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
      130    0.000    0.000    0.000    0.000 ssl.py:125(<lambda>)
        2    0.000    0.000    0.000    0.000 _resources.py:1(<module>)
       35    0.000    0.000    0.000    0.000 _compiler.py:467(_get_charset_prefix)
        1    0.000    0.000    0.000    0.000 {method 'listen' of '_socket.socket' objects}
      177    0.000    0.000    0.000    0.000 enum.py:229(__set_name__)
        5    0.000    0.000    0.000    0.000 windows_events.py:755(_register_with_iocp)
        1    0.000    0.000    0.000    0.000 __init__.py:1595(makeRecord)
       55    0.000    0.000    0.000    0.000 typing.py:2443(get_origin)
        4    0.000    0.000    0.000    0.000 typing_extensions.py:527(__init__)
      265    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:413(has_location)
        1    0.000    0.000    0.000    0.000 _asyncio.py:927(__init__)
       51    0.000    0.000    0.000    0.000 dataclasses.py:1043(<listcomp>)
        1    0.000    0.000    0.000    0.000 models.py:694(SQLElementType)
        3    0.000    0.000    0.000    0.000 typing.py:369(decorator)
       12    0.000    0.000    0.000    0.000 __init__.py:1447(__init__)
       10    0.000    0.000    0.000    0.000 typing_extensions.py:603(_get_protocol_attrs)
       31    0.000    0.000    0.000    0.000 typing.py:306(_deduplicate)
