,harmonic_index,sum_connectivity_index,vertex_cover_number,sub_total_domination_number,min_maximal_matching_number,clique_number,outer_connected_domination_number,Kn,slater,triameter,diameter,triangle_free,connected_zero_forcing_number,min_degree,planar,domination_number,bipartite,matching_number,tree,total_domination_number,edge_domination_number,chromatic_number,size,wiener_index,radius,positive_semidefinite_zero_forcing_number,connected_domination_number,connected,residue,independence_number,claw_free,total_zero_forcing_number,max_degree,semitotal_domination_number,order,independent_domination_number,zero_forcing_number,randic_index,power_domination_number,annihilation_number,name
125,4.0,4.898979485566357,5,3,3,3,3,False,2,6,2,False,4,3,False,3,False,4,False,3,3,3,12,44.0,2,3,3,True,2,3,False,4,3,5,8,3,4,4.0,2,4,cubic6
126,4.0,4.898979485566357,4,3,3,2,2,False,2,6,3,True,4,3,True,2,True,4,False,4,3,2,12,48.0,3,4,4,True,2,4,False,4,3,4,8,2,4,4.0,2,4,cubic7
127,6.0,7.348469228349535,7,4,4,3,4,False,3,10,4,False,5,3,False,4,False,6,False,5,4,3,18,146.0,3,4,5,True,3,5,False,5,3,7,12,4,5,6.0,2,6,cubic39
128,5.0,6.123724356957946,6,4,3,3,3,False,3,8,3,False,4,3,True,3,False,5,False,4,3,3,15,90.0,3,4,5,True,3,4,True,4,3,6,10,3,4,5.0,2,5,cubic11
129,2.91031746031746,4.1732569983349945,4,2,2,4,1,False,1,5,2,False,3,3,True,1,False,3,False,2,2,4,12,18.0,1,3,1,True,2,2,True,3,5,2,6,1,3,2.954573019178186,1,3,T2
130,5.833333333333333,5.654700538379252,6,6,4,2,10,False,4,22,11,True,1,1,True,4,True,6,True,6,4,2,11,286.0,6,1,10,True,5,6,True,2,2,9,12,4,1,5.914213562373095,1,6,MathematicaGraph6035
131,3.5,4.949747468305832,5,2,3,3,2,False,2,5,2,False,4,4,False,2,False,3,False,2,3,4,14,28.0,2,4,2,True,2,2,True,4,4,3,7,2,4,3.5,1,3,quartic3
132,3.326984126984127,4.982410791234176,4,2,2,4,1,False,1,6,2,False,3,3,True,1,False,3,False,2,2,4,15,27.0,1,3,1,True,2,3,False,3,6,2,7,1,3,3.411570848829945,1,4,T15
133,6.0,7.348469228349535,7,4,5,2,3,False,3,9,3,True,4,3,False,3,False,6,False,4,5,3,18,134.0,3,4,5,True,3,5,False,4,3,6,12,3,4,6.0,2,6,cubic108
134,5.966666666666667,6.18212089123462,7,5,4,2,7,False,4,18,8,True,7,1,True,7,True,7,True,7,4,2,13,315.0,4,1,7,True,6,7,False,7,3,14,14,7,4,6.450794822582283,3,9,MathematicaGraph1570
135,2.3,2.619172062391505,3,2,2,3,2,False,2,6,3,False,2,1,True,2,False,2,False,2,2,3,6,15.0,2,2,2,True,2,2,True,2,3,4,5,2,2,2.393846850117352,1,3,G20
136,3.0,4.242640687119285,2,2,2,2,2,False,2,6,2,True,6,2,True,2,True,2,False,2,2,2,12,44.0,2,2,2,True,5,6,False,6,6,3,8,2,6,3.464101615137756,1,6,G34
137,5.066666666666666,4.992682649758251,5,5,4,2,8,False,3,16,6,True,5,1,True,5,True,5,True,6,4,2,10,172.0,3,1,7,True,5,6,False,5,3,10,11,5,3,5.277916867529369,2,7,slater_graph
138,2.333333333333333,2.408248290463863,2,2,1,2,4,False,2,8,3,True,4,1,True,2,True,2,True,2,1,2,5,29.0,2,1,2,True,4,4,False,4,3,6,6,3,2,2.642734410091837,2,4,G30
139,2.466666666666667,2.9356686433192314,3,2,2,3,2,False,2,5,2,False,3,2,True,2,False,2,False,2,2,3,7,13.0,2,3,2,True,2,2,True,3,3,3,5,2,3,2.4831632475943928,1,2,G24
140,2.4333333333333336,2.6971026724636946,3,2,2,3,2,False,2,5,2,False,2,2,True,2,False,2,False,2,2,3,6,14.0,2,2,2,True,2,2,True,2,3,3,5,2,2,2.4663264951887856,1,3,G18
141,6.0,9.486832980505138,9,3,5,3,2,False,2,6,3,False,6,5,True,2,False,6,False,4,5,4,30,108.0,3,6,4,True,2,3,True,6,5,4,12,2,6,6.0,2,6,T11
142,3.833333333333333,3.654700538379252,4,4,3,2,6,False,3,14,7,True,1,1,True,3,True,4,True,4,3,2,7,84.0,4,1,6,True,3,4,True,2,2,6,8,3,1,3.914213562373095,1,4,MathematicaGraph6031
143,6.0,7.348469228349535,7,4,4,3,4,False,3,12,5,False,6,3,True,4,False,6,False,4,4,3,18,172.0,3,5,5,True,3,5,False,5,3,7,12,4,5,6.0,2,6,cubic29
144,3.0,3.674234614174768,3,2,3,2,2,False,2,6,2,True,4,3,False,2,True,3,False,2,3,2,9,21.0,2,3,2,True,2,3,False,4,3,4,6,3,4,3.0,2,3,cubic3
145,3.3683982683982685,5.014741714411043,5,2,3,4,1,False,1,5,2,False,3,3,True,1,False,3,False,2,3,4,15,27.0,1,3,1,True,2,2,True,3,6,3,7,1,3,3.4329764226088693,1,4,T6
146,5.0,6.123724356957946,6,4,3,3,3,False,3,7,3,False,4,3,False,3,False,5,False,4,3,3,15,81.0,2,3,4,True,3,4,False,4,3,6,10,3,4,5.0,2,5,cubic15
147,5.0,6.123724356957946,6,4,3,3,3,False,3,8,3,False,3,3,True,3,False,5,False,4,3,3,15,85.0,3,3,4,True,3,4,False,3,3,6,10,3,3,5.0,1,5,cubic14
148,3.433333333333333,5.070003641610156,5,2,3,4,2,False,2,5,2,False,4,3,True,2,False,3,False,2,3,4,15,27.0,2,4,2,True,2,2,True,4,5,3,7,2,4,3.466237455741357,1,4,T7
149,6.0,7.348469228349535,7,4,4,3,4,False,3,13,6,False,7,3,True,3,False,6,False,5,4,3,18,184.0,3,5,6,True,3,5,False,5,3,7,12,3,5,6.0,2,6,cubic28
150,3.0,3.674234614174768,4,2,2,3,2,False,2,5,2,False,3,3,True,2,False,3,False,2,2,3,9,21.0,2,3,2,True,2,2,True,3,3,4,6,2,3,3.0,1,3,cubic2
151,3.333333333333333,3.1547005383792515,3,4,2,2,5,False,3,12,6,True,1,1,True,3,True,3,True,4,2,2,6,56.0,3,1,5,True,3,4,True,2,2,6,7,3,1,3.414213562373095,1,4,MathematicaGraph6030
152,4.747294372294372,7.97170358640771,5,2,3,4,2,False,2,6,2,False,5,3,True,2,False,5,False,2,3,4,27,83.0,2,5,2,True,5,6,False,5,8,3,11,2,5,5.104728708940712,1,7,T10
153,2.1523809523809523,2.536101840436827,2,2,1,3,2,False,1,6,2,False,2,1,True,1,False,2,False,2,1,3,6,14.0,1,2,1,True,3,3,False,2,4,3,5,1,2,2.3122784967090864,1,3,G19
154,2.257142857142857,2.8058518859192287,3,2,2,4,2,False,1,5,2,False,3,1,True,1,False,2,False,2,2,4,7,13.0,1,3,1,True,2,2,True,3,4,3,5,1,3,2.366025403784439,1,3,G25
155,2.8666666666666667,2.9189910556895,3,3,2,2,3,False,2,8,4,True,2,1,True,2,True,3,False,3,2,2,6,29.0,2,2,3,True,3,3,False,2,3,5,6,2,2,2.931851652578137,1,3,G31
156,2.392857142857143,3.090156154021772,3,2,2,4,1,False,1,5,2,False,3,2,True,1,False,2,False,2,2,4,8,12.0,1,3,1,True,2,2,True,3,4,2,5,1,3,2.4451406528991324,1,3,G27
157,2.797619047619047,3.5295885191125,4,2,2,4,2,False,2,7,3,False,3,1,True,2,False,3,False,2,2,4,9,23.0,2,3,2,True,2,2,True,3,4,4,6,2,3,2.892734410091837,1,3,G33
158,4.333333333333333,4.154700538379252,4,5,3,2,7,False,3,16,8,True,1,1,True,3,True,4,True,5,3,2,8,120.0,4,1,7,True,4,5,True,2,2,7,9,3,1,4.414213562373095,1,5,MathematicaGraph6032
159,1.3333333333333333,1.1547005383792517,1,2,1,2,2,False,1,4,2,True,1,1,True,1,True,1,True,2,1,2,2,4.0,1,1,1,True,2,2,True,2,2,3,3,1,1,1.414213562373095,1,2,MathematicaGraph6026
160,5.9340909090909095,10.153196979861889,6,2,3,4,2,False,2,7,3,False,6,3,True,2,False,6,False,3,3,4,35,151.0,2,6,3,True,4,8,False,6,8,4,14,2,6,6.438513171336117,2,9,T12
161,7.366666666666667,7.894205344927389,9,6,5,2,11,False,4,17,8,True,7,2,True,6,False,7,False,7,5,3,17,375.0,4,4,9,True,5,6,False,6,3,9,15,6,4,7.432652990377571,3,8,F_in_F_dom_HaHeHe
162,5.0,6.123724356957946,6,4,4,3,3,False,3,8,3,False,4,3,False,3,False,5,False,4,4,3,15,82.0,2,4,4,True,3,4,False,4,3,6,10,3,4,5.0,2,5,cubic16
163,3.4722222222222223,5.101100286299702,5,2,3,3,2,False,2,5,2,False,4,4,True,2,False,3,False,2,3,4,15,27.0,2,4,2,True,2,2,True,4,5,3,7,2,4,3.48606797749979,1,3,T5
164,7.0,8.573214099741124,9,5,5,2,5,False,4,9,3,True,6,3,False,5,False,7,False,6,5,3,21,189.0,3,5,6,True,4,5,False,6,3,8,14,5,6,7.0,2,7,Siemion
165,3.312121212121212,4.974537675343447,4,2,2,4,1,False,1,6,2,False,4,3,True,1,False,3,False,2,2,4,15,27.0,1,4,1,True,3,3,False,4,6,3,7,1,4,3.40402267717468,1,4,T4
166,5.0,6.123724356957946,6,4,4,3,3,False,3,8,3,False,4,3,False,3,False,5,False,4,4,3,15,85.0,3,3,4,True,3,4,False,4,3,6,10,3,4,5.0,2,5,cubic17
167,4.0,5.65685424949238,6,2,3,4,2,False,2,5,2,False,4,4,False,2,False,4,False,2,3,4,16,40.0,2,4,2,True,2,2,True,4,4,4,8,2,4,4.0,1,4,quartic5
168,1.8333333333333333,1.6547005383792517,2,2,1,2,2,False,2,6,3,True,1,1,True,2,True,2,True,2,1,2,3,10.0,2,1,2,True,2,2,True,2,2,4,4,2,1,1.914213562373095,1,2,MathematicaGraph6027
169,6.8,11.053567999541864,8,3,4,3,2,False,2,7,3,False,6,4,True,2,False,7,False,4,4,3,36,153.0,3,6,4,True,3,6,False,6,6,4,14,2,6,6.898979485566357,1,8,T13
170,4.833333333333333,4.654700538379252,5,5,3,2,8,False,4,18,9,True,1,1,True,4,True,5,True,6,3,2,9,165.0,5,1,8,True,4,5,True,2,2,8,10,4,1,4.914213562373095,1,5,MathematicaGraph6033
171,2.8595238095238096,3.5763350545578243,4,2,2,3,2,False,2,6,3,False,2,2,True,2,False,3,False,2,2,3,9,22.0,2,2,2,True,2,2,True,2,4,4,6,2,2,2.928303900493525,1,3,G32
172,2.4761904761904763,3.144851053892361,3,2,2,3,1,False,1,4,2,False,3,3,True,1,False,2,False,2,2,3,8,12.0,1,3,1,True,2,2,True,3,4,3,5,1,3,2.488033871712585,1,2,G26
173,4.666666666666666,5.265986323710905,4,3,4,2,6,False,2,12,6,True,5,2,True,4,True,4,False,4,4,2,12,114.0,3,4,5,True,4,6,False,5,4,6,10,4,4,4.82842712474619,2,6,F_small_F3_HaHeHe
174,1.5,1.5,1,2,1,2,3,False,1,6,2,True,3,1,True,1,True,1,True,2,1,2,3,9.0,1,1,1,True,3,3,False,3,3,4,4,1,2,1.7320508075688776,1,3,MathematicaGraph2338
175,9.2,10.027198506782842,10,7,7,2,14,False,5,24,9,True,10,2,True,7,False,9,False,9,7,3,22,694.0,5,5,11,True,6,9,False,7,4,12,19,7,6,9.346866552750669,3,11,figure_6_2_HaHeHe
176,5.0,6.123724356957946,6,4,3,2,4,False,3,6,2,True,5,3,False,3,False,5,False,4,3,3,15,75.0,2,4,4,True,3,4,False,5,3,6,10,3,5,5.0,2,5,PetersenGraph
177,2.4000000000000004,2.683281572999748,2,2,2,2,2,False,2,6,2,True,3,2,True,2,True,2,False,2,2,2,6,14.0,2,2,2,True,2,3,False,3,3,3,5,2,3,2.4494897427831783,1,3,G17
178,6.0,7.348469228349535,7,4,4,2,4,False,3,8,3,True,5,3,False,4,False,6,False,5,4,3,18,128.0,3,4,5,True,3,5,False,5,3,7,12,4,5,6.0,2,6,cubic103
179,2.9166666666666665,3.809008405285684,4,2,2,3,1,False,1,5,2,False,3,3,True,1,False,3,False,2,2,4,10,20.0,1,3,1,True,2,2,True,3,5,3,6,1,3,2.957661115402472,1,3,Wheel6
180,6.0,7.348469228349535,7,4,4,3,5,False,3,12,5,False,7,3,False,4,False,6,False,4,4,3,18,172.0,3,5,5,True,3,5,False,6,3,7,12,4,6,6.0,2,6,cubic32
181,5.0,6.123724356957946,6,4,4,2,3,False,3,7,3,True,4,3,True,3,False,5,False,4,4,3,15,85.0,3,4,5,True,3,4,False,4,3,6,10,4,4,5.0,2,5,cubic26
182,4.466666666666667,6.846049894151541,6,2,3,3,2,False,2,6,2,False,5,4,True,2,False,4,False,3,3,4,21,51.0,2,5,3,True,2,3,True,5,5,4,9,2,5,4.483281572999748,1,4,T9
183,3.4722222222222223,5.101100286299702,5,2,3,3,2,False,2,5,2,False,4,4,True,2,False,3,False,2,3,4,15,27.0,2,4,2,True,2,2,True,4,5,3,7,2,4,3.48606797749979,1,3,T8
184,5.0,6.123724356957946,6,4,3,2,4,False,3,6,2,True,5,3,False,3,False,5,False,4,3,3,15,75.0,2,4,4,True,3,4,False,5,3,6,10,3,5,5.0,2,5,cubic27
185,6.0,7.348469228349535,7,4,5,3,4,False,3,10,4,False,5,3,False,3,False,6,False,4,5,3,18,149.0,3,4,5,True,3,5,False,5,3,7,12,3,5,6.0,2,6,cubic33
186,3.1888888888888887,4.159612176911386,4,2,2,3,1,False,1,6,2,False,2,2,True,1,False,3,False,2,2,3,11,31.0,1,2,1,True,3,3,False,2,6,3,7,1,2,3.336655891699416,1,4,Wheel7
187,6.0,7.348469228349535,7,4,4,2,4,False,3,8,3,True,4,3,False,4,False,6,False,5,4,3,18,132.0,3,4,5,True,3,5,False,4,3,7,12,4,4,6.0,2,6,cubic102
188,2.0666666666666664,2.024563864689584,2,2,1,2,3,False,2,8,3,True,3,1,True,2,True,2,True,2,1,2,4,18.0,2,1,2,True,3,3,False,3,3,5,5,2,2,2.270055610029662,1,3,MathematicaGraph3580
189,2.3666666666666667,2.4189910556895,3,2,2,3,2,False,2,7,3,False,2,1,True,2,False,2,False,2,2,3,5,17.0,2,2,2,True,2,2,True,2,3,4,5,2,2,2.431851652578137,1,3,G16
190,2.4642857142857144,3.3284470098351844,3,2,2,4,1,False,1,4,2,False,3,3,True,1,False,2,False,2,2,4,9,11.0,1,3,1,True,2,2,True,3,4,2,5,1,3,2.4820508075688776,1,2,G28
191,2.1333333333333333,2.302675481463779,2,2,1,3,3,False,2,7,3,False,2,1,True,2,False,2,False,2,1,3,5,16.0,2,2,2,True,3,3,True,2,3,4,5,2,2,2.304530452640311,1,3,G14
192,6.0,7.348469228349535,7,4,4,2,4,False,3,8,3,True,4,3,True,4,False,6,False,4,4,3,18,134.0,3,4,6,True,3,5,False,4,3,6,12,4,4,6.0,2,6,cubic100
193,2.833333333333333,2.6547005383792515,3,3,2,2,4,False,2,10,5,True,1,1,True,2,True,3,True,4,2,2,5,35.0,3,1,4,True,3,3,True,2,2,5,6,2,1,2.914213562373095,1,3,MathematicaGraph6029
194,7.261904761904762,7.276573710994265,6,7,5,2,11,False,5,18,6,True,5,1,True,6,True,6,True,10,5,2,15,410.0,3,1,11,True,7,10,False,5,5,12,16,6,4,7.616672736016927,1,10,figure_2_4_HaHeHe
195,5.0,6.123724356957946,5,4,4,2,3,False,3,8,3,True,4,3,False,3,True,5,False,4,4,2,15,85.0,3,4,4,True,3,5,False,4,3,6,10,3,4,5.0,2,5,cubic25
196,6.0,7.348469228349535,7,4,4,3,4,False,3,10,5,False,5,3,True,4,False,6,False,4,4,3,18,150.0,3,4,5,True,3,5,False,5,3,7,12,4,4,6.0,2,6,cubic31
197,5.0,6.123724356957946,6,4,4,3,3,False,3,8,3,False,3,3,True,3,False,5,False,4,4,3,15,87.0,3,3,4,True,3,4,False,3,3,6,10,3,3,5.0,1,5,cubic19
198,5.0,6.123724356957946,6,4,4,3,3,False,3,7,3,False,4,3,True,3,False,5,False,4,4,3,15,84.0,3,4,5,True,3,4,False,4,3,6,10,3,4,5.0,2,5,cubic18
199,6.0,7.348469228349535,7,4,4,3,4,False,3,13,6,False,6,3,True,3,False,6,False,4,4,3,18,178.0,3,5,5,True,3,5,False,5,3,7,12,3,5,6.0,2,6,cubic30
200,5.0,6.123724356957946,6,4,4,2,3,False,3,7,3,True,4,3,False,3,False,5,False,4,4,3,15,81.0,3,4,4,True,3,4,False,4,3,6,10,3,4,5.0,2,5,cubic24
201,2.333333333333333,2.1547005383792515,2,3,2,2,3,False,2,8,4,True,1,1,True,2,True,2,True,3,2,2,4,20.0,2,1,3,True,2,3,True,2,2,4,5,2,1,2.414213562373095,1,3,MathematicaGraph6028
202,6.0,7.348469228349535,7,4,4,2,4,False,3,8,3,True,4,3,False,4,False,6,False,4,4,3,18,130.0,3,4,5,True,3,5,False,4,3,7,12,4,4,6.0,2,6,cubic101
203,1.9666666666666668,2.210923771927642,2,2,1,3,3,False,1,6,2,False,3,1,True,1,False,2,False,2,1,3,5,15.0,1,2,1,True,3,3,False,3,4,4,5,1,2,2.2071067811865475,1,3,G15
204,2.5,3.5355339059327373,4,2,2,5,1,True,1,3,1,False,4,4,False,1,False,2,False,2,2,5,10,10.0,1,4,1,True,1,1,True,4,4,2,5,1,4,2.5,1,2,G29
205,1.6,1.7888543819998317,1,2,1,2,4,False,1,6,2,True,4,1,True,1,True,1,True,2,1,2,4,16.0,1,1,1,True,4,4,False,4,4,5,5,1,3,2.0,1,4,G11
206,5.804761904761905,6.796948552265244,7,4,4,3,5,False,3,13,6,False,5,2,True,4,False,6,False,5,4,3,16,174.0,3,4,5,True,4,5,False,4,4,7,12,4,4,5.900613459826018,2,7,G39
207,5.133333333333333,5.273872600770757,6,4,3,2,6,False,3,16,7,True,6,1,True,6,True,6,True,6,3,2,11,206.0,4,1,6,True,5,6,False,6,3,12,12,6,3,5.540111220059324,2,8,MathematicaGraph1569
208,2.4857142857142858,2.719605259509101,2,2,1,2,5,False,2,8,3,True,5,1,True,2,True,2,True,2,1,2,6,42.0,2,1,2,True,5,5,False,5,4,7,7,3,3,2.9433756729740645,2,5,S_3_2_double_star
209,6.0,7.348469228349535,7,4,4,2,4,False,3,8,3,True,5,3,False,4,False,6,False,4,4,3,18,130.0,3,4,5,True,3,5,False,5,3,7,12,4,5,6.0,2,6,cubic105
210,4.9,5.183281572999747,5,4,4,2,7,False,3,10,4,True,3,2,True,4,False,5,False,4,4,3,11,102.0,3,2,6,True,4,5,False,3,3,7,10,4,3,4.949489742783179,1,5,F_small_F5_HaHeHe
211,6.0,7.348469228349535,7,4,5,2,3,False,3,9,3,True,4,3,False,3,False,6,False,4,5,3,18,138.0,3,4,5,True,3,5,False,4,3,6,12,3,4,6.0,2,6,cubic111
212,3.4722222222222223,5.101100286299702,5,2,3,3,2,False,2,5,2,False,4,4,True,2,False,3,False,2,3,4,15,27.0,2,4,2,True,2,2,True,4,5,3,7,2,4,3.48606797749979,1,3,T18
213,5.0,6.123724356957946,6,4,3,3,3,False,3,7,3,False,4,3,True,3,False,5,False,4,3,3,15,84.0,2,4,4,True,3,4,False,4,3,6,10,3,4,5.0,2,5,cubic20
214,6.0,7.348469228349535,7,4,4,3,4,False,3,10,4,False,4,3,True,3,False,6,False,4,4,3,18,149.0,3,4,5,True,3,5,False,4,3,7,12,3,4,6.0,2,6,cubic34
215,6.0,7.348469228349535,6,4,5,2,4,False,3,10,4,True,6,3,False,4,True,6,False,4,5,2,18,152.0,4,4,6,True,3,6,False,6,3,7,12,4,6,6.0,2,6,cubic35
216,5.0,6.123724356957946,6,4,4,3,3,False,3,8,3,False,4,3,False,3,False,5,False,4,4,3,15,83.0,3,4,4,True,3,4,False,4,3,6,10,3,4,5.0,2,5,cubic21
217,3.433333333333333,5.070003641610156,5,2,3,4,2,False,2,5,2,False,4,3,True,2,False,3,False,2,3,4,15,27.0,2,4,2,True,2,2,True,4,5,3,7,2,4,3.466237455741357,1,4,T19
218,6.0,7.348469228349535,6,4,4,2,4,False,3,8,3,True,5,3,False,4,True,6,False,6,4,2,18,132.0,3,4,6,True,3,6,False,5,3,6,12,4,5,6.0,2,6,cubic110
219,6.0,7.348469228349535,7,4,4,2,3,False,3,9,3,True,5,3,False,3,False,6,False,5,4,3,18,130.0,3,4,5,True,3,5,False,5,3,7,12,3,5,6.0,2,6,cubic104
220,4.3,4.3656243103068935,5,4,3,2,5,False,3,14,6,True,5,1,True,5,True,5,True,5,3,2,9,125.0,3,1,5,True,4,5,False,5,3,10,10,5,3,4.629427617536365,2,7,MathematicaGraph1568
221,4.9,5.183281572999747,5,4,4,2,7,False,3,14,7,True,6,2,True,4,True,5,False,4,4,2,11,137.0,4,3,6,True,4,5,False,4,3,7,10,4,3,4.949489742783179,2,5,"dumbell_D(4,4,3)"
222,6.109523809523809,7.568846878915783,7,3,4,3,3,False,3,10,4,False,4,2,True,3,False,6,False,5,4,3,19,182.0,4,4,6,True,4,6,False,4,5,6,13,3,4,6.297267650144711,1,8,G38
223,7.0,8.573214099741124,7,5,5,2,6,False,4,8,3,True,6,3,False,4,True,7,False,6,5,2,21,189.0,3,5,6,True,4,7,False,6,3,8,14,4,6,7.0,2,7,"3,6_cubic_cage"
224,2.333333333333333,2.1547005383792515,2,3,2,2,3,False,2,8,4,True,1,1,True,2,True,2,True,3,2,2,4,20.0,2,1,3,True,2,3,True,2,2,4,5,2,1,2.414213562373095,1,3,G10
225,2.0666666666666664,2.024563864689584,2,2,1,2,3,False,2,8,3,True,3,1,True,2,True,2,True,2,1,2,4,18.0,2,1,2,True,3,3,False,3,3,5,5,2,2,2.270055610029662,1,3,G12
226,6.0,7.348469228349535,7,4,4,2,3,False,3,9,3,True,5,3,False,3,False,6,False,5,4,3,18,126.0,3,5,5,True,3,5,False,5,3,7,12,3,5,6.0,2,6,cubic112
227,6.0,7.348469228349535,7,4,4,2,4,False,3,8,3,True,5,3,False,4,False,6,False,5,4,3,18,128.0,3,4,5,True,3,5,False,5,3,7,12,4,5,6.0,2,6,cubic106
228,6.0,7.348469228349535,8,4,4,3,4,False,3,9,4,False,4,3,True,4,False,6,False,4,4,3,18,152.0,4,4,6,True,3,4,True,4,3,6,12,4,4,6.0,2,6,cubic37
229,5.0,6.123724356957946,6,4,3,2,3,False,3,7,3,True,4,3,False,3,False,5,False,4,3,3,15,79.0,2,4,4,True,3,4,False,4,3,6,10,3,4,5.0,2,5,cubic23
230,5.0,6.123724356957946,6,4,3,3,4,False,3,11,5,False,6,3,True,3,False,5,False,4,3,3,15,111.0,3,5,4,True,3,4,False,5,3,6,10,3,5,5.0,2,5,cubic9
231,5.0,6.123724356957946,5,4,3,2,4,False,3,8,3,True,5,3,False,3,True,5,False,4,3,2,15,85.0,3,3,4,True,3,5,False,5,3,6,10,3,5,5.0,2,5,cubic22
232,4.0,4.898979485566357,5,3,3,2,3,False,2,6,2,True,4,3,False,3,False,4,False,3,3,3,12,44.0,2,4,3,True,2,3,False,4,3,4,8,3,4,4.0,2,4,cubic8
233,6.0,7.348469228349535,7,4,4,3,4,False,3,10,4,False,5,3,False,4,False,6,False,4,4,3,18,152.0,4,4,6,True,3,5,False,5,3,7,12,4,5,6.0,2,6,cubic36
234,2.6333333333333333,2.549127729379168,3,3,2,2,3,False,2,10,4,True,3,1,True,3,True,3,True,3,2,2,5,31.0,2,1,3,True,3,3,False,3,3,6,6,3,2,2.808060412490447,1,4,MathematicaGraph3426
235,4.0,4.224744871391589,3,4,3,2,7,False,3,12,4,True,7,1,True,3,True,3,True,4,3,2,9,117.0,2,1,4,True,4,7,False,7,3,9,10,3,4,4.464101615137755,3,7,MathematicaGraph1557
236,6.0,7.348469228349535,7,4,4,2,4,False,3,8,3,True,5,3,False,4,False,6,False,4,4,3,18,126.0,3,5,5,True,3,5,False,5,3,7,12,4,5,6.0,2,6,cubic107
237,2.3,2.394427190999916,2,2,2,2,2,False,2,6,3,True,2,1,True,2,True,2,False,2,2,2,5,16.0,2,2,2,True,2,3,False,2,3,4,5,2,2,2.393846850117352,1,3,G13
238,2.7,2.8272393461533625,2,3,2,2,5,False,2,10,4,True,4,1,True,2,True,2,True,3,2,2,6,46.0,2,1,3,True,4,5,False,4,4,6,7,2,3,3.060660171779821,1,5,MathematicaGraph7551
239,4.2,4.073691594068752,4,4,3,2,6,False,3,16,6,True,3,1,True,4,True,4,True,5,3,2,8,104.0,3,1,6,True,4,5,False,3,3,8,9,4,2,4.346065214951231,1,5,MathematicaGraph7579
240,3.8,3.8656243103068935,3,4,3,2,6,False,3,14,6,True,4,1,True,3,True,3,True,5,3,2,8,96.0,3,1,5,True,4,6,False,4,4,7,9,3,3,4.121320343559642,1,6,MathematicaGraph7586
241,3.9333333333333336,3.9435549203790834,4,4,2,2,6,False,3,14,6,True,5,1,True,4,True,4,True,4,2,2,8,100.0,3,1,5,True,4,5,False,5,3,8,9,4,3,4.201907262607799,2,6,MathematicaGraph7592
242,3.8571428571428568,4.986751511278819,3,3,2,2,12,False,2,12,5,True,12,1,True,2,True,3,True,4,2,2,13,275.0,3,1,4,True,10,11,False,11,6,13,14,2,9,5.159833173828257,2,11,MathematicaGraph3496
243,6.0,7.348469228349535,8,4,4,3,4,False,3,9,3,False,4,3,True,3,False,6,False,4,4,3,18,138.0,3,4,6,True,3,4,True,4,3,6,12,3,4,6.0,2,6,cubic92
244,6.0,7.348469228349535,7,4,4,3,4,False,3,8,3,False,5,3,False,4,False,6,False,5,4,3,18,134.0,3,3,5,True,3,5,False,5,3,7,12,4,5,6.0,2,6,cubic86
245,1.8,2.846049894151541,1,2,1,2,9,False,1,6,2,True,9,1,True,1,True,1,True,2,1,2,9,81.0,1,1,1,True,9,9,False,9,9,10,10,1,8,3.0,1,9,MathematicaGraph7394
246,6.0,7.348469228349535,7,4,4,3,3,False,3,9,4,False,4,3,True,3,False,6,False,5,4,3,18,152.0,4,4,6,True,3,5,False,4,3,6,12,3,4,6.0,2,6,cubic51
247,6.0,7.348469228349535,7,4,4,3,3,False,3,9,4,False,4,3,True,3,False,6,False,4,4,3,18,148.0,3,4,6,True,3,5,False,4,3,6,12,3,4,6.0,2,6,cubic45
248,6.0,7.348469228349535,7,4,4,3,4,False,3,8,3,False,4,3,False,4,False,6,False,5,4,3,18,131.0,3,4,5,True,3,5,False,4,3,7,12,4,4,6.0,2,6,cubic79
249,6.0,7.348469228349535,7,4,4,3,4,False,3,8,3,False,4,3,False,4,False,6,False,5,4,3,18,134.0,3,4,5,True,3,5,False,4,3,6,12,4,4,6.0,2,6,cubic78
250,6.0,7.348469228349535,7,4,4,3,4,False,3,10,4,False,5,3,False,4,False,6,False,4,4,3,18,145.0,3,5,5,True,3,5,False,5,3,6,12,4,5,6.0,2,6,cubic44
251,6.0,7.348469228349535,7,4,4,3,4,False,3,11,5,False,6,3,True,3,False,6,False,6,4,3,18,158.0,3,5,6,True,3,5,False,6,3,6,12,3,5,6.0,2,6,cubic50
252,1.8181818181818183,3.0151134457776365,1,2,1,2,10,False,1,6,2,True,10,1,True,1,True,1,True,2,1,2,10,100.0,1,1,1,True,10,10,False,10,10,11,11,1,9,3.1622776601683795,1,10,MathematicaGraph7395
253,6.0,7.348469228349535,7,4,4,3,4,False,3,8,3,False,4,3,False,4,False,6,False,5,4,3,18,131.0,3,4,5,True,3,5,False,4,3,7,12,4,4,6.0,2,6,cubic87
254,6.0,7.348469228349535,7,4,4,3,4,False,3,9,3,False,5,3,False,3,False,6,False,5,4,3,18,129.0,3,4,5,True,3,5,False,5,3,7,12,3,5,6.0,2,6,cubic93
255,7.0,8.573214099741124,8,5,5,2,4,False,4,9,4,True,4,3,True,4,False,7,False,5,5,3,21,217.0,4,4,7,True,4,6,False,4,3,8,14,4,4,7.0,2,7,dodecahedron15
