0x1302C
0x133C5
0x133C6
0x133C7
0x133C9
0x133CA
0x133CB
0x133CC
0x133CD
0x133CF
0x133D0
0x133D1
0x133D2
0x133D3
0x133D4
0x133D6
0x133D9
0x133DA
0x133DB
0x133DD
0x133E0
0x133E1
0x133E3
0x133E4
0x133E5
0x133E6
0x133E7
0x133E8
0x133E9
0x133EA
0x133EB
0x133EC
0x133EE
0x133F3
0x133F4
0x133F5
0x133F6
0x133FA
0x133FB
0x133FC
0x133FD
0x133FE
0x133FF
0x13400
0x13401
0x13402
0x13403
0x13404
0x13405
0x13406
0x13407
0x13409
0x1340B
0x1340C
0x1340D
0x13411
0x13412
0x13416
0x13417
0x1341A
0x13421
0x13422
0x13423
0x13425
0x13427
0x13429
0x1342C
0x1348B
0x1348C
0x1348E
0x13597
0x135CA
0x135D7
0x136CD
0x136D1
0x136D2
0x13872
0x1392A
0x13935
0x13936
0x13973
0x1397B
0x1398F
0x13994
0x13997
0x13998
0x139A0
0x139A1
0x139A2
0x139A4
0x139A5
0x139A6
0x139A7
0x139A9
0x139AA
0x139AB
0x139AC
0x139AE
0x139AF
0x139C2
0x139F6
0x13A0C
0x13A0D
0x13A0E
0x13A0F
0x13A10
0x13A11
0x13A15
0x13A32
0x13A33
0x13A34
0x13B28
0x13B69
0x13B6B
0x13B73
0x13B74
0x13B75
0x13B93
0x13B94
0x13BA6
0x13BA9
0x13BAA
0x13BAB
0x13BCA
0x13BD3
0x13BD4
0x13BD7
0x13BD8
0x13BDA
0x13BDB
0x13BDC
0x13BDD
0x13BDE
0x13BDF
0x13BE0
0x13BE3
0x13BEE
0x13BEF
0x13BF0
0x13BF1
0x13BF2
0x13BF3
0x13BF4
0x13C03
0x13C05
0x13C08
0x13C09
0x13C0A
0x13D25
0x13D4E
0x13D78
0x13DA9
0x13DAA
0x13DCB
0x13DE1
0x13DE3
0x13DE4
0x13DE6
0x13DE7
0x13DE9
0x13DEA
0x13DED
0x13DEE
0x13DF8
0x13DF9
0x13DFA
0x13DFB
0x13DFD
0x13DFE
0x13E03
0x13E05
0x13E06
0x13E07
0x13E08
0x13E09
0x13E0A
0x13E10
0x13E2D
0x13E2F
0x13E30
0x13E31
0x13E32
0x13E33
0x13E35
0x13E36
0x13E3C
0x13E3F
0x13E40
0x13E41
0x13E43
0x13E48
0x13E4A
0x13E4B
0x13E4C
0x13E4E
0x13E4F
0x13E51
0x13E54
0x13E55
0x13E61
0x13E62
0x13E65
0x13E66
0x13E67
0x13E6A
0x13E6B
0x13E6F
0x13E70
0x13E73
0x13E74
0x13E75
0x13E76
0x13E77
0x13E78
0x13E79
0x13E7A
0x13E7B
0x13E7C
0x13E7D
0x13E7E
0x13E80
0x13E81
0x13E83
0x13EA3
0x13EB1
0x13EB2
0x13EB7
0x13EB9
0x13EBA
0x13EC2
0x13EC3
0x13EC4
0x13EC6
0x13EC7
0x13ECD
0x13ECE
0x13ECF
0x13ED0
0x13ED1
0x13ED4
0x13ED6
0x13ED8
0x13EDE
0x13EDF
0x13EE0
0x13EE1
0x13EE2
0x13EE3
0x13EE5
0x13EE6
0x13EE7
0x13EE8
0x13EED
0x13EEE
0x13EEF
0x13EF0
0x13EF1
0x13EF2
0x13EF3
0x13EF6
0x13EF8
0x13EFB
0x13EFC
0x13EFD
0x13EFE
0x13EFF
0x13F00
0x13F03
0x13F08
0x13F0A
0x13F18
0x13F19
0x13F1F
0x13F23
0x13F24
0x13F25
0x13F26
0x13F28
0x13F29
0x13F2A
0x13F2C
0x13F2E
0x13F31
0x13F32
0x13F33
0x13F34
0x13F36
0x13F37
0x13F38
0x13F39
0x13F3E
0x13F3F
0x13F40
0x13F44
0x13F45
0x13F46
0x13F47
0x13F48
0x13F4A
0x13F4C
0x13F4D
0x13F52
0x13F56
0x13F59
0x13F61
0x13F65
0x13F6F
0x13F70
0x13F71
0x13F72
0x13F75
0x13F76
0x13F78
0x13F7B
0x13F7C
0x13F7F
0x13F80
0x13F81
0x13F82
0x13F83
0x13F84
0x13F85
0x13F86
0x13F88
0x13F89
0x13F8B
0x13F90
0x13F92
0x13F94
0x13F96
0x13F9A
0x13FAB
0x13FAD
0x13FAE
0x13FB3
0x13FB4
0x13FB5
0x13FB7
0x13FB8
0x13FB9
0x13FBA
0x13FBC
0x13FBD
0x13FBE
0x13FC0
0x13FC3
0x13FC4
0x13FC5
0x13FC6
0x13FCE
0x13FCF
0x13FD0
0x13FD2
0x13FD3
0x13FD4
0x13FD5
0x13FD6
0x13FD8
0x13FD9
0x13FDA
0x13FDB
0x13FDC
0x13FDD
0x13FDF
0x13FE1
0x13FE2
0x13FE4
0x13FE5
0x13FE7
0x13FEA
0x13FEB
0x13FEF
0x13FF1
0x13FFF
0x14000
0x14002
0x14003
0x14005
0x14006
0x14007
0x14009
0x1400B
0x14014
0x1401A
0x1401B
0x1401D
0x1401E
0x1401F
0x14020
0x14024
0x1402F
0x14030
0x14033
0x14044
0x1404F
0x14050
0x14051
0x14076
0x14077
0x14078
0x1407C
0x1407D
0x1407E
0x14081
0x1408B
0x1408C
0x1408D
0x14094
0x14097
0x140A3
0x140A4
0x140A6
0x140AD
0x140B0
0x140B1
0x140B7
0x140B8
0x140B9
0x140BB
0x140BC
0x140BD
0x140C1
0x140C2
0x140C3
0x140C5
0x140CA
0x140CB
0x140CC
0x140CD
0x140CE
0x140CF
0x140D0
0x140D6
0x140E4
0x140E7
0x140EC
0x140F1
0x140F4
0x14112
0x14113
0x14114
0x14115
0x14116
0x14128
0x14129
0x1412A
0x1412B
0x1412C
0x14136
0x1413E
0x1413F
0x14144
0x14145
0x14148
0x1414C
0x14169
0x1416B
0x1416C
0x1416D
0x1416E
0x1416F
0x14170
0x14174
0x14178
0x14179
0x1417A
0x1417B
0x1417C
0x1417E
0x1417F
0x14180
0x14181
0x14186
0x14187
0x14189
0x1418A
0x1418B
0x1418C
0x14190
0x14191
0x14192
0x14194
0x14195
0x14196
0x14197
0x14199
0x1419A
0x1419C
0x1419D
0x1419E
0x141A4
0x141A7
0x141A9
0x141AA
0x141AB
0x141AC
0x141AD
0x141B0
0x141B1
0x141B2
0x141B3
0x141B4
0x141B5
0x141B6
0x141C1
0x141C3
0x141C5
0x141C7
0x141CB
0x141D8
0x141DB
0x141DC
0x141DD
0x141DE
0x141E1
0x141E2
0x141E5
0x141E6
0x141E7
0x141E8
0x141EA
0x141EB
0x141EC
0x141F0
0x141F2
0x141FE
0x141FF
0x14201
0x14202
0x14203
0x14207
0x14208
0x14209
0x1420B
0x1420E
0x14210
0x14215
0x1421D
0x14220
0x14224
0x14225
0x14226
0x14228
0x1422E
0x14248
0x1424A
0x1424B
0x1424C
0x1424D
0x14260
0x14261
0x14262
0x14263
0x14265
0x14271
0x1428D
0x142B1
0x142B2
0x142B3
0x142B4
0x142B5
0x142B7
0x142B8
0x142B9
0x142BA
0x142BB
0x142C1
0x142C2
0x142C6
0x142C8
0x142D0
0x142D1
0x142D4
0x142D5
0x142D7
0x142DE
0x142E2
0x142E4
0x142F9
0x142FA
0x142FD
0x142FE
0x142FF
0x14300
0x14303
0x14304
0x14306
0x14307
0x14308
0x1430D
0x1430F
0x14312
0x14313
0x14314
0x14315
0x14317
0x14318
0x1431C
0x14323
0x14325
0x14327
0x1432A
0x1432B
0x1432C
0x1432D
0x1432E
0x14336
0x14337
0x14338
0x14339
0x1433E
0x1433F
0x14340
0x14341
0x14343
0x14346
0x14348
0x14349
0x1434A
0x1434B
0x1434D
0x14355
0x14356
0x14357
0x14358
0x14359
0x1435A
0x1435B
0x1435C
0x1435D
0x1435E
0x1435F
0x14360
0x14361
0x14362
0x14363
0x14364
0x1436C
0x1436D
0x14377
0x14379
0x1437A
0x1437B
0x1437C
0x1437D
0x1437F
0x14384
0x14385
0x14389
0x1438B
0x1438C
0x1438F
0x14390
0x14391
0x14392
0x14393
0x14396
0x14397
0x14399
0x1439C
0x1439F
0x143A4
0x143A5
0x143A7
0x143A8
0x143A9
0x143AB
0x143AE
0x143B0
0x143B3
0x143B4
0x143B5
0x143B8
0x143B9
0x143BA
0x143BB
0x143BC
0x143BD
0x143BE
0x143C0
0x143C1
0x143C2
0x143C4
0x143C5
0x143C6
0x143C7
0x143CB
0x143CC
0x143CE
0x143D0
0x143D5
0x143D7
0x143D8
0x143E1
0x143E4
0x143E5
0x143E6
0x143E8
0x143E9
0x143EA
0x143EF
0x143F8
