* Kansen op verschillende type sluitingen van de Oosterschelde-
* kering als functie van de waterstand bij Roompot Buiten.
*
* Kansen op de typen sluitingen zijn afkomstig uit bijlage A van:
* 'Prestatiepeilen Oosterschelde - Vervolg'
* Rijkswaterstaat Bouwdienst, 24 april 2008
* Auteur: Sipke van Manen
* 
* N.B.: - de kans op geen sluiting bij waterstanden van 3.00 m+NAP of meer 
*         bij Roompot Buiten is 0.
*	- de kans op een handmatige sluiting of een noodsluiting bij waterstanden 
*         van minder dan 3.00 m+NAP bij Roompot Buiten is 0.
*
* De Oosterscheldekering wordt handmatig gesloten als pas laat duidelijk wordt dat 
* de waterstand 3.00 m+NAP overschrijdt. Verondersteld wordt dat deze handmatige 
* sluiting dezelfde waterstanden geeft als bij een (onbemande) noodsluiting. 
* Bij geen sluiting van de Oosterscheldekering zijn de waterstanden voor alle 
* sluitscenario's hetzelfde.
*
* Onderstaand staat m. Dit waterstand bij Roompot Buiten.
*
*        Kans op        Kans op        Kans op        Kans op 
6.12     0.99870033     0.00098853     0.00031114     0.00000000
6.13     0.99870033     0.00098853     0.00031114     0.00000000
6.14     0.99870033     0.00098853     0.00031114     0.00000000
6.15     0.99870033     0.00098853     0.00031114     0.00000000
6.16     0.99870033     0.00098853     0.00031114     0.00000000
6.17     0.99870033     0.00098853     0.00031114     0.00000000
6.18     0.99870033     0.00098853     0.00031114     0.00000000
6.19     0.99870033     0.00098853     0.00031114     0.00000000
6.20     0.99870033     0.00098853     0.00031114     0.00000000
6.21     0.99870033     0.00098853     0.00031114     0.00000000
6.22     0.99870033     0.00098853     0.00031114     0.00000000
6.23     0.99870033     0.00098853     0.00031114     0.00000000
6.24     0.99870033     0.00098853     0.00031114     0.00000000
6.25     0.99870033     0.00098853     0.00031114     0.00000000
6.26     0.99870033     0.00098853     0.00031114     0.00000000
6.27     0.99870033     0.00098853     0.00031114     0.00000000
6.28     0.99870033     0.00098853     0.00031114     0.00000000
6.29     0.99870033     0.00098853     0.00031114     0.00000000
6.30     0.99870033     0.00098853     0.00031114     0.00000000
6.31     0.99870033     0.00098853     0.00031114     0.00000000
6.32     0.99870033     0.00098853     0.00031114     0.00000000
6.33     0.99870033     0.00098853     0.00031114     0.00000000
6.34     0.99870033     0.00098853     0.00031114     0.00000000
6.35     0.99870033     0.00098853     0.00031114     0.00000000
6.36     0.99870033     0.00098853     0.00031114     0.00000000
6.37     0.99870033     0.00098853     0.00031114     0.00000000
6.38     0.99870033     0.00098853     0.00031114     0.00000000
6.39     0.99870033     0.00098853     0.00031114     0.00000000
6.40     0.99870033     0.00098853     0.00031114     0.00000000
6.41     0.99870033     0.00098853     0.00031114     0.00000000
6.42     0.99870033     0.00098853     0.00031114     0.00000000
6.43     0.99870033     0.00098853     0.00031114     0.00000000
6.44     0.99870033     0.00098853     0.00031114     0.00000000
6.45     0.99870033     0.00098853     0.00031114     0.00000000
6.46     0.99870033     0.00098853     0.00031114     0.00000000
6.47     0.99870033     0.00098853     0.00031114     0.00000000
6.48     0.99870033     0.00098853     0.00031114     0.00000000
6.49     0.99870033     0.00098853     0.00031114     0.00000000
6.50     0.99870033     0.00098853     0.00031114     0.00000000
